,0,1,2,3,4,5,output
7797,d,3,f,2,a,7,1
9519,d,2,d,4,b,4,1
25968,a,1,h,8,g,6,1
21619,b,1,c,4,h,5,1
17544,b,1,h,8,f,2,1
8015,d,4,b,7,h,3,1
22225,b,2,a,6,f,5,1
12918,d,4,a,4,g,5,1
13700,b,2,f,3,g,6,1
13648,b,2,d,8,h,3,1
9473,d,2,c,5,a,4,1
20741,d,2,h,2,c,4,1
25367,d,2,c,8,f,7,1
24391,d,1,b,3,f,4,1
6636,b,1,a,5,g,1,1
24059,c,2,h,3,e,5,1
4027,d,1,c,3,g,2,1
7040,c,2,c,5,a,3,1
21269,a,1,h,7,h,3,1
5839,d,2,b,7,a,3,1
14931,c,3,c,8,g,3,1
26384,b,1,f,1,e,5,1
21204,a,1,g,1,e,1,1
26176,b,1,c,3,e,6,1
10819,c,1,a,7,a,2,1
14478,c,2,e,3,b,5,1
18023,c,1,d,3,f,7,1
27943,a,1,h,8,f,6,1
11137,c,2,d,1,a,5,1
8353,a,1,d,3,f,2,1
17871,c,1,a,5,e,3,1
22720,c,1,a,4,f,7,1
21590,b,1,c,2,g,6,1
3756,d,3,d,4,b,1,1
4913,d,3,d,6,a,8,1
26720,b,2,c,6,e,3,1
17453,b,1,g,5,b,6,1
8180,d,4,e,4,h,4,1
18493,c,2,a,7,f,3,1
16093,d,3,a,8,f,4,1
3225,d,4,f,2,a,1,1
19715,d,1,e,2,f,6,1
4055,d,1,d,5,f,1,1
27397,d,1,c,1,d,3,1
20080,d,2,a,8,d,6,1
24063,c,2,h,6,c,4,1
26345,b,1,e,5,d,2,1
3939,c,2,b,3,a,7,1
5849,d,2,c,1,h,2,1
8292,d,4,h,4,f,1,1
7007,c,2,a,4,a,8,1
2813,c,3,a,1,c,1,1
10130,d,4,c,2,e,2,1
23302,c,1,f,5,c,4,1
11495,c,3,e,2,f,4,1
8127,d,4,d,6,d,1,1
24353,d,1,b,1,h,5,1
16219,d,3,c,1,d,8,1
8368,a,1,g,2,h,8,1
8256,d,4,f,8,f,3,1
24235,d,1,a,5,a,7,1
19756,d,1,e,5,g,2,1
5443,c,2,b,4,g,3,1
20326,d,2,c,4,f,7,1
22811,c,1,a,8,e,7,1
11412,c,3,a,6,h,3,1
9086,c,3,a,5,g,3,1
21456,b,1,a,8,f,3,1
20121,d,2,b,2,b,8,1
7099,c,2,d,5,b,8,1
16474,d,3,g,1,e,5,1
9150,c,3,c,1,h,2,1
16038,d,3,a,3,f,7,1
24669,d,1,d,8,e,5,1
22361,b,2,d,1,g,5,1
11761,d,1,e,1,g,1,1
20393,d,2,d,8,d,4,1
27259,c,1,g,7,c,7,1
24427,d,1,b,5,c,8,1
15053,c,3,g,4,g,7,1
5200,b,1,b,3,f,2,1
8089,d,4,c,8,g,1,1
11573,c,3,f,6,g,3,1
13056,d,4,e,1,g,5,1
11169,c,2,d,6,c,8,1
20236,d,2,b,8,f,8,1
25757,a,1,d,7,h,7,1
11023,c,1,f,8,h,6,1
10191,d,4,e,1,h,4,1
10952,c,1,e,8,f,1,1
4604,c,2,b,1,a,8,1
3350,d,2,h,2,a,1,1
23271,c,1,f,2,f,8,1
17594,b,2,b,1,f,2,1
3417,d,4,c,2,g,1,1
16531,d,3,g,3,f,8,1
4849,d,2,h,5,a,4,1
14470,c,2,e,2,g,7,1
14034,c,1,e,8,a,4,1
13743,b,2,f,7,g,5,1
19910,d,1,h,5,b,5,1
17820,b,2,h,5,h,7,1
12096,d,2,d,8,h,5,1
21904,b,1,f,5,b,8,1
15139,d,1,a,3,h,7,1
5248,b,2,b,3,h,1,1
26083,b,1,b,5,d,5,1
24496,d,1,c,1,h,4,1
5170,d,4,h,7,a,1,1
26054,b,1,b,3,c,7,1
16664,d,3,h,6,g,4,1
23655,c,1,h,8,d,8,1
12313,d,2,h,8,h,2,1
27706,a,1,c,2,e,4,1
18944,c,2,f,5,f,8,1
10478,b,1,b,7,g,2,1
6192,d,3,g,4,g,2,1
6632,b,1,a,4,g,1,1
18461,c,2,a,4,e,7,1
27222,c,1,g,2,f,5,1
10458,b,1,a,7,e,8,1
5097,d,4,e,3,f,1,1
20401,d,2,d,8,f,5,1
20806,d,2,h,6,b,3,1
8459,b,1,c,4,b,6,1
7538,d,2,h,5,b,3,1
26105,b,1,b,7,d,6,1
27460,d,1,c,8,c,4,1
4179,d,2,c,7,h,1,1
3295,d,2,e,2,f,1,1
10527,b,1,d,1,c,7,1
5898,d,2,e,5,h,4,1
13472,b,1,f,5,h,3,1
22599,b,2,h,8,g,5,1
3329,d,2,f,8,b,1,1
13989,c,1,e,1,b,8,1
18261,c,1,g,3,b,6,1
14925,c,3,c,7,e,3,1
5796,d,1,h,6,a,2,1
5452,c,2,b,6,a,3,1
27962,b,1,c,2,f,5,1
12078,d,2,d,7,a,7,1
27683,a,1,b,3,f,5,1
22776,c,1,a,7,e,3,1
9586,d,2,f,1,h,7,1
14595,c,2,f,1,b,6,1
19431,c,3,h,4,f,5,1
9280,c,3,h,8,g,1,1
26272,b,1,d,2,f,5,1
27458,d,1,c,7,g,6,1
4563,c,1,b,8,a,1,1
6305,d,4,b,7,d,1,1
20548,d,2,f,6,a,4,1
16941,a,1,g,4,e,3,1
23580,c,1,h,4,d,6,1
16397,d,3,f,2,b,6,1
23236,c,1,e,8,c,3,1
27722,a,1,c,3,g,6,1
27033,c,1,d,4,f,6,1
10385,a,1,g,1,h,3,1
16212,d,3,b,8,g,6,1
7280,c,3,c,7,g,1,1
18239,c,1,f,7,e,1,1
15026,c,3,e,7,f,5,1
5714,d,1,b,3,a,5,1
25329,d,2,c,2,e,4,1
18269,c,1,g,5,a,7,1
3931,c,2,b,1,a,3,1
24514,d,1,c,2,g,4,1
22349,b,2,d,1,d,3,1
22480,b,2,f,5,d,3,1
26521,b,1,g,5,e,3,1
5901,d,2,e,8,h,2,1
21585,b,1,c,2,c,8,1
18601,c,2,b,4,e,4,1
13042,d,4,d,6,g,6,1
4487,d,4,h,2,f,1,1
27469,d,1,c,8,e,7,1
9495,d,2,c,7,h,3,1
6290,d,4,b,4,g,2,1
27568,d,1,f,7,d,3,1
19922,d,1,h,5,d,6,1
14302,c,2,b,5,h,8,1
16429,d,3,f,3,f,6,1
11767,d,1,e,3,a,6,1
20633,d,2,g,4,b,4,1
17239,b,1,e,2,f,6,1
20361,d,2,d,1,g,2,1
27192,c,1,f,8,f,2,1
16228,d,3,c,1,f,8,1
17707,b,2,e,1,d,3,1
15519,d,2,a,3,e,8,1
9760,d,3,c,5,h,7,1
23499,c,1,h,1,f,7,1
21219,a,1,g,6,g,1,1
25820,a,1,e,6,e,1,1
10760,b,2,f,1,g,7,1
18676,c,2,c,3,c,8,1
16350,d,3,d,7,g,5,1
10463,b,1,a,8,a,5,1
24761,d,1,e,7,e,3,1
2837,c,2,c,4,a,3,1
5417,c,2,a,6,e,1,1
27695,a,1,b,7,f,4,1
5362,c,1,f,3,e,1,1
27109,c,1,f,2,c,5,1
22822,c,1,a,8,g,7,1
17637,b,2,c,2,h,4,1
15600,d,2,b,6,c,8,1
7568,d,3,a,5,h,8,1
21834,b,1,e,7,f,5,1
7271,c,3,c,4,f,2,1
9716,d,3,a,6,a,8,1
15319,d,1,e,2,a,7,1
3778,d,3,e,4,a,1,1
23184,c,1,e,5,c,6,1
24453,d,1,b,7,g,5,1
10364,a,1,d,4,g,3,1
24164,d,1,a,2,e,4,1
11747,d,1,d,4,b,8,1
27022,c,1,d,2,e,5,1
19352,c,3,f,1,e,3,1
19396,c,3,g,4,g,6,1
24499,d,1,c,1,h,7,1
25042,d,1,h,1,b,5,1
7086,c,2,d,3,b,8,1
21393,b,1,a,5,d,2,1
24282,d,1,a,7,e,5,1
18146,c,1,e,4,b,4,1
4667,c,2,g,4,h,8,1
7670,d,3,c,6,h,7,1
16993,b,1,a,3,f,8,1
27742,a,1,c,7,e,3,1
17731,b,2,e,2,h,4,1
26785,b,2,g,6,e,5,1
8713,c,1,b,1,g,2,1
19017,c,2,g,4,d,5,1
16074,d,3,a,7,e,5,1
20994,a,1,b,2,h,6,1
17716,b,2,e,1,g,4,1
3910,b,2,c,2,d,1,1
6298,d,4,b,6,b,1,1
20148,d,2,b,3,c,6,1
3501,d,1,e,1,a,1,1
13783,b,2,h,5,d,2,1
11834,d,1,f,3,h,6,1
4394,d,3,g,1,c,1,1
12075,d,2,d,7,a,4,1
26310,b,1,d,7,e,3,1
8438,b,1,b,8,e,1,1
15309,d,1,e,1,f,8,1
9131,c,3,b,6,d,1,1
8184,d,4,e,4,h,8,1
18624,c,2,b,6,f,6,1
14695,c,2,h,1,b,4,1
23221,c,1,e,7,b,7,1
15987,d,3,a,1,b,5,1
14116,c,1,g,8,a,4,1
27645,d,1,g,7,d,6,1
7207,c,2,h,6,e,1,1
19518,d,1,a,8,h,7,1
26655,b,1,h,7,c,4,1
22257,b,2,b,1,f,6,1
4154,d,2,b,8,g,1,1
15948,d,2,h,5,d,7,1
25548,a,1,a,7,e,4,1
27534,d,1,f,2,e,4,1
15225,d,1,d,2,a,2,1
23628,c,1,h,7,c,5,1
21690,b,1,d,3,e,8,1
26101,b,1,b,7,c,5,1
15721,d,2,e,1,d,7,1
15946,d,2,h,5,d,5,1
15011,c,3,e,2,g,6,1
14039,c,1,e,8,h,4,1
14299,c,2,b,5,h,5,1
21500,b,1,b,4,e,7,1
27107,c,1,f,2,c,3,1
10321,a,1,b,1,g,1,1
11881,d,1,g,5,f,1,1
5522,c,2,d,4,h,3,1
17747,b,2,e,4,g,6,1
11692,d,1,c,4,a,6,1
25037,d,1,g,8,g,3,1
13834,c,1,a,6,f,8,1
2826,c,1,f,3,a,2,1
21261,a,1,h,6,g,2,1
21801,b,1,e,5,g,5,1
15196,d,1,b,6,h,8,1
21303,b,1,a,1,e,8,1
20324,d,2,c,4,f,5,1
2925,c,1,f,5,a,1,1
6699,b,1,d,4,h,2,1
20834,d,2,h,7,e,5,1
16558,d,3,g,6,g,3,1
8314,d,4,h,8,f,1,1
4119,d,2,b,1,a,5,1
13234,a,1,f,1,h,8,1
28039,b,1,f,7,e,5,1
26354,b,1,e,6,c,5,1
11019,c,1,f,8,h,2,1
17400,b,1,f,6,f,1,1
6022,d,3,b,8,g,2,1
17236,b,1,e,2,e,7,1
12520,d,3,c,6,e,7,1
11641,c,3,h,8,g,2,1
16234,d,3,c,2,c,5,1
4331,d,3,d,7,h,1,1
19772,d,1,e,6,f,4,1
23500,c,1,h,1,f,8,1
18097,c,1,e,1,g,6,1
3204,d,3,b,3,b,1,1
10520,b,1,c,7,h,2,1
22047,b,1,h,1,c,6,1
7753,d,3,e,3,a,7,1
10980,c,1,f,2,h,7,1
23098,c,1,d,5,f,3,1
14927,c,3,c,7,g,3,1
14111,c,1,g,7,a,4,1
24414,d,1,b,4,g,4,1
25846,a,1,e,7,g,4,1
19862,d,1,g,5,c,8,1
6233,d,3,h,7,g,1,1
12922,d,4,a,6,f,5,1
20615,d,2,g,3,c,8,1
3674,d,2,h,4,b,2,1
8481,b,1,c,8,a,5,1
22728,c,1,a,5,a,3,1
16497,d,3,g,2,d,6,1
17923,c,1,b,3,h,4,1
18714,c,2,c,5,e,6,1
21437,b,1,a,8,c,4,1
6825,b,2,d,8,g,1,1
11614,c,3,h,1,h,3,1
24671,d,1,d,8,f,2,1
17038,b,1,a,8,h,8,1
15089,c,3,h,3,h,7,1
12049,d,2,d,4,h,4,1
16135,d,3,b,2,e,8,1
10984,c,1,f,3,g,6,1
24741,d,1,e,5,f,3,1
12545,d,3,d,2,c,8,1
12274,d,2,h,2,h,8,1
3422,d,4,f,2,b,1,1
16901,a,1,f,5,g,7,1
3843,d,3,g,7,c,1,1
6325,d,4,c,5,d,2,1
16413,d,3,f,2,f,8,1
5617,c,3,d,5,h,1,1
23452,c,1,g,7,g,3,1
6923,c,1,b,7,g,1,1
18350,c,1,h,5,f,4,1
11995,d,2,c,2,h,8,1
6244,d,4,a,3,e,2,1
16329,d,3,d,2,f,3,1
8766,c,1,d,5,h,4,1
22996,c,1,c,3,f,5,1
7983,d,4,b,3,f,1,1
16692,d,3,h,8,f,5,1
9710,d,3,a,5,a,7,1
21884,b,1,f,3,e,7,1
24022,c,2,g,7,f,4,1
15479,d,1,h,6,a,3,1
19502,d,1,a,5,h,5,1
4443,d,4,a,4,h,1,1
22911,c,1,b,4,h,6,1
22913,c,1,b,5,b,7,1
18933,c,2,f,5,c,6,1
14910,c,3,c,2,h,6,1
27449,d,1,c,7,e,5,1
26545,b,1,g,7,c,4,1
16334,d,3,d,2,g,4,1
18155,c,1,e,4,e,8,1
18965,c,2,g,1,e,8,1
25017,d,1,g,7,g,4,1
27935,a,1,h,8,d,3,1
19329,c,3,d,3,f,4,1
11880,d,1,g,5,b,2,1
18630,c,2,b,6,h,6,1
19109,c,2,h,2,f,7,1
6377,d,4,e,4,b,1,1
12316,d,2,h,8,h,5,1
4565,c,1,c,3,g,1,1
18604,c,2,b,4,e,7,1
22424,b,2,d,8,g,3,1
25584,a,1,b,1,g,3,1
13657,b,2,e,1,h,7,1
5595,c,3,c,4,g,2,1
16695,d,3,h,8,g,4,1
22300,b,2,c,1,e,5,1
18903,c,2,f,2,f,7,1
12978,d,4,c,1,f,4,1
14554,c,2,e,7,g,4,1
14059,c,1,f,4,c,3,1
23324,c,1,f,6,b,3,1
13129,d,4,h,2,h,4,1
22124,b,1,h,5,b,3,1
20373,d,2,d,3,g,4,1
9900,d,3,e,7,h,7,1
17483,b,1,h,1,h,8,1
18891,c,2,f,2,c,4,1
27714,a,1,c,3,e,5,1
7456,d,2,c,2,b,8,1
27339,d,1,b,2,f,4,1
5579,c,3,a,4,g,1,1
3798,d,3,f,3,g,1,1
3547,d,1,g,6,b,1,1
24662,d,1,d,7,h,7,1
18542,c,2,b,1,e,8,1
20814,d,2,h,6,d,5,1
16087,d,3,a,8,d,5,1
9313,d,1,b,8,g,2,1
3445,c,1,h,4,a,3,1
16104,d,3,b,1,c,6,1
24900,d,1,g,1,d,3,1
9459,d,2,c,2,b,3,1
19093,c,2,h,1,g,5,1
21040,a,1,c,5,c,1,1
15239,d,1,d,2,g,2,1
20484,d,2,f,2,b,4,1
17986,c,1,c,6,f,7,1
8041,d,4,c,2,h,7,1
27923,a,1,h,7,d,3,1
3990,d,1,a,6,g,1,1
13289,b,1,a,6,e,8,1
25390,d,2,e,6,c,5,1
17182,b,1,d,7,b,5,1
9151,c,3,c,2,g,2,1
7492,d,2,d,5,a,5,1
13265,a,1,h,4,e,2,1
21873,b,1,f,2,c,8,1
6324,d,4,c,5,d,1,1
14614,c,2,f,5,b,8,1
15798,d,2,e,6,f,3,1
3680,d,2,h,7,b,2,1
26889,c,1,b,6,f,4,1
15323,d,1,e,2,g,8,1
26945,c,1,c,6,d,3,1
21054,a,1,c,7,c,1,1
23376,c,1,g,3,c,5,1
21930,b,1,f,8,c,8,1
6647,b,1,b,3,e,2,1
13892,c,1,d,1,c,6,1
11670,d,1,c,1,b,2,1
15563,d,2,a,8,b,4,1
20978,a,1,a,7,h,4,1
21732,b,1,d,8,g,7,1
28040,b,1,f,7,f,5,1
5675,c,3,g,3,g,1,1
13133,d,4,h,4,f,4,1
21267,a,1,h,7,g,2,1
25045,d,1,h,1,c,3,1
5498,c,2,c,5,h,1,1
15198,d,1,b,7,h,4,1
24123,d,1,a,1,c,7,1
26622,b,1,h,3,e,4,1
7201,c,2,h,4,f,3,1
13150,d,4,h,8,f,5,1
21736,b,1,d,8,h,7,1
26352,b,1,e,6,c,3,1
6124,d,3,d,7,a,8,1
19125,c,2,h,3,f,7,1
8393,b,1,a,1,f,1,1
10993,c,1,f,5,g,2,1
11754,d,1,d,7,b,8,1
22743,c,1,a,6,c,6,1
26271,b,1,d,2,f,4,1
8825,c,1,h,7,h,1,1
8093,d,4,c,8,h,6,1
23997,c,2,g,6,d,4,1
12890,d,3,h,8,h,5,1
20330,d,2,c,4,g,6,1
23128,c,1,d,8,g,3,1
17229,b,1,e,2,b,6,1
18773,c,2,d,3,f,8,1
14121,c,1,h,1,a,2,1
7750,d,3,e,2,a,7,1
27945,b,1,b,6,c,4,1
12394,d,3,a,8,c,8,1
25636,a,1,b,7,h,7,1
10680,b,2,b,4,e,2,1
12206,d,2,f,2,a,7,1
4384,d,3,f,6,a,2,1
15820,d,2,e,8,b,7,1
25801,a,1,e,5,d,2,1
14953,c,3,d,3,g,5,1
24967,d,1,g,4,c,8,1
17572,b,2,a,5,g,5,1
4133,d,2,b,3,g,2,1
14047,c,1,f,2,b,8,1
26431,b,1,f,7,c,7,1
9803,d,3,d,8,b,4,1
21319,b,1,a,2,b,4,1
5111,d,4,f,3,c,2,1
12208,d,2,f,3,a,5,1
27631,d,1,g,6,e,3,1
14155,c,1,h,6,c,8,1
18405,c,2,a,2,b,6,1
21185,a,1,f,5,f,1,1
14632,c,2,f,6,h,4,1
9279,c,3,h,8,f,1,1
22777,c,1,a,7,e,4,1
10605,b,1,f,5,g,1,1
16416,d,3,f,3,b,6,1
25123,d,1,h,3,f,3,1
10943,c,1,e,7,c,8,1
11606,c,3,g,7,g,2,1
19082,c,2,h,1,d,7,1
25241,d,1,h,8,e,8,1
13393,b,1,e,1,h,2,1
22266,b,2,b,3,g,4,1
10713,b,2,d,1,h,2,1
25073,d,1,h,1,g,8,1
12335,d,3,a,2,h,5,1
14244,c,2,a,5,h,8,1
22783,c,1,a,7,f,5,1
24695,d,1,e,1,d,6,1
3027,c,3,d,5,c,1,1
13309,b,1,b,6,h,7,1
12152,d,2,e,4,a,6,1
25475,d,2,g,6,g,3,1
14854,c,3,b,3,e,3,1
12685,d,3,e,7,b,5,1
27123,c,1,f,3,c,5,1
23715,c,2,b,2,f,3,1
4237,d,2,g,3,f,1,1
7803,d,3,f,3,a,8,1
3881,d,4,e,2,g,1,1
12647,d,3,e,3,b,5,1
13219,a,1,e,4,h,2,1
25996,b,1,a,3,f,4,1
7530,d,2,g,5,b,3,1
18783,c,2,d,5,d,7,1
23720,c,2,b,3,c,6,1
11728,d,1,d,2,a,7,1
21390,b,1,a,5,c,5,1
9909,d,3,e,8,h,5,1
7089,c,2,d,4,a,8,1
19973,d,2,a,1,g,6,1
24902,d,1,g,1,d,8,1
9574,d,2,f,1,a,8,1
21408,b,1,a,6,g,5,1
24375,d,1,b,2,g,6,1
18565,c,2,b,2,f,8,1
6276,d,4,a,8,d,1,1
27496,d,1,e,6,b,4,1
27956,b,1,c,2,e,2,1
12116,d,2,e,2,a,6,1
5050,d,4,a,1,h,1,1
9409,d,1,h,7,e,8,1
24455,d,1,b,7,g,7,1
8901,c,2,c,6,f,2,1
15060,c,3,g,6,e,2,1
7831,d,3,f,6,f,3,1
23763,c,2,b,8,d,8,1
8068,d,4,c,5,f,1,1
6737,b,1,g,4,h,1,1
25616,a,1,b,5,e,4,1
24868,d,1,f,6,a,4,1
5440,c,2,b,4,f,1,1
15860,d,2,f,8,b,5,1
23322,c,1,f,6,a,5,1
10745,b,2,e,4,g,3,1
15491,d,1,h,7,a,3,1
13037,d,4,d,6,f,4,1
20755,d,2,h,2,f,5,1
22589,b,2,h,7,f,4,1
15698,d,2,d,6,g,7,1
3521,d,1,f,3,g,1,1
7258,c,3,b,7,g,1,1
8776,c,1,f,1,h,1,1
3221,d,3,g,2,c,1,1
21276,b,1,a,1,a,3,1
12334,d,3,a,2,h,4,1
7069,c,2,c,8,b,5,1
6299,d,4,b,6,c,1,1
12915,d,4,a,4,f,5,1
11921,d,2,a,3,h,6,1
18004,c,1,d,1,c,4,1
6565,d,4,h,2,b,2,1
23161,c,1,e,2,e,6,1
25964,a,1,h,8,c,3,1
15019,c,3,e,3,g,7,1
20598,d,2,g,2,d,8,1
4168,d,2,c,4,h,1,1
6322,d,4,c,5,c,1,1
23982,c,2,g,3,d,5,1
26220,b,1,c,7,f,6,1
27218,c,1,g,2,e,4,1
7503,d,2,e,2,h,8,1
20360,d,2,d,1,f,2,1
4466,d,4,f,2,d,2,1
9873,d,3,e,4,g,6,1
11756,d,1,d,7,g,8,1
5156,d,4,g,7,h,3,1
27919,a,1,h,6,f,5,1
13345,b,1,d,3,b,3,1
9987,d,3,g,2,a,6,1
8443,b,1,c,1,b,5,1
7184,c,2,g,6,h,8,1
5095,d,4,e,1,a,1,1
22917,c,1,b,5,c,8,1
13661,b,2,e,4,g,7,1
5493,c,2,c,5,a,8,1
3544,d,1,g,5,b,1,1
23616,c,1,h,6,e,3,1
11866,d,1,f,8,g,4,1
23889,c,2,d,8,f,4,1
13731,b,2,f,6,g,2,1
27977,b,1,c,7,c,5,1
26204,b,1,c,6,g,5,1
14053,c,1,f,3,g,5,1
22806,c,1,a,8,d,8,1
27130,c,1,f,3,e,6,1
22443,b,2,e,6,d,3,1
15728,d,2,e,1,f,6,1
19051,c,2,g,6,f,2,1
18007,c,1,d,1,e,7,1
9963,d,3,f,7,h,4,1
15080,c,3,h,2,g,5,1
9622,d,2,f,6,a,3,1
25282,d,2,a,8,d,4,1
15594,d,2,b,5,g,7,1
25876,a,1,f,5,e,2,1
5175,a,1,b,2,d,1,1
3773,d,3,e,2,f,1,1
14189,c,2,a,1,h,6,1
24425,d,1,b,5,c,3,1
17000,b,1,a,4,f,8,1
18858,c,2,e,7,c,5,1
11029,c,1,g,2,a,5,1
4145,d,2,b,6,a,2,1
18625,c,2,b,6,g,4,1
23539,c,1,h,2,h,4,1
27185,c,1,f,8,d,7,1
23319,c,1,f,5,f,7,1
27978,b,1,c,7,d,5,1
5869,d,2,c,5,h,4,1
25158,d,1,h,4,h,6,1
22449,b,2,e,6,g,3,1
12949,d,4,b,2,g,7,1
24904,d,1,g,1,e,7,1
4375,d,3,f,4,f,2,1
19548,d,1,b,6,b,8,1
21290,b,1,a,1,d,2,1
14569,c,2,e,8,b,7,1
6716,b,1,e,4,h,1,1
20601,d,2,g,2,e,8,1
25583,a,1,b,1,f,6,1
12676,d,3,e,6,f,4,1
21771,b,1,e,4,c,5,1
3026,c,3,d,5,b,1,1
11025,c,1,f,8,h,8,1
13039,d,4,d,6,g,3,1
19900,d,1,h,3,b,7,1
19783,d,1,e,7,f,4,1
15059,c,3,g,5,g,7,1
13050,d,4,d,8,g,4,1
13407,b,1,e,4,g,7,1
11422,c,3,b,2,h,3,1
19282,c,3,c,2,e,4,1
11611,c,3,g,8,g,1,1
26571,b,1,g,8,e,5,1
23550,c,1,h,3,d,5,1
13118,d,4,h,1,g,6,1
17733,b,2,e,2,h,6,1
27707,a,1,c,2,e,5,1
27517,d,1,f,1,d,4,1
24910,d,1,g,1,g,4,1
6830,b,2,e,3,g,1,1
4150,d,2,b,7,f,1,1
24169,d,1,a,2,f,3,1
24835,d,1,f,4,b,6,1
6179,d,3,f,6,f,2,1
11905,d,2,a,1,h,5,1
4476,d,4,g,2,h,7,1
20410,d,2,e,1,b,5,1
24205,d,1,a,3,g,5,1
23561,c,1,h,3,f,4,1
19279,c,3,c,1,f,6,1
6517,d,4,g,4,b,2,1
6842,b,2,g,1,h,6,1
9948,d,3,f,3,h,5,1
16492,d,3,g,2,b,6,1
9470,d,2,c,4,h,7,1
14618,c,2,f,5,h,5,1
21568,b,1,c,1,c,7,1
6870,b,2,h,3,d,2,1
6495,d,4,f,8,c,1,1
3070,c,3,g,3,b,1,1
10521,b,1,c,8,g,2,1
5967,d,3,a,7,d,8,1
10947,c,1,e,7,g,8,1
4464,d,4,e,4,h,3,1
25680,a,1,c,5,e,4,1
19698,d,1,e,2,b,3,1
8389,a,1,h,3,g,1,1
14263,c,2,a,8,h,8,1
25495,d,2,h,6,f,4,1
12521,d,3,c,6,e,8,1
6746,b,1,g,7,h,4,1
8394,b,1,a,2,a,8,1
6639,b,1,a,6,h,1,1
19293,c,3,c,6,f,5,1
27971,b,1,c,6,e,5,1
15507,d,2,a,1,e,8,1
16473,d,3,g,1,d,8,1
5835,d,2,b,6,a,3,1
6678,b,1,c,3,e,2,1
26330,b,1,d,8,f,4,1
13120,d,4,h,2,f,2,1
19501,d,1,a,5,g,8,1
4077,d,1,f,4,f,1,1
5130,d,4,f,7,g,1,1
14307,c,2,b,6,e,7,1
5410,c,2,a,4,h,1,1
19088,c,2,h,1,f,6,1
13226,a,1,e,8,h,1,1
22208,b,2,a,3,f,3,1
10814,c,1,a,3,a,6,1
21307,b,1,a,1,f,6,1
24659,d,1,d,7,g,7,1
17359,b,1,f,2,h,4,1
11864,d,1,f,8,g,2,1
10424,a,1,h,4,c,1,1
2995,c,2,h,2,a,1,1
6318,d,4,c,4,c,2,1
24466,d,1,b,8,e,3,1
4407,d,3,g,5,b,2,1
14399,c,2,d,5,h,5,1
27061,c,1,d,7,g,5,1
5539,c,2,e,6,h,1,1
22846,c,1,b,1,h,6,1
10896,c,1,d,4,b,7,1
5746,d,1,e,1,a,2,1
27533,d,1,f,2,d,6,1
21909,b,1,f,5,d,6,1
26155,b,1,c,1,f,6,1
11844,d,1,f,6,b,2,1
22674,c,1,a,3,c,4,1
16483,d,3,g,1,f,8,1
4942,d,3,e,6,g,1,1
13218,a,1,e,4,h,1,1
21951,b,1,g,2,c,8,1
27782,a,1,d,7,f,5,1
11822,d,1,f,2,h,3,1
20504,d,2,f,3,c,7,1
26701,b,2,c,2,d,2,1
10833,c,1,c,4,a,4,1
23147,c,1,e,1,e,5,1
20983,a,1,a,8,h,4,1
16844,a,1,d,8,c,1,1
11735,d,1,d,3,a,7,1
15776,d,2,e,4,c,6,1
18901,c,2,f,2,e,8,1
22278,b,2,b,6,f,5,1
26751,b,2,f,6,d,2,1
17557,b,2,a,2,h,7,1
6510,d,4,g,2,h,4,1
21457,b,1,a,8,f,4,1
6583,d,4,h,5,d,2,1
10733,b,2,d,7,h,2,1
27516,d,1,f,1,d,3,1
4368,d,3,f,1,b,2,1
16555,d,3,g,6,c,5,1
4323,d,3,d,5,b,2,1
15170,d,1,a,8,a,3,1
19456,d,1,a,1,h,3,1
20526,d,2,f,4,d,7,1
4070,d,1,e,4,h,1,1
20447,d,2,e,7,c,4,1
5864,d,2,c,5,b,8,1
9016,c,2,f,8,a,3,1
24618,d,1,d,3,e,5,1
5477,c,2,c,4,a,4,1
3270,d,2,b,5,a,2,1
26058,b,1,b,3,d,6,1
18223,c,1,f,5,b,4,1
11480,c,3,d,5,h,6,1
12158,d,2,e,5,a,5,1
12448,d,3,b,5,e,6,1
27641,d,1,g,7,c,7,1
22096,b,1,h,4,b,7,1
27700,a,1,b,8,f,3,1
18092,c,1,e,1,f,7,1
22383,b,2,d,3,g,4,1
9531,d,2,d,7,b,8,1
6146,d,3,e,5,f,2,1
26538,b,1,g,6,f,3,1
23187,c,1,e,5,d,3,1
17331,b,1,e,8,f,5,1
17818,b,2,h,5,g,7,1
5903,d,2,f,5,g,2,1
22656,c,1,a,2,e,3,1
18806,c,2,d,7,h,5,1
23258,c,1,f,1,e,8,1
5831,d,2,b,5,g,2,1
8505,b,1,e,6,h,1,1
18690,c,2,c,3,h,6,1
10882,c,1,d,2,c,3,1
2815,c,3,f,1,c,1,1
12671,d,3,e,6,c,7,1
21868,b,1,f,1,e,8,1
5626,c,3,d,7,g,1,1
13149,d,4,h,8,f,4,1
6754,b,1,h,3,e,2,1
20269,d,2,c,2,e,6,1
6880,c,1,a,1,h,2,1
15645,d,2,c,7,h,7,1
14683,c,2,g,7,a,5,1
15947,d,2,h,5,d,6,1
6640,b,1,a,7,g,1,1
7180,c,2,g,4,h,6,1
21559,b,1,b,8,g,5,1
16122,d,3,b,2,b,4,1
5979,d,3,a,8,g,1,1
14055,c,1,f,3,h,4,1
10602,b,1,f,4,h,2,1
17781,b,2,f,6,d,1,1
13424,b,1,e,7,g,1,1
17714,b,2,e,1,g,2,1
21586,b,1,c,2,d,8,1
