,0000,0001_0,0001_1,0001_2,0001_3,0001_4,0001_5,0001_6,0002_0,0002_1,0002_2,0002_3,0003_-1,0003_-2,0003_0,0003_1,0003_2,0003_3,0003_4,0003_5,0003_6,0003_7,0003_8,0004_-1,0004_-2,0004_0,0004_1,0004_2,0004_3,0004_4,0004_5,0004_6,0004_7,0004_8,0005_-1,0005_-2,0005_0,0005_1,0005_2,0005_3,0005_4,0005_5,0005_6,0005_7,0005_8,0006_-1,0006_-2,0006_0,0006_1,0006_2,0006_3,0006_4,0006_5,0006_6,0006_7,0006_8,0007_-1,0007_-2,0007_0,0007_2,0007_3,0007_4,0007_5,0007_6,0007_7,0007_8,0008_-1,0008_-2,0008_0,0008_2,0008_3,0008_4,0008_5,0008_6,0008_7,0008_8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,output
2655,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7130550037074783,-0.052670117662610455,-0.6818847144220911,-0.6909834294244078,-0.6779286756012541,-0.5653185215125193,-0.6019033359094756,-0.6527242181386989,-0.34194161870789364,-0.2569895184166682,0.094811721235012,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,0
24524,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.2118325711475546,0.5982479173027069,1.2722365129070259,1.3298368761023007,1.3668963580005296,-0.2661506945063219,-0.5417843900166602,0.7105126176592051,0.26181358298455804,0.17702909704069622,-0.012817956229383023,0.07493493736748401,4.660320363297822,-0.12462628366828325,1
4301,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.13475860657630187,0.16430256065916196,0.7817064677261065,0.8602459352406152,0.8551601653947674,-0.19208155309072747,-0.14564083519242849,-0.1131386730068414,-0.05213912189551682,-0.2569895184166682,-0.22637341125108498,-0.23146306191428875,-0.2355920676165245,-0.2202545557469035,1
4165,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9054982522888292,1.683111308911569,-0.5383381314331009,-0.4654611928206464,-0.3069747318799053,-0.28362261789585563,-0.09747988483014022,-0.0944326825519684,-0.040064017861667786,0.17702909704069622,-0.296801274077391,0.3302666034356279,-0.3141361173103375,0.26913718959662364,0
28109,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8284242877175766,0.3812752389809344,-0.5252736269075183,-0.6738841482614412,-0.6779286756012541,-0.6724972686395966,-0.6630585317588568,-0.6449160623384153,-0.26846461066192223,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,-0.2837002980539849,-0.2933820579246719,1
19013,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.057684642005049115,-0.4866154743061553,-0.6928306506462278,-0.6830449792542549,-0.649232918633111,-0.6724972686395966,-0.6630585317588568,-0.6527242181386989,-0.3078294498122701,-0.16979517857128365,-0.296801274077391,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,1
3723,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9054982522888292,-1.3545061875932451,-0.18840768641159605,-0.1326223501998436,-0.08989637740833338,-0.022849497982316887,0.042841518018453074,0.08945358447793672,-0.16081505820015812,-0.1701857953251953,-0.18320794693818784,-0.19316331200406714,-0.1832293678206492,-0.1808782084204128,0
25348,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.6742763585750711,-1.0290471701105863,-0.6903454070618394,-0.6855037912538597,-0.6723048840346332,-0.6724972686395966,-0.6502287703918537,-0.6527242181386989,-0.318395165841888,-0.24006279241383094,-0.296801274077391,-0.25827288685144384,-0.3141361173103375,-0.2933820579246719,1
552,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9054982522888292,2.225543004716,-0.006903421355034828,0.02661031489456974,-0.2715015850750649,-0.22416522735762925,-0.16304325509792747,-0.14935844088041508,-0.1910028182847807,-0.1918867260980635,-0.23432494415082925,-0.18039672870065995,-0.21595605519307126,-0.2361738504517561,1
4375,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.8284242877175766,-0.4866154743061553,0.24564078463013636,0.15286679848571053,0.11302155829805427,-0.06839463635538964,-0.019349927787493625,0.002976160023182697,-0.34194161870789364,-0.15746904989229452,-0.2191602349777456,-0.2182496481952623,-0.2218468589201072,-0.21462936327169052,1
10695,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5972023940038184,-0.9205608309497002,0.4689324513761131,0.5385630739208769,0.5504804422892909,0.68160788288092,2.12549010135925,0.8638379308041293,-0.10043953803091296,-0.2569895184166682,-0.0582552870850643,-0.0983714309762687,0.19554931182776414,-0.06837435891615369,0
7164,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.1754987911349948,-0.3781291351452691,-0.6956554083814891,-0.6909974797786913,-0.6779430955796302,-0.6725128130554235,-0.6630585317588568,-0.6594409113002332,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,-0.3079987288182149,-0.28795476741239984,0.048798400342532175,1
1517,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.17353725170870912,1.4661386305897963,1.726682994133192,1.824901109279893,1.8839679426053937,2.130347437956136,2.3948657448302866,2.5695253674428598,-0.040064017861667786,-0.12678393377945885,0.10645503726678032,0.24728381196348115,0.29458026781671337,0.2410112272205589,0
13196,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.1367201460025875,1.7915976480724551,-0.5049978418173989,-0.5003482225064689,-0.4669643919610857,-0.246455919653529,-0.4330439382253051,-0.6527242181386989,-0.2611591727214436,-0.1962269122526372,-0.2812389882593201,-0.27231612848519177,-0.3141361173103375,-0.2933820579246719,0
26728,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9054982522888292,-1.2460198484323588,0.015355126376181322,0.04878177395386422,0.05829774036131882,0.09718448103367894,0.030883522487925894,-0.317930647502022,-0.20845134361369252,-0.2569895184166682,-0.17332532747707713,-0.18039672870065995,0.10954357741303887,-0.2933820579246719,1
24962,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3659805002900601,1.3576522914289104,-0.6907528240428867,-0.6859253018823634,-0.6727374833859117,-0.6669012789418811,-0.66059126995751,-0.6381154105123618,-0.32020643144696537,-0.24136484826020305,-0.2763544751923344,-0.2984876242571765,-0.25719168128232306,-0.26469357630108586,0
7195,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3659805002900601,-1.2460198484323588,-0.22480360338515265,-0.19070651480765308,-0.28765196085613043,-0.2691507667609305,-0.4675856034441594,-0.6005523040064812,-0.2191981862038182,-0.20490728456178445,-0.296801274077391,-0.3080625617347319,-0.11077248197810664,0.1871218833080188,1
8419,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.4430544648613128,1.140679613107138,-0.08515464284818154,-0.02619091650266006,-0.0002329518666677703,0.11622639042173835,0.14480522406210913,0.1789535208553812,-0.15556238794543378,-0.1802116253422604,-0.040534728051348605,-0.3080625617347319,-0.18781110405278825,-0.2033227263965125,1
18396,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.1367201460025875,-1.2460198484323588,-0.4477693365462917,-0.41489396775448617,-0.4031704076258769,-0.35717879358915944,-0.3412782476272156,-0.3521689908929431,-0.22119057836940328,-0.2569895184166682,-0.18320794693818784,-0.3080625617347319,-0.290834715901173,-0.10038170410011542,1
12573,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.2137941105738403,1.4661386305897963,-0.6952072497023369,-0.6960134562578854,-0.6887148194264658,-0.6462272058919879,-0.6443402388926395,-0.6371079065381317,-0.34194161870789364,-0.2569895184166682,-0.1361803095025577,-0.3080625617347319,-0.3022236031067759,-0.2933820579246719,1
6399,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0596461814313347,-0.2696427959843829,-0.29172863280518513,-0.2657354066813112,-0.023059777635798785,-0.3409193346341308,-0.3014072969174523,-0.275716230981779,-0.2570536373499349,-0.1977025755451922,-0.2400046105077894,-0.24422964521769594,-0.24999181006039026,-0.2371301331725424,0
27592,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9054982522888292,-0.7035881526279277,-0.01803948550366036,-0.010468570059472156,0.011735630185371864,-0.22271959668571945,-0.19881855121745512,-0.1901623518367359,-0.2292205225519129,-0.19097528700560304,-0.21620680847212634,-0.24620846562972404,-0.2488791026897279,-0.2398302255606446,1
16662,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.057684642005049115,-0.8120744917888141,1.377105643828595,1.5114377052159769,1.52628037898992,1.8426047565827732,1.2184588695361542,0.853225555608905,0.1471000946629922,-0.2569895184166682,0.4997719324862714,-0.3080625617347319,0.03276676883733665,-0.26525609554860713,0
10622,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25061121627996186,1.683111308911569,-0.6726906712164575,-0.6909834294244078,-0.6722183641643774,-0.6601860913046227,-0.6630585317588568,-0.6460746919087799,-0.34194161870789364,-0.2398023812445565,-0.2518183165302665,-0.3080625617347319,-0.2882165809113792,-0.2488305335209853,1
20373,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.2137941105738403,-1.4629925267541313,-0.6003198348164265,-0.5960030344682414,-0.5498504276660542,-0.5400588457936649,-0.5200560377528,-0.5037647555487721,-0.34194161870789364,-0.15282505070690072,-0.296801274077391,-0.29695563426076765,-0.3025508699805001,-0.2832004595445365,1
13081,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.562830153417544,0.3812752389809344,-0.6691597240473811,-0.6502374020023838,-0.6498097177681489,-0.6299211136894783,-0.6180063312662654,-0.6498696235450467,-0.16685261021708264,-0.1701857953251953,-0.14123521256025226,-0.3080625617347319,-0.303009043603714,-0.2818504133504854,1
5350,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.1367201460025875,-1.2460198484323588,-0.5301218889819809,-0.5096776577506842,-0.4729198430303536,-0.4492794573640591,-0.3975811619339481,-0.3792372643339263,-0.2682834841014145,-0.1904544646670542,-0.2584067295043403,-0.16909830247714458,-0.2775476808279696,-0.2933820579246719,1
7243,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.2137941105738403,-0.2696427959843829,-0.6731659910276794,-0.6702872575648763,-0.6723048840346332,-0.6664349464670716,-0.6541763892740085,-0.6502054582031235,-0.2530084774985955,-0.24006279241383094,-0.2746505752852464,-0.2735927868155325,-0.3043181110986109,-0.0807497823616222,1
13636,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4818331099937201,0.7067342564635929,-0.6904812127221885,-0.6856442947966943,-0.6724490838183926,-0.6665903906253414,-0.656808135195445,-0.6463433596352413,-0.3189989210435805,-0.24049681102928835,-0.2752185419209424,-0.2838060534582583,-0.28926383490729674,-0.2720063265188627,1
419,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7130550037074783,0.05581622149827576,-0.695641827815454,-0.6909834294244078,-0.6779286756012541,-0.6724972686395966,-0.6630585317588568,-0.6527242181386989,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,1
18008,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.5972023940038184,0.5982479173027069,0.4817796668451372,0.4951896302478465,0.5646841209896031,0.6945097480173195,0.8626303725459282,0.8777750691143129,-0.34194161870789364,-0.08303485734135653,-0.06393495344202446,0.15153443718792714,-0.3141361173103375,-0.10938201206045614,1
27192,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6359810391362256,-0.3781291351452691,-0.6616904127281811,-0.6558575437157664,-0.6418787296613758,-0.6336362290721284,-0.6219375017364112,-0.6107448858791096,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,0
2851,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0596461814313347,0.3812752389809344,-0.5614115131264117,-0.5562967332631932,-0.529143338718188,-0.5089389253080363,-0.4763032618089179,-0.4676457380726214,-0.34194161870789364,-0.20490728456178445,-0.2755025252387904,-0.24422964521769594,-0.3141361173103375,-0.2371301331725424,0
20852,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.9054982522888292,-0.3781291351452691,-0.07097653190773635,-0.03057462703909852,-0.007861120427546043,0.0611680695625494,0.15334194989476885,0.16516750814133205,-0.2173265450785716,-0.23528858764379995,-0.19456727965210813,-0.08286003226262896,-0.3141361173103375,-0.12462628366828325,0
8171,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4818331099937201,-0.3781291351452691,-0.695641827815454,-0.6909834294244078,-0.6779286756012541,-0.6724972686395966,-0.6630585317588568,-0.6502054582031235,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,-0.3043181110986109,-0.23769265242006365,1
24827,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.1367201460025875,0.05581622149827576,-0.5634350174656131,-0.5144547782070594,-0.5037785967548896,-0.4738551787865261,-0.4486863780458433,-0.42925983665445294,-0.16081505820015812,-0.2569895184166682,-0.22796371783103386,-0.2783164226377932,-0.2823912305590881,-0.2427553256477553,0
27284,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25061121627996186,0.5982479173027069,-0.6877650995152067,-0.6828342239400029,-0.6695650881432024,-0.6634815074599439,-0.6535184527936494,-0.6429850130544741,-0.3069238170097314,-0.23181643872014104,-0.26385920920702205,-0.271039470154851,-0.27617315995832786,-0.2540619625229333,1
20995,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9054982522888292,1.4661386305897963,-0.0107059798448094,0.02468541635773619,0.0353267148084283,0.1054385658378092,-0.336425966084567,-0.3290131912185536,-0.1970403703017052,-0.2569895184166682,-0.16616894786730732,-0.24422964521769594,-0.2486827425654933,-0.2371301331725424,1
9946,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0596461814313347,-1.0290471701105863,-0.38241965278630863,-0.3329944526362178,-0.3216831098233757,-0.28074690096786303,-0.22539918502396394,-0.21738175087385364,-0.1547775061832336,-0.2569895184166682,-0.2518751131938361,-0.19961043657228775,-0.3141361173103375,-0.2371301331725424,0
3618,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3276851808512146,0.5982479173027069,-0.6903454070618394,-0.6666482158054611,-0.6610573009013911,-0.6603726242945465,-0.6566436510753553,0.5132601312378468,-0.23737121777476103,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,4.230815318222153,-0.08243734010418609,1
3332,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.562830153417544,2.5510020221986593,-0.695641827815454,-0.6909834294244078,-0.6635952170955586,-0.6205478309458051,-0.6426625008677237,-0.6409700051060139,-0.34194161870789364,-0.21384806804020612,-0.10698682442778247,-0.2289097452536073,-0.2683187549889466,-0.16681522723238046,1
1740,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.2118325711475546,2.008570326394228,1.1975705608470957,1.280211024773132,1.2543484267762293,0.4838207358983338,0.8593242417321235,0.8080390023646831,-0.007159359369429178,-0.07470169992457512,-0.12044763369377805,5.208186584917967,-0.05651163431463081,2.4286485808308766,1
3868,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.6742763585750711,0.8152205956244792,-0.6902367625335601,-0.6856583451509778,-0.6736315220452207,-0.6771605933876927,-0.6679930553615502,-0.6577617380098496,-0.3189385455234112,-0.23064458845840616,-0.296801274077391,-0.3080625617347319,-0.3141361173103375,-0.25974340692289843,1
7265,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4837946494200058,0.7067342564635929,-0.695641827815454,-0.6909834294244078,-0.6779286756012541,-0.6724972686395966,-0.6630585317588568,-0.6527242181386989,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,1
17106,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.1367201460025875,-1.137533509271473,-0.4866504971042366,-0.4605997702385704,-0.4299771474267704,-0.40048553608314597,-0.3960021143810862,-0.4780901959388073,-0.2652647080929523,-0.1987876220838356,-0.23091714433665314,-0.27257146015125994,-0.274864092463431,-0.2933820579246719,1
25726,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.057684642005049115,-0.5951018134670415,-0.6684806957456356,-0.6769330751409512,-0.6635086972253028,-0.6569528528126093,-0.461828659241017,-0.4518950926088235,-0.28156609853864845,-0.21358765687093173,-0.2400046105077894,0.4728693389346863,-0.2355920676165245,3.3718246031498333,1
