,0000,0001_0,0001_1,0001_2,0001_3,0001_4,0001_5,0001_6,0002_0,0002_1,0002_2,0002_3,0003_-1,0003_-2,0003_0,0003_1,0003_2,0003_3,0003_4,0003_5,0003_6,0003_7,0003_8,0004_-1,0004_-2,0004_0,0004_1,0004_2,0004_3,0004_4,0004_5,0004_6,0004_7,0004_8,0005_-1,0005_-2,0005_0,0005_1,0005_2,0005_3,0005_4,0005_5,0005_6,0005_7,0005_8,0006_-1,0006_-2,0006_0,0006_1,0006_2,0006_3,0006_4,0006_5,0006_6,0006_7,0006_8,0007_-1,0007_-2,0007_0,0007_2,0007_3,0007_4,0007_5,0007_6,0007_7,0007_8,0008_-1,0008_-2,0008_0,0008_2,0008_3,0008_4,0008_5,0008_6,0008_7,0008_8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,output
2892,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.17746033056128,0.16430256065916196,1.1602104236850603,1.3659884376736344,1.5722945299875808,1.8779683025891696,2.1477283543953885,2.3275229128327792,0.4726448994155622,0.3350552749287226,0.3943005282375212,0.3079250826546653,0.3174889489774088,0.2494490159333783,1
12517,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8672029328499838,-0.3781291351452691,-0.695641827815454,-0.6909834294244078,-0.6779286756012541,-0.6724972686395966,-0.6630585317588568,-0.6527242181386989,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,1
22835,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4837946494200058,-0.5951018134670415,-0.19299791773139532,-0.6234012253209817,-0.6206957814271032,-0.5690180924793422,-0.6524986512490927,-0.5485483072033019,-0.044652557394530425,-0.08472752994164025,0.08129411530544682,-0.26708182933079483,0.0919366196066758,0.10330651542734573,1
27150,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.9054982522888292,1.140679613107138,-0.5167042897394907,-0.4669505303746928,-0.4301934471024097,-0.3800912625181387,-0.3607367190338369,-0.3322372039360901,-0.16081505820015812,-0.1918867260980635,-0.18320794693818784,-0.3080625617347319,-0.1832293678206492,-0.2933820579246719,1
11734,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.09646328713745636,-0.8120744917888141,0.18782831501952796,0.11429857597762222,0.10774384621245607,0.2510741977208531,0.2763102780738901,-0.32798889551141963,-0.2472728030825172,-0.25681591097048523,0.15757203447942175,-0.283359223042639,-0.3141361173103375,-0.2933820579246719,1
1232,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.9054982522888292,1.2491659522680243,-0.07477909039751092,-0.01693173302986218,0.04071978672103412,0.11726786628214653,0.158490302853579,0.19398212180431415,-0.16081505820015812,-0.12678393377945885,-0.18320794693818784,-0.3080625617347319,0.013130756413883395,-0.2933820579246719,0
24337,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.098424826563742,-0.2696427959843829,2.458363150395994,1.5162991277980529,0.5458227892738586,0.43107853299736587,0.09090377790868746,-0.04399031690884585,-0.33952659790112383,-0.08516154855709761,-0.13737303943751933,-0.18039672870065995,-0.11777599307580496,-0.1808782084204128,1
5097,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8672029328499838,-0.4866154743061553,1.037360623333272,0.3776443663124488,0.4090060344428321,0.3888288107796144,0.5219179661919531,0.4542036066150565,0.02031150230757737,0.0034216508577504657,-0.296801274077391,-0.0016645624529591895,-0.3141361173103375,-0.16816527342643153,1
11122,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9054982522888292,-0.5951018134670415,-0.5912072750070024,-0.5672700599585727,-0.5409100410729643,-0.5141152157784231,-0.4842807416332723,-0.4590651625587613,-0.2574158904709504,-0.21358765687093173,-0.2400046105077894,-0.24422964521769594,-0.2486827425654933,-0.2371301331725424,1
28821,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.1754987911349948,0.3812752389809344,-0.0657344334182614,0.8817710780028707,-0.6779286756012541,-0.6724972686395966,-0.6533704170855685,-0.7290090607208246,3.811894168936174,-0.2569895184166682,-0.296801274077391,-0.2704649739061977,-0.3141361173103375,-0.2933820579246719,1
11986,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6359810391362256,0.3812752389809344,-0.4177698661751773,-0.37045269715591306,-0.3309407359407364,-0.2856589363691909,-0.2280638277694184,-0.31183524845792965,-0.16081505820015812,-0.1701857953251953,-0.2116062787229886,-0.18039672870065995,-0.1832293678206492,-0.12462628366828325,1
20544,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.057684642005049115,-0.5951018134670415,-0.5439469052055185,-0.6011595144902699,-0.5071240317381103,-0.5880755462832287,-0.5531337943028553,-0.2785204503767195,-0.2811434698974637,0.2597964470084156,0.012002185750532872,0.11917114851378993,1.1452123260007083,1.0285381737503727,1
16497,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.1367201460025875,-1.0290471701105863,-0.4637265016373099,-0.445046028046784,-0.43365424191263796,-0.36750028569827903,-0.35636144143944865,-0.33331187484193553,-0.28156609853864845,-0.2569895184166682,-0.10937228429770574,-0.3080625617347319,-0.2355920676165245,-0.2540057105981812,0
19287,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7901289682787311,-0.052670117662610455,-0.6734240217823426,-0.6904635663159201,-0.6369038371216725,-0.6880416844665839,-0.6795069437678349,-0.6695159510425346,-0.3397077244616316,-0.12678393377945885,-0.2400046105077894,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,1
29332,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7150165431337643,0.5982479173027069,-0.39267298014266505,-0.3829856131767563,-0.41322113255391496,-0.4023974992298655,-0.64932410773136,-0.638703121163996,-0.2619440544836438,-0.20130493005348832,-0.23477931745938604,0.638962587712014,-0.2593516426489029,-0.017522618940228572,1
21719,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0596461814313347,-1.5714788659150174,-0.3098994301598936,-0.2833967020156161,-0.2477663006682489,-0.20628914915659385,-0.3052397769155443,-0.3417581164925649,-0.25337073061961096,-0.1841177928813767,-0.22694137788678104,-0.25527273977514314,-0.2486827425654933,-0.2371301331725424,1
20087,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.8284242877175766,-0.2696427959843829,0.07001690466669078,-0.36556317386527015,-0.3735806119984246,-0.3251572969855657,-0.2400053748879366,-0.2586726220843857,-0.16081505820015812,-0.19683453831427747,-0.2045066957767884,-0.05273089566658798,-0.11777599307580496,-0.12462628366828325,1
3288,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9054982522888292,-0.8120744917888141,-0.04363885247946417,-0.11958362142479592,-0.2401237121289947,-0.32638530583589764,-0.3592728103650378,-0.29084558232813496,-0.040064017861667786,-0.1701857953251953,-0.012817956229383023,0.11068137061702414,0.3403976301381043,0.4769317996309903,1
12623,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9442768974212364,1.2491659522680243,-0.679345148573563,-0.6909834294244078,-0.6779286756012541,-0.6724972686395966,-0.6630585317588568,-0.6527242181386989,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,-0.3141361173103375,-0.032710638623303555,1
7170,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9054982522888292,-1.3545061875932451,-0.695641827815454,-0.6909834294244078,-0.6779286756012541,-0.6724972686395966,-0.6630585317588568,-0.6527242181386989,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,1
5033,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.1754987911349948,-0.3781291351452691,1.4885477687110595,1.6238124387750623,1.7499630835576776,1.9602759843930675,2.1803455554091924,1.8799224805481332,0.1410625426460677,0.09022537394922334,0.015580375555417771,0.08131822901918759,0.07858413115872757,-0.012122434164024136,1
10067,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.562830153417544,0.7067342564635929,-0.6802822076299717,-0.6909834294244078,-0.6756647389962298,-0.6410198265899473,-0.6630749801708657,-0.6527410098716027,-0.34194161870789364,-0.2501754261539875,-0.18156084369466932,-0.3080625617347319,-0.3141361173103375,-0.25687455876053983,1
22039,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5972023940038184,-1.2460198484323588,-0.4568411546576109,-0.4327800687573264,-0.4112167555596577,-0.4903788928106135,-0.6110322045744586,-0.1408618240310742,-0.22119057836940328,-0.2005670984072108,-0.18320794693818784,-0.3037857563280905,1.6810791050367475,-0.12997021651973556,1
17156,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.9462384368475223,-1.0290471701105863,0.15129659238562226,-0.2671544924639403,0.8510216316008693,-0.14874372176508693,0.14873639453225493,0.0986050789105272,1.4896101611463275,4.4035891780876035,1.6257657877536231,2.857220269595531,2.7767031448906945,2.9274906495327615,1
13959,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.28890653571880737,-0.5951018134670415,-0.3969236973115917,-0.4137699394118097,-0.382953597942793,-0.3494376745073198,-0.6678285712414604,-0.6641425965133072,-0.16081505820015812,-0.12678393377945885,-0.18320794693818784,-0.3080625617347319,-0.3141361173103375,-0.2371301331725424,1
25975,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0213508619924894,-0.16115645682349666,3.3498729883236424,2.350848021172523,2.5195140695470744,2.8214832544556443,2.339500390008065,0.8923502932748423,0.12898743861221867,0.12082368633896752,0.18597036626422256,0.1272779289114535,-0.13741200549925822,-0.11337589871785735,1
7494,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2525727557062476,-0.3781291351452691,1.5133323017247688,1.4349054254339888,1.3160226742901728,1.5263069833352356,1.1895754580483886,1.3831390625881532,-0.009876257777045209,-0.052002526336154965,0.015580375555417771,-0.05273089566658798,0.3862149924594953,-0.04024839654008892,1
24948,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25061121627996186,0.7067342564635929,1.011734095225398,1.1989859266604697,1.2103963326863294,1.3838735011125516,1.9548707235901188,2.083119240417449,0.4067148313907464,-0.2569895184166682,-0.012817956229383023,1.5533052839020374,0.11131081853114967,0.5528718980463652,1
2474,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0213508619924894,-0.5951018134670415,-0.6659547104631426,-0.6909834294244078,-0.6737468818722283,-0.6615073666499166,-0.6604103374254112,-0.5233439161146445,-0.34194161870789364,-0.2444029785684046,-0.2281341078217427,-0.3080625617347319,0.1901821350986869,-0.07973724771608387,1
17837,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0596461814313347,-1.137533509271473,-0.38227026655992463,-0.3538311280385839,-0.3115602850034578,-0.24794818357291976,-0.5181480219597585,-0.5460127555348228,-0.22119057836940328,-0.14848486455232707,-0.1264112833685862,-0.29670030259469954,-0.2486827425654933,-0.2933820579246719,1
8031,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.28890653571880737,0.27278889982004817,-0.6850489863082249,-0.6909834294244078,-0.5072538115434938,-0.5603287640320563,-0.5178848473676149,-0.6461754423062029,-0.34194161870789364,0.2567149148386683,-0.18320794693818784,-0.18039672870065995,-0.2886093011598483,-0.2714438072713414,1
29153,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.1367201460025875,2.225543004716,-0.42709971504115984,-0.4803686187153938,-0.4750251598732425,-0.43137229033136976,-0.3821032062334996,-0.2982843200045342,-0.22064719868788008,-0.1701857953251953,-0.18320794693818784,-0.18039672870065995,0.014178010409800903,-0.2927632867523985,1
15334,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2525727557062476,0.3812752389809344,0.913207088642132,0.8676223712394299,0.7712503112251063,0.8053414328637388,0.8857897366545695,0.926420719336725,-0.10043953803091296,-0.05734095530628055,-0.06961461979898463,-0.040602641528351135,0.12309242598522163,-0.09650032129221847,1
28012,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4047591454224674,-0.8120744917888141,-0.6059965114190186,-0.5741968846203168,-0.6476178810550044,-0.5993297033419674,-0.5443667907020698,-0.5424864916250173,-0.03849425433726742,-0.16575880544753016,-0.06961461979898463,0.15255576385219974,0.11556528788956455,-0.025791651878791615,1
21608,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.28890653571880737,-1.2460198484323588,-0.5957839257607668,-0.6389971185756186,-0.6779286756012541,-0.6724972686395966,-0.6630585317588568,-0.6477370734662596,-0.11692205503711688,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,-0.2946964650111188,-0.2933820579246719,1
8179,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.562830153417544,1.140679613107138,-0.5506285436946937,-0.5938392799085891,-0.6662052331816057,-0.4038897631492562,-0.23273517677996824,-0.6104426346868405,0.07730599334734481,-0.22170380497998446,0.6846450724053246,1.3619342001839636,-0.14827726570690236,-0.14977089403248514,1
19169,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5201284294325655,0.05581622149827576,-0.6891774783828373,-0.6842954607854825,-0.6710647658943013,-0.6650981267059506,-0.6552290876425831,-0.6346731052670754,-0.3132028711073329,-0.2363302323208976,-0.26976606221826066,-0.2776780934726228,-0.24377373945963,-0.2441053718418064,1
22211,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5201284294325655,-0.9205608309497002,-0.6300612744328776,-0.6909834294244078,-0.6779286756012541,-0.6724972686395966,-0.5753884957510028,-0.6527242181386989,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,0.032166883301069885,-0.23074851788540604,-0.17525301594519985,1
7685,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8672029328499838,0.16430256065916196,-0.695641827815454,-0.6909834294244078,-0.6779286756012541,-0.6641188285088504,-0.6615123810300128,-0.5925762308771593,-0.34194161870789364,-0.2569895184166682,-0.2661878724133757,-0.3080625617347319,-0.07968212897430565,-0.27133130342183714,1
22694,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.3296467202775002,-0.16115645682349666,2.756796089013124,2.86353139862157,2.9585014712461617,3.2191871333891138,2.6855091850289314,2.578257068552854,0.23162582289993544,0.16748068750063422,0.23850728006610405,0.17068431214303798,0.1309468309546029,0.11163180029066087,1
21512,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.4430544648613128,-1.2460198484323588,0.539225461172803,0.6059064220014843,0.6503532125211301,0.4164978709516518,-0.19441037679904896,1.1515978575771622,-0.12760852210707327,-0.11810356147031155,-0.154809615153387,-0.20592989530747435,4.922133862277197,-0.06837435891615369,1
12469,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6359810391362256,0.05581622149827576,1.0257084976753197,1.1293664211859422,1.2358043345847558,1.4388851887242595,1.6225963525967495,1.711199148330392,-0.06668962225630491,-0.039980210687985976,-0.012817956229383023,0.011102020850448008,-0.06678781414957136,-0.028491744266893836,1
29239,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.1367201460025875,-1.2460198484323588,-0.4791676052190017,-0.4209075193878056,-0.3801561221378584,-0.6724972686395966,-0.6630585317588568,-0.6527242181386989,-0.12628026066334988,-0.1701857953251953,-0.296801274077391,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,1
10234,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.9054982522888292,-1.3545061875932451,-0.6779870919700721,-0.6821598069343972,-0.6195277631786511,-0.6250868003672854,-0.6426131556316969,-0.6381993691768809,-0.3040257920416076,-0.08121197915643559,-0.296801274077391,-0.2287182465040562,-0.2575189481560473,-0.12462628366828325,1
3351,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.2137941105738403,-1.137533509271473,-0.5713796485960351,-0.5616358678909066,-0.532993472944567,-0.5193847727437718,-0.5279512755171095,-0.5174836013312059,-0.2703966273073381,-0.2122856010245596,-0.2400046105077894,-0.24422964521769594,-0.1832293678206492,-0.1808782084204128,1
21070,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.17746033056128,-0.16115645682349666,-0.6877243578171021,-0.6912082350929432,-0.6445896855960547,-0.6695127408008149,-0.6362476201842222,-0.4159775759275188,-0.34194161870789364,-0.15594998473819374,-0.2858963146720275,-0.20350424447982696,0.6132727494493597,-0.23026739835278254,1
