,0000,0001_0,0001_1,0001_2,0001_3,0001_4,0001_5,0001_6,0002_0,0002_1,0002_2,0002_3,0003_-1,0003_-2,0003_0,0003_1,0003_2,0003_3,0003_4,0003_5,0003_6,0003_7,0003_8,0004_-1,0004_-2,0004_0,0004_1,0004_2,0004_3,0004_4,0004_5,0004_6,0004_7,0004_8,0005_-1,0005_-2,0005_0,0005_1,0005_2,0005_3,0005_4,0005_5,0005_6,0005_7,0005_8,0006_-1,0006_-2,0006_0,0006_1,0006_2,0006_3,0006_4,0006_5,0006_6,0006_7,0006_8,0007_-1,0007_-2,0007_0,0007_2,0007_3,0007_4,0007_5,0007_6,0007_7,0007_8,0008_-1,0008_-2,0008_0,0008_2,0008_3,0008_4,0008_5,0008_6,0008_7,0008_8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,output
29290,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9054982522888292,-1.0290471701105863,-0.021448207578422564,0.6421563360528022,-0.07089084590882948,-0.1689514623401704,-0.3890608845132973,-0.3671640083760684,-0.21835292892144875,-0.008383655482689845,-0.22296561143690893,-0.2318460594133909,-0.27375138509276864,-0.2568183068357877,0
10198,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.982572216860082,-1.2460198484323588,-0.17657901339519014,-0.1995722883605142,-0.3952105795623517,-0.34183645516792305,-0.28601158327704873,-0.2406718844114738,-0.15435487754204888,-0.12678393377945885,-0.18320794693818784,-0.18039672870065995,-0.1832293678206492,-0.2933820579246719,0
6751,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0596461814313347,-0.3781291351452691,-0.3895222888225661,-0.4152733273201395,-0.3807906011864003,-0.3508366719317487,-0.3154377923611108,-0.2760016904411442,-0.2611591727214436,-0.19965565931475032,-0.25551009966229066,-0.2594857122652675,-0.15050268044822707,-0.1921285933708387,0
15095,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.562830153417544,0.27278889982004817,-0.6749586257442873,-0.6909834294244078,-0.6779286756012541,-0.6724972686395966,-0.6630585317588568,-0.6527242181386989,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,0
4554,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.057684642005049115,1.3576522914289104,-0.3827863280692512,-0.3782225430746645,-0.6779286756012541,-0.6724972686395966,-0.6630585317588568,-0.6527242181386989,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,0
5674,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5201284294325655,0.5982479173027069,0.6220940751178189,0.6707628573739198,0.6671236473723615,0.8442646500945149,0.8952969187957589,0.9521960293441128,-0.13062729811553553,-0.2569895184166682,0.10077537090982017,-0.3080625617347319,-0.07850396822889846,-0.06837435891615369,0
4514,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9054982522888292,0.4897615781418206,-0.05227609247766641,-0.02335274493740184,-0.06259935834265744,-0.3046386680939424,-0.3326921765585289,-0.3124733343082754,-0.20911547433555425,-0.14848486455232707,0.04091168750746008,-0.11656381218362395,0.14403750590357176,-0.2596309030733942,0
18062,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.9054982522888292,-0.4866154743061553,-0.4891085795565552,-0.4849068831489503,-0.3721674541175814,-0.34042191332766714,-0.3222145381088098,-0.2768580688192398,-0.34194161870789364,0.03935839221762024,-0.2513639432217097,-0.3080625617347319,-0.1832293678206492,-0.2933820579246719,0
22618,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6742763585750711,0.05581622149827576,-0.5239970537002369,-0.5024417252947041,-0.4159032485318419,-0.3991953495695061,-0.34591669981374745,-0.3174268955149069,-0.2634534424878749,-0.039980210687985976,-0.296801274077391,-0.18039672870065995,-0.2486827425654933,0.26913718959662364,0
26588,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6742763585750711,2.117056665555114,0.2808687729246908,0.2946489235600708,0.36055490709963545,0.4749293300452971,0.580178241527754,0.6463681979665526,-0.34194161870789364,-0.12678393377945885,-0.1264112833685862,-0.11656381218362395,-0.11777599307580496,-0.12462628366828325,0
24167,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.1367201460025875,-1.4629925267541313,-0.6630484693316719,-0.6572625791441121,-0.6433207274989711,-0.635190670654827,-0.623582342937309,-0.6124240591694929,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,0
15401,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.3316082597037857,1.4661386305897963,-0.6496308700891817,-0.6718889979531903,-0.5676158410252262,-0.5686294820836675,-0.631115715637421,-0.6527242181386989,-0.2598912867978894,0.07503472240821557,0.08271403189468686,-0.18409903785864806,-0.3141361173103375,0.03681674037032858,0
24465,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6742763585750711,-0.3781291351452691,0.3668880781898055,0.4390303641768706,0.5011496962651613,0.5452522672465875,-0.05619437068760486,0.003479912010297769,-0.07025177794629038,-0.039589593934074345,-0.012817956229383023,-0.18039672870065995,-0.05232261833096079,-0.2090041707964776,0
1509,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.09646328713745636,-0.9205608309497002,0.40498156591772577,0.4106064974614379,0.1596269284091291,0.23287168678745096,0.25872692563629235,0.20056448110261774,-0.1849652662678562,-0.2569895184166682,-0.029856955300263506,-0.3080625617347319,-0.15050268044822707,-0.23195495609534644,0
1152,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.09646328713745636,0.7067342564635929,-0.010909688335333036,0.03707782883574489,0.07727443190407084,0.1500665836770897,0.2271788714030721,0.27377643656334155,-0.1910028182847807,-0.1701857953251953,-0.18320794693818784,-0.16763014539725274,-0.17668403034616473,-0.1696278234699869,0
12655,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.406720684848753,-1.2460198484323588,0.4769314047706746,0.4906935168771404,0.5647706408598587,0.7514955764390548,0.7631010314796008,0.8620244236505151,-0.34194161870789364,-0.10508300300659064,0.08941603819589984,-0.3080625617347319,0.01967609388836781,5.613070041048932,0
11462,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.2137941105738403,-1.4629925267541313,-0.5979432357603174,-0.5935582728229201,-0.5512347455901455,-0.5479243202021205,-0.6630585317588568,-0.6527242181386989,-0.34194161870789364,-0.1701857953251953,-0.2723787087424623,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,0
13458,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.28890653571880737,-0.9205608309497002,-0.6959677614002918,-0.6959010534236176,-0.2358698185080891,-0.21508728851466866,-0.1844097422975902,-0.6764005615331072,-0.3222591991327197,1.1362102372014715,-0.296801274077391,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,0
19563,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4818331099937201,-0.16115645682349666,-0.6514914076359642,-0.6299767911256394,-0.6410567908939465,-0.603480062367773,-0.5835798049314739,-0.5509831084743582,-0.07948923253218489,-0.1460109584442201,-0.044453697837651115,0.00037809087558596184,0.09913649082860863,0.1508393918428952,0
12223,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7513503231463238,0.8152205956244792,0.2926159625448872,0.2846450713102497,0.32823973555912844,0.12726292565889935,-0.22691243892878996,-0.1986085934873653,-0.09391898185263448,-0.14848486455232707,-0.2440939702848007,-0.18039672870065995,-0.2507117971825835,-0.2370176293230381,0
17741,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25061121627996186,2.9849473788422034,-0.6870589100813914,-0.6821036055172633,-0.6733719624344535,-0.6675852332382686,-0.6578608335640196,-0.6474180305410868,-0.34194161870789364,-0.2569895184166682,-0.2788535283893969,-0.2878913601153485,-0.29345285089096673,-0.27560644970299897,0
17140,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.9054982522888292,-1.137533509271473,-0.23952493696699426,-0.204335358462606,-0.16338058721218154,-0.10978941570265678,-0.05762538253238598,-0.020162847918302945,-0.2272281303863278,-0.17452598147976894,-0.21728594507994875,-0.21231318695917795,-0.20941071771858685,-0.2090041707964776,0
17879,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.6742763585750711,-0.9205608309497002,-0.695641827815454,-0.6909834294244078,-0.6779286756012541,-0.6724972686395966,-0.6630585317588568,-0.6527242181386989,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,0
20026,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5972023940038184,0.05581622149827576,-0.1616947130209297,-0.2906747855344466,-0.3842369760182527,-0.4132164126454486,-0.4933109198262014,-0.5250902563366434,-0.2327826782418984,-0.1850726338353829,-0.2400046105077894,-0.2949129809322225,0.1833749841252231,-0.2772940074455629,0
387,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.6742763585750711,4.069810770451067,0.1618894338928514,0.2311553725531305,0.3152473350423963,0.4256535318737473,0.5355372513353871,0.6069580008412502,-0.13062729811553553,-0.06905945792362939,-0.0980129515837854,-0.08464735392510597,-0.08504930570338287,-0.00649724168881118,0
29606,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5972023940038184,1.0321932739462516,-0.6458826338635468,-0.6425237575007662,-0.6523187940055646,-0.6906842351571717,-0.6566436510753553,-0.6461754423062029,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,-0.20848321196815575,-0.2886093011598483,-0.24106776790519144,0
1485,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.1367201460025875,0.9237069347853656,-0.6630484693316719,-0.6572625791441121,-0.6433207274989711,-0.635190670654827,-0.623582342937309,-0.6224990989117946,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,0
14457,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.2137941105738403,-0.8120744917888141,-0.6174585091524819,-0.5953707685254859,-0.5674428012847148,-0.5476134318855808,-0.5272604422127325,-0.5023206665190422,-0.2634534424878749,-0.20803221859307747,-0.2684029422925902,-0.27614610347621393,-0.2486827425654933,-0.26525609554860713,0
7582,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5201284294325655,-0.3781291351452691,-0.6904812127221885,-0.6856442947966943,-0.6724490838183926,-0.6665903906253414,-0.656067956655041,-0.6351768572541905,-0.3189989210435805,-0.24049681102928835,-0.2752185419209424,-0.2809335722149916,-0.2486827425654933,-0.2933820579246719,0
28287,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7513503231463238,-0.3781291351452691,0.2272255370867995,0.1296134621465899,0.043589362417848436,-0.0987839692971498,-0.17883373062654656,-0.3253861769113251,-0.1603924295589734,-0.17912657880361701,-0.18320794693818784,-0.2463361314627581,-0.2486827425654933,-0.2444428833903192,0
5219,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6742763585750711,1.2491659522680243,0.35975828102147817,0.4196830263285509,0.4642201316443498,0.5404490427560484,0.6247369896600761,0.6716397559868255,-0.040064017861667786,-0.12678393377945885,-0.1264112833685862,-0.11656381218362395,-0.11777599307580496,-0.012122434164024136,0
8682,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9054982522888292,-1.2460198484323588,-0.03993135795193396,-0.005789802083081118,-0.16000631227220893,-0.2536374397655972,-0.29366009486122363,-0.2569598653281945,-0.23930323442017684,-0.2569895184166682,-0.2379599306192837,-0.2559110689403135,-0.21687240243949907,-0.09650032129221847,0
3150,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.562830153417544,1.7915976480724551,-0.695641827815454,-0.6909834294244078,-0.6779286756012541,-0.6724972686395966,-0.6630585317588568,-0.6527242181386989,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,0
8388,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09646328713745636,-0.5951018134670415,-0.6905491155523631,-0.6857145465681116,-0.6725211837102725,-0.6608389567693561,-0.6568903772554899,-0.6460243167100684,-0.3193007986444267,-0.240713820337017,-0.2542037764001898,-0.3080625617347319,-0.2880202207871447,-0.2709375399485722,0
6399,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0596461814313347,-0.2696427959843829,-0.29172863280518513,-0.2657354066813112,-0.023059777635798785,-0.3409193346341308,-0.3014072969174523,-0.275716230981779,-0.2570536373499349,-0.1977025755451922,-0.2400046105077894,-0.24422964521769594,-0.24999181006039026,-0.2371301331725424,0
9527,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9054982522888292,-0.2696427959843829,0.3368207049885166,0.4126437988325391,0.4451280802745902,0.5628330015469101,0.6712530988214664,-0.6244301481957356,-0.11553341807322424,-0.1893694181284108,-0.20655137566529405,-0.20273824948162253,0.3390885626432074,-0.2933820579246719,0
27800,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.5201284294325655,-1.0290471701105863,-0.2873149488438396,-0.17526517545013431,-0.16101571075852553,-0.08275767657952589,-0.027837308384126392,-0.016854876536247305,0.11087478256144513,-0.2569895184166682,-0.0980129515837854,-0.20592989530747435,-0.3141361173103375,-0.20337897832126464,0
15853,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.8284242877175766,-0.9205608309497002,0.07396884938284935,0.11342745401204793,0.12618699855529786,0.33045952934927714,0.3722867621462781,0.3833257020279659,-0.2151530263524788,-0.2569895184166682,0.2541263625477445,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,0
5472,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.1367201460025875,2.117056665555114,-0.44361368333960943,-0.4049463169217989,-0.3932350425248464,-0.37516368270098377,-0.3248791808542643,-0.31551263796386964,-0.1970403703017052,-0.2569895184166682,-0.296801274077391,-0.1967379553290212,-0.3141361173103375,-0.2596309030733942,0
11713,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.9054982522888292,-0.7035881526279277,-0.5164870006829321,-0.4848928327946668,-0.4527751332391495,-0.4058328151276296,-0.38769566631655217,-0.33148157595541744,-0.22119057836940328,-0.1918867260980635,-0.19456727965210813,-0.3080625617347319,-0.1280521729107455,-0.2933820579246719,0
9376,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.17746033056128,3.6358654138075215,-0.6684806957456356,-0.6909834294244078,-0.6610140409662633,-0.6724972686395966,-0.5600092305226081,-0.6128606442249929,-0.34194161870789364,-0.20607913482351933,-0.296801274077391,0.09185066024449852,-0.15874980566607744,-0.2535556952001642,0
10815,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.2137941105738403,-1.2460198484323588,-0.5621584442583316,-0.5569570999145156,-0.5446303954939598,-0.5333902914038874,-0.5127693912328226,-0.4986264852801983,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,-0.2774227618065546,-0.2918819698970905,-0.26525609554860713,0
21609,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.8284242877175766,-1.2460198484323588,-0.3116241620463271,-0.3074790092574607,-0.2827780081650589,-0.3019650285717006,-0.2834620794156571,-0.27292880331974223,-0.2543971144624881,-0.18216470911181853,-0.20592661236602844,-0.24422964521769594,-0.2486827425654933,-0.15275224604434806,0
20838,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25061121627996186,0.9237069347853656,1.3117967017667167,1.0184950755351865,0.29167067039771577,0.4124718672524621,0.5252240970057577,0.6113070596633436,0.3221891031538032,0.22043095858643266,-0.012817956229383023,0.011102020850448008,0.013130756413883395,-0.12462628366828325,0
13050,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.1367201460025875,0.8152205956244792,-0.4388604852273912,-0.420767015844971,-0.3882745699635191,-0.3635675484940512,-0.3346988828236243,-0.402880024262527,-0.23930323442017684,-0.19058467025169146,-0.2570436095786699,-0.26337952017280675,-0.274864092463431,-0.2371301331725424,0
10732,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7130550037074783,-0.3781291351452691,1.6094419675538212,1.672384513532972,1.5710544118472491,1.6389729092492398,1.6568090495754242,1.7625650592832254,0.054604797763708635,0.004506697396393877,0.027110098260046896,0.01895346958204344,0.02281785587612033,0.008578274144759541,0
