0,1,2,3
0.18,38.01,0.6841799999999999,0
0.1,39.1,0.391,0
0.38,34.69,1.31822,0
4.92,46.12,22.691039999999997,1
8.65,42.79,37.01335,1
2.24,36.73,8.22752,0
0.6,43.73,2.6237999999999997,0
9.62,23.25,22.3665,1
2.84,44.99,12.777159999999999,1
5.65,32.86,18.565900000000003,1
9.77,22.62,22.09974,1
4.52,27.36,12.366719999999997,0
2.65,31.31,8.297149999999998,0
2.66,40.27,10.711820000000001,1
1.31,29.31,3.8396099999999995,0
6.46,27.14,17.53244,1
1.51,45.31,6.841810000000001,0
6.72,22.03,14.80416,1
2.39,24.68,5.8985199999999995,0
6.71,21.57,14.47347,1
1.89,48.03,9.07767,0
5.19,38.03,19.73757,0
5.94,32.99,19.59606,1
0.43,42.66,1.83438,0
7.35,29.33,21.55755,1
0.63,49.26,3.10338,0
2.66,30.54,8.12364,0
0.17,47.78,0.81226,0
8.66,34.47,29.85102,1
5.54,49.42,27.378680000000003,0
0.46,44.59,2.05114,0
2.41,34.32,8.27112,0
1.12,23.17,2.5950400000000005,0
5.2,38.17,19.8484,0
1.16,40.93,4.74788,0
0.8,29.7,2.3760000000000003,0
2.09,33.34,6.9680599999999995,0
5.85,35.21,20.59785,0
8.5,47.89,40.7065,1
4.26,22.92,9.76392,0
6.58,37.46,24.648680000000002,0
8.97,31.59,28.33623,1
1.47,21.01,3.08847,0
3.35,44.86,15.0281,1
8.08,34.75,28.078000000000003,1
3.44,36.71,12.62824,1
9.19,46.7,42.9173,1
3.84,39.27,15.079680000000002,1
9.66,32.04,30.95064,1
6.37,21.27,13.54899,1
1.65,35.08,5.788199999999999,0
0.46,31.91,1.4678600000000002,0
9.53,26.14,24.91142,1
9.34,44.21,41.29214,1
0.27,24.35,0.6574500000000001,0
6.24,28.66,17.88384,1
8.28,32.82,27.17496,1
5.24,49.31,25.838440000000002,0
8.0,40.81,32.648,1
8.03,43.81,35.179429999999996,1
7.3,34.09,24.885700000000003,1
9.63,28.8,27.734400000000004,1
3.88,43.86,17.01768,1
0.34,46.91,1.59494,0
7.44,26.14,19.44816,1
3.91,46.59,18.216690000000003,1
0.81,23.16,1.8759600000000003,0
9.82,29.19,28.66458,1
5.79,40.62,23.51898,0
5.89,45.81,26.98209,0
5.62,37.12,20.861439999999998,0
5.52,24.96,13.77792,1
8.68,41.61,36.11748,1
8.18,22.1,18.0778,1
6.22,39.34,24.46948,0
6.76,41.48,28.040479999999995,0
5.33,38.06,20.285980000000002,0
3.25,31.02,10.0815,0
2.0,43.56,8.712,0
3.01,29.99,9.02699,0
3.37,29.95,10.09315,0
8.19,34.82,28.51758,1
2.37,38.67,9.16479,0
3.23,24.72,7.984559999999999,0
7.1,29.87,21.2077,1
4.56,36.79,16.776239999999998,1
3.71,23.26,8.62946,0
3.61,42.95,15.50495,1
5.18,23.13,11.98134,1
9.37,34.83,32.635709999999996,1
6.7,39.83,26.6861,0
6.2,29.43,18.2466,1
4.6,37.15,17.089,1
2.36,43.32,10.223519999999999,1
8.48,25.13,21.31024,1
9.48,42.02,39.83496000000001,1
2.51,36.69,9.209189999999998,0
6.91,43.95,30.36945,0
6.82,25.65,17.493299999999998,1
6.21,30.66,19.039859999999997,1
8.15,31.75,25.87625,1
3.5,32.85,11.4975,0
1.21,23.33,2.82293,0
4.19,37.24,15.603560000000002,1
5.18,26.07,13.504259999999999,1
5.9,40.24,23.741600000000002,0
6.48,28.11,18.21528,1
9.22,27.36,25.225920000000002,1
8.98,38.59,34.65382000000001,1
0.16,26.83,0.42928,0
1.24,37.14,4.60536,0
2.7,42.71,11.5317,1
7.29,39.24,28.60596,0
7.61,24.13,18.36293,1
1.3,21.39,2.7807000000000004,0
8.54,37.67,32.17018,1
0.25,48.26,1.2065,0
1.71,22.99,3.9312899999999997,0
1.36,41.09,5.588240000000001,0
8.88,41.68,37.01184,1
9.41,35.89,33.77249,1
9.26,37.29,34.530539999999995,1
3.63,25.22,9.15486,0
4.12,48.54,19.99848,1
5.71,29.88,17.06148,1
7.3,32.01,23.367299999999997,1
1.22,33.79,4.12238,0
9.19,33.78,31.04382,1
6.06,44.93,27.22758,0
6.32,24.41,15.427120000000002,1
7.4,21.85,16.169000000000004,1
0.76,34.53,2.62428,0
9.73,38.38,37.343740000000004,1
9.33,36.74,34.27842,1
6.46,38.42,24.81932,0
7.59,37.84,28.72056,0
2.97,39.54,11.74338,1
7.17,25.51,18.29067,1
7.52,27.51,20.68752,1
7.42,44.14,32.75188,1
9.39,40.86,38.367540000000005,1
0.86,26.23,2.25578,0
9.18,20.31,18.644579999999998,1
6.08,44.29,26.928320000000003,0
3.79,47.6,18.040399999999998,1
6.65,38.57,25.64905,0
3.89,33.12,12.883679999999998,0
4.5,27.23,12.253499999999999,0
5.21,49.59,25.83639,0
6.03,31.44,18.95832,1
9.68,23.96,23.19328,1
2.38,32.17,7.65646,0
5.06,33.97,17.18882,1
0.5,43.1,2.1550000000000002,0
5.31,41.51,22.041809999999998,0
5.94,40.81,24.241140000000005,0
8.65,37.47,32.41155,1
2.93,33.22,9.733460000000001,0
3.94,33.04,13.017759999999999,0
7.76,27.3,21.184800000000003,1
9.77,25.86,25.26522,1
0.43,49.94,2.14742,0
2.16,37.63,8.12808,0
5.32,31.39,16.69948,1
5.89,45.2,26.6228,0
3.22,24.07,7.750540000000001,0
3.56,31.66,11.27096,0
1.7,24.85,4.224500000000001,0
2.95,31.21,9.20695,0
4.99,37.97,18.94703,1
2.3,26.93,6.193899999999999,0
2.96,30.62,9.06352,0
6.21,24.34,15.11514,1
9.47,29.48,27.91756,1
6.83,31.41,21.453030000000002,1
1.45,23.93,3.4698499999999997,0
2.12,42.61,9.03332,0
8.59,40.83,35.07297,1
7.73,26.91,20.801430000000003,1
0.29,44.51,1.2907899999999999,0
9.25,21.62,19.9985,1
9.83,42.11,41.394130000000004,1
5.51,27.99,15.42249,1
0.07,40.0,0.28,0
8.53,21.05,17.95565,1
3.79,28.32,10.73328,0
2.89,43.39,12.539710000000001,1
4.37,49.98,21.84126,1
4.56,41.33,18.846479999999996,1
1.3,38.58,5.0154,0
3.03,24.48,7.417439999999999,0
7.34,48.93,35.91462,1
9.42,24.91,23.46522,1
4.56,37.7,17.191200000000002,1
5.06,30.77,15.569619999999997,1
0.89,25.6,2.2784000000000004,0
2.86,49.96,14.288559999999999,1
6.85,24.77,16.96745,1
9.92,34.48,34.204159999999995,1
8.23,23.23,19.118290000000002,1
7.63,29.11,22.210929999999998,1
7.45,23.04,17.1648,1
3.35,26.41,8.84735,0
5.2,33.73,17.5396,1
2.83,38.57,10.915310000000002,1
6.46,41.0,26.486,0
6.89,23.03,15.86767,1
7.24,48.17,34.875080000000004,1
3.23,21.57,6.96711,0
4.44,24.11,10.70484,0
9.55,48.88,46.680400000000006,1
8.14,41.35,33.6589,1
3.26,27.79,9.05954,0
8.62,42.86,36.945319999999995,1
6.77,45.64,30.89828,0
0.37,45.98,1.70126,0
6.43,20.32,13.065760000000001,1
2.52,25.6,6.4512,0
6.01,35.4,21.275399999999998,0
8.94,29.01,25.93494,1
6.9,28.01,19.326900000000002,1
2.72,39.25,10.676,1
1.56,39.84,6.21504,0
8.34,27.66,23.068440000000002,1
7.52,40.34,30.335680000000004,0
2.9,25.39,7.3631,0
2.04,46.0,9.384,0
8.97,23.63,21.19611,1
9.74,41.14,40.07036,1
8.78,49.62,43.566359999999996,1
7.68,28.77,22.09536,1
0.04,37.78,0.15112,0
0.69,40.09,2.76621,0
5.72,45.03,25.75716,0
2.14,49.08,10.50312,1
1.83,21.58,3.94914,0
4.29,48.17,20.664930000000002,1
2.7,45.12,12.1824,1
3.9,45.84,17.8776,1
5.98,29.61,17.706780000000002,1
6.54,34.28,22.41912,1
4.96,41.72,20.69312,1
6.73,27.37,18.42001,1
8.99,32.29,29.02871,1
8.61,29.49,25.390889999999995,1
8.97,31.96,28.668120000000005,1
6.85,39.86,27.3041,0
5.02,45.8,22.9916,0
4.02,44.48,17.880959999999995,1
3.66,42.25,15.463500000000002,1
4.93,32.1,15.825299999999999,0
0.99,28.96,2.8670400000000003,0
1.16,31.76,3.68416,0
4.3,38.31,16.473300000000002,1
3.34,30.13,10.063419999999999,0
6.79,37.4,25.3946,0
1.19,27.21,3.23799,0
4.76,33.06,15.73656,0
6.77,24.65,16.688049999999997,1
3.56,48.54,17.28024,1
4.08,48.86,19.93488,1
1.32,39.81,5.25492,0
8.61,40.03,34.46583,1
6.16,36.87,22.71192,0
7.04,29.61,20.84544,1
0.3,31.91,0.9573,0
2.75,40.78,11.214500000000001,1
2.21,36.75,8.12175,0
0.63,43.03,2.71089,0
7.91,33.23,26.284929999999996,1
2.68,47.64,12.767520000000001,1
3.26,36.84,12.00984,1
4.01,38.1,15.2781,1
4.36,36.32,15.835520000000002,1
2.67,22.23,5.93541,0
2.75,39.88,10.967,1
7.46,28.96,21.60416,1
3.48,46.06,16.02888,1
8.39,21.86,18.34054,1
3.16,38.33,12.11228,1
4.2,29.06,12.205200000000001,0
5.87,26.82,15.74334,1
5.49,28.44,15.613560000000001,1
7.99,45.61,36.44239,1
1.13,45.12,5.098559999999999,0
6.26,33.5,20.970999999999997,1
1.33,44.77,5.954410000000001,0
5.53,20.81,11.50793,1
9.74,49.58,48.29092,1
0.22,35.53,0.78166,0
0.93,48.86,4.54398,0
3.42,34.44,11.778479999999998,0
7.86,42.64,33.51504,1
0.65,46.82,3.0433,0
0.51,41.24,2.1032400000000004,0
2.16,34.83,7.52328,0
5.49,28.12,15.437880000000002,1
1.61,41.94,6.752339999999999,0
4.06,49.4,20.056399999999996,1
2.35,31.88,7.4918000000000005,0
8.21,26.61,21.84681,1
9.33,35.31,32.944230000000005,1
3.4,36.93,12.5562,1
2.21,42.64,9.42344,0
7.51,30.18,22.66518,1
9.63,20.55,19.78965,1
0.37,20.82,0.77034,0
7.74,41.56,32.167440000000006,1
1.05,40.54,4.2567,0
4.08,39.86,16.262880000000003,1
0.44,26.42,1.16248,0
2.9,32.34,9.3786,0
0.25,29.42,0.7355,0
6.47,48.18,31.17246,0
2.54,21.38,5.43052,0
2.79,25.06,6.99174,0
8.33,35.47,29.54651,0
6.72,36.41,24.467519999999997,0
1.35,31.05,4.191750000000001,0
8.83,23.47,20.72401,1
0.79,23.02,1.81858,0
5.17,49.57,25.62769,0
7.21,37.01,26.684209999999997,0
0.21,20.6,0.43260000000000004,0
7.61,42.18,32.09898,1
6.2,26.21,16.2502,1
0.98,44.09,4.32082,0
8.12,36.02,29.24824,0
1.99,44.8,8.9152,0
8.8,32.78,28.846400000000006,1
8.04,33.25,26.732999999999997,1
4.36,40.98,17.86728,1
7.62,20.95,15.9639,1
3.1,31.22,9.6782,0
4.7,28.3,13.301000000000002,0
1.03,30.82,3.1744600000000003,0
9.93,46.87,46.541909999999994,1
5.91,39.3,23.2263,0
3.86,31.92,12.32112,0
4.4,23.81,10.4764,0
2.28,36.64,8.353919999999999,0
5.75,31.4,18.055,1
4.95,31.64,15.6618,0
9.3,48.78,45.36540000000001,1
5.47,40.75,22.29025,0
2.51,35.66,8.950659999999997,0
0.18,40.35,0.7263,0
7.46,36.12,26.94552,0
9.75,35.26,34.378499999999995,1
7.82,42.38,33.14116,1
7.32,24.43,17.88276,1
4.64,29.17,13.534880000000001,0
5.92,21.01,12.437920000000002,1
4.07,29.5,12.0065,0
4.58,35.14,16.09412,1
4.89,43.06,21.05634,1
1.12,46.32,5.1878400000000005,0
3.19,33.61,10.721589999999999,0
1.48,45.8,6.7783999999999995,0
0.86,23.9,2.0553999999999997,0
5.75,26.93,15.48475,1
2.13,40.06,8.532779999999999,0
6.08,30.23,18.37984,1
0.86,25.78,2.21708,0
4.13,45.25,18.68825,1
8.59,39.39,33.83601,1
5.36,49.61,26.590960000000003,0
8.6,43.2,37.152,1
7.79,29.52,22.99608,1
0.61,40.21,2.45281,0
2.59,36.86,9.54674,0
3.19,33.83,10.79177,0
8.55,26.16,22.3668,1
0.38,33.16,1.2600799999999999,0
7.06,43.15,30.463899999999995,0
6.14,36.65,22.503099999999996,0
8.93,20.22,18.056459999999998,1
2.75,48.27,13.27425,1
2.15,43.03,9.25145,0
8.14,40.01,32.56814,1
5.59,40.47,22.622729999999997,0
3.21,46.7,14.9907,1
2.42,33.18,8.02956,0
4.73,49.03,23.191190000000002,1
4.95,41.07,20.32965,1
5.69,23.33,13.27477,1
9.44,24.3,22.9392,1
4.36,48.64,21.20704,1
0.8,35.38,2.8304,0
1.31,20.55,2.69205,0
1.66,41.29,6.854139999999999,0
7.67,24.97,19.151989999999998,1
1.71,28.08,4.801679999999999,0
4.49,24.65,11.06785,0
0.4,37.37,1.4948000000000001,0
5.08,26.99,13.710919999999998,1
6.42,41.48,26.630159999999997,0
4.99,25.72,12.834280000000001,0
7.67,42.4,32.520799999999994,1
4.29,36.35,15.594150000000003,1
0.1,32.15,0.3215,0
1.21,37.83,4.57743,0
3.02,49.48,14.94296,1
9.45,47.71,45.08595,1
2.78,41.4,11.509199999999998,1
3.31,45.19,14.95789,1
9.11,35.22,32.08542,1
5.78,46.63,26.952140000000004,0
1.7,25.79,4.3843,0
2.98,41.43,12.34614,1
7.02,28.37,19.91574,1
8.23,45.14,37.150220000000004,1
9.75,49.26,48.028499999999994,1
3.81,41.27,15.723870000000002,1
6.2,30.29,18.7798,1
4.84,38.95,18.8518,1
2.16,33.52,7.240320000000001,0
9.5,49.49,47.0155,1
8.73,25.54,22.29642,1
1.69,41.47,7.00843,0
7.33,39.4,28.880199999999995,0
0.11,33.01,0.36311,0
4.27,27.34,11.674179999999998,0
1.54,39.27,6.047580000000001,0
0.69,20.22,1.3951799999999999,0
3.2,48.73,15.5936,1
1.93,28.16,5.43488,0
7.11,23.84,16.95024,1
5.51,38.78,21.36778,0
3.39,23.87,8.091930000000001,0
0.63,45.59,2.87217,0
4.8,44.34,21.2832,1
1.61,22.73,3.65953,0
3.59,46.06,16.53554,1
5.73,29.25,16.760250000000003,1
3.54,45.75,16.195500000000003,1
0.15,27.89,0.41834999999999994,0
2.82,31.64,8.92248,0
8.41,37.45,31.495450000000005,0
5.99,49.87,29.87213,0
3.14,35.04,11.002559999999999,1
6.4,36.51,23.3664,0
9.57,30.43,29.12151,1
5.75,42.16,24.241999999999997,0
6.57,47.0,30.879,0
2.08,23.17,4.8193600000000005,0
6.07,26.24,15.92768,1
1.06,49.92,5.29152,0
2.22,31.46,6.984120000000002,0
1.83,30.76,5.62908,0
5.78,24.19,13.981820000000003,1
1.3,41.39,5.3807,0
6.02,46.41,27.93882,0
7.85,35.68,28.008799999999997,0
3.39,43.57,14.770230000000002,1
7.91,44.25,35.00175,1
6.2,31.35,19.437,1
9.9,45.22,44.7678,1
6.85,39.39,26.98215,0
2.15,26.88,5.7791999999999994,0
0.03,29.49,0.08847,0
2.22,23.74,5.2702800000000005,0
9.52,45.18,43.011359999999996,1
1.51,25.87,3.9063700000000003,0
1.69,39.47,6.670429999999999,0
8.96,20.01,17.928960000000004,1
3.32,23.18,7.69576,0
9.18,22.13,20.31534,1
1.41,40.95,5.77395,0
8.27,38.0,31.426,0
4.36,47.23,20.59228,1
4.84,33.39,16.16076,0
3.1,40.49,12.5519,1
7.79,24.8,19.319200000000002,1
2.47,42.94,10.60618,1
4.03,35.45,14.286350000000002,1
7.93,35.79,28.381469999999997,0
7.24,39.43,28.547320000000003,0
3.64,32.76,11.92464,0
8.59,41.38,35.54542,1
3.25,41.73,13.56225,1
0.81,44.79,3.6279900000000005,0
8.63,28.76,24.819880000000005,1
9.79,26.8,26.237199999999994,1
9.69,45.95,44.525549999999996,1
8.54,31.37,26.789979999999996,1
7.29,25.85,18.84465,1
8.61,37.9,32.631899999999995,1
5.74,38.08,21.85792,0
5.02,48.47,24.331939999999996,0
8.08,30.26,24.450080000000003,1
7.02,24.92,17.49384,1
5.72,37.83,21.638759999999998,0
6.68,34.26,22.885679999999997,1
1.83,21.03,3.8484900000000004,0
8.87,34.97,31.018389999999993,1
8.76,39.09,34.24284,1
7.9,47.44,37.4776,1
3.55,49.83,17.689649999999997,1
4.35,28.75,12.506249999999998,0
6.32,42.92,27.125440000000005,0
8.98,27.82,24.982360000000003,1
3.92,35.32,13.84544,1
1.84,20.43,3.7591200000000002,0
2.01,38.1,7.658099999999999,0
3.7,41.54,15.369800000000001,1
2.0,20.22,4.044,0
6.01,32.71,19.65871,1
3.37,23.85,8.037450000000002,0
9.33,35.1,32.7483,1
9.38,30.39,28.505820000000007,1
5.15,20.53,10.572950000000002,1
6.22,31.18,19.39396,1
0.35,46.51,1.6278499999999998,0
2.82,46.28,13.05096,1
4.91,36.31,17.828210000000002,1
0.45,48.48,2.1816,0
7.22,30.36,21.919919999999998,1
2.81,45.61,12.81641,1
0.59,43.43,2.56237,0
8.44,21.24,17.92656,1
8.84,49.41,43.678439999999995,1
9.5,39.28,37.316,1
6.23,45.89,28.58947,0
4.66,40.08,18.67728,1
1.78,39.39,7.011419999999999,0
7.68,46.52,35.72736,1
7.69,42.34,32.55946000000001,1
8.27,24.25,20.05475,1
0.4,35.13,1.4052000000000002,0
0.3,45.1,1.353,0
9.16,49.21,45.07636,1
1.57,48.9,7.6773,0
7.54,27.24,20.53896,1
8.92,25.39,22.64788,1
0.85,37.18,3.1603,0
8.55,24.89,21.28095,1
0.58,38.16,2.2132799999999997,0
6.53,49.1,32.06230000000001,1
0.64,32.87,2.1036799999999998,0
1.0,42.28,4.228,0
2.85,27.95,7.96575,0
6.71,45.14,30.288940000000004,0
7.56,20.68,15.63408,1
3.41,47.52,16.204320000000003,1
8.69,32.96,28.642239999999997,1
9.2,49.05,45.12599999999999,1
1.74,44.03,7.66122,0
7.4,35.0,25.9,0
5.29,20.58,10.886819999999998,1
9.64,47.21,45.51044,1
4.13,37.05,15.301649999999999,1
8.58,47.34,40.617720000000006,1
6.86,22.51,15.441860000000002,1
0.67,27.9,1.8693000000000002,0
8.45,40.54,34.256299999999996,1
1.52,49.85,7.5772,0
2.74,23.43,6.41982,0
1.77,38.16,6.75432,0
0.46,31.28,1.4388800000000002,0
6.24,28.13,17.55312,1
7.06,40.7,28.734199999999998,0
4.2,27.08,11.3736,0
6.51,20.13,13.10463,1
3.19,31.21,9.95599,0
5.75,34.36,19.756999999999998,1
1.21,33.98,4.111579999999999,0
4.78,43.27,20.683060000000005,1
8.57,48.52,41.58164000000001,1
0.89,43.19,3.8439099999999997,0
9.53,38.96,37.128879999999995,1
0.91,24.76,2.2531600000000003,0
9.41,23.7,22.3017,1
1.87,49.88,9.327560000000002,0
0.89,27.6,2.4564,0
3.26,44.21,14.41246,1
6.42,20.82,13.36644,1
7.86,26.93,21.166980000000002,1
8.08,20.42,16.499360000000003,1
2.23,46.13,10.28699,1
3.84,38.85,14.9184,1
0.84,49.66,4.17144,0
9.66,30.1,29.076600000000003,1
3.16,47.88,15.130080000000001,1
6.58,27.82,18.30556,1
7.66,25.43,19.47938,1
3.18,22.18,7.05324,0
3.89,48.91,19.02599,1
2.94,27.29,8.023259999999999,0
2.86,25.75,7.3645,0
5.79,32.92,19.06068,1
4.24,29.25,12.402000000000001,0
8.56,27.71,23.71976,1
2.8,28.16,7.8848,0
1.82,32.08,5.838559999999999,0
2.66,48.57,12.91962,1
4.51,30.83,13.904329999999998,0
0.95,40.06,3.8057000000000003,0
3.64,43.7,15.9068,1
3.73,34.28,12.78644,0
7.91,46.28,36.60748,1
5.36,38.41,20.58776,0
8.5,45.84,38.964000000000006,1
7.04,26.98,18.99392,1
0.38,43.97,1.67086,0
3.95,26.37,10.41615,0
5.51,43.29,23.85279,0
2.16,48.76,10.532160000000001,1
4.45,34.2,15.219000000000003,0
6.62,47.93,31.729660000000003,0
8.16,31.82,25.965120000000002,1
2.13,34.01,7.24413,0
7.17,40.63,29.131710000000005,0
5.65,31.01,17.520650000000003,1
0.93,41.02,3.8148600000000004,0
7.92,28.63,22.67496,1
2.65,28.93,7.666449999999999,0
4.79,30.68,14.69572,0
0.33,24.72,0.81576,0
5.3,46.96,24.8888,0
6.47,27.63,17.87661,1
4.87,25.72,12.52564,0
4.79,44.03,21.09037,1
3.31,35.24,11.66444,1
5.78,35.47,20.50166,0
6.75,44.1,29.767500000000002,0
9.23,21.38,19.73374,1
3.31,48.72,16.12632,1
1.08,45.78,4.944240000000001,0
3.68,20.32,7.477760000000001,0
1.63,37.26,6.073379999999999,0
4.87,33.7,16.411900000000003,0
3.45,46.53,16.05285,1
9.25,24.1,22.2925,1
1.92,34.66,6.654719999999999,0
3.14,26.66,8.37124,0
4.79,42.39,20.30481,1
1.91,20.89,3.98999,0
4.5,45.25,20.3625,1
4.68,44.31,20.73708,1
5.9,48.44,28.5796,0
4.46,49.93,22.26878,1
4.09,39.39,16.110509999999998,1
8.55,29.97,25.62435,1
2.59,49.62,12.851579999999998,1
3.83,44.61,17.085630000000002,1
3.46,39.76,13.756959999999998,1
6.95,36.43,25.31885,0
3.08,21.64,6.66512,0
9.95,29.59,29.442050000000002,1
7.82,40.76,31.87432,0
1.11,37.24,4.133640000000001,0
4.37,31.03,13.56011,0
9.77,43.65,42.646049999999995,1
4.11,44.29,18.20319,1
0.3,26.71,0.8013,0
5.25,26.81,14.07525,1
9.45,32.31,30.53295,1
9.08,44.44,40.35152,1
9.89,48.57,48.03573,1
9.66,41.46,40.05036,1
2.04,43.26,8.82504,0
7.7,25.71,19.7967,1
1.34,47.17,6.320780000000001,0
3.42,22.2,7.5924,0
9.94,23.7,23.557799999999997,1
3.17,25.79,8.17543,0
8.21,34.17,28.05357,1
4.7,36.21,17.018700000000003,1
1.7,38.86,6.606199999999999,0
0.01,46.97,0.04697,0
1.52,28.2,4.2863999999999995,0
9.05,27.04,24.471200000000003,1
3.09,32.59,10.070310000000001,0
0.83,27.56,2.2874799999999995,0
2.42,28.32,6.853440000000001,0
4.48,23.69,10.613120000000002,0
7.42,30.02,22.27484,1
1.58,48.04,7.59032,0
5.69,35.32,20.097080000000002,0
0.06,39.55,0.23729999999999998,0
1.64,34.11,5.59404,0
1.03,39.28,4.04584,0
5.64,48.13,27.145319999999998,0
4.04,48.62,19.64248,1
2.18,39.34,8.576120000000001,0
6.85,35.41,24.255849999999995,0
8.52,38.98,33.21095999999999,1
7.24,29.94,21.676560000000002,1
7.82,23.92,18.705440000000003,1
3.97,25.26,10.028220000000001,0
3.26,25.46,8.29996,0
4.1,33.39,13.6899,0
9.2,31.59,29.0628,1
8.4,47.63,40.00920000000001,1
7.48,37.39,27.967720000000003,0
6.12,36.13,22.111560000000004,0
5.47,22.93,12.54271,1
3.56,40.0,14.24,1
6.86,44.02,30.197720000000004,0
0.28,29.08,0.8142400000000001,0
9.07,44.92,40.74244,1
1.83,29.63,5.42229,0
3.78,34.83,13.16574,0
3.49,40.53,14.14497,1
8.43,20.06,16.91058,1
6.26,44.54,27.88204,0
7.7,36.3,27.951,0
9.37,23.16,21.70092,1
6.62,29.42,19.47604,1
1.42,40.47,5.74674,0
1.93,21.81,4.20933,0
2.17,32.36,7.022119999999999,0
4.46,23.8,10.614799999999999,0
3.48,35.73,12.43404,1
6.7,27.36,18.331200000000003,1
4.36,26.17,11.410120000000003,0
2.92,32.74,9.560080000000001,0
3.97,47.65,18.91705,1
8.41,39.68,33.37088,1
0.36,30.69,1.10484,0
9.82,37.27,36.599140000000006,1
1.84,26.69,4.910960000000001,0
4.08,47.94,19.55952,1
5.3,24.35,12.9055,1
4.77,23.38,11.152259999999998,0
3.55,48.1,17.075499999999998,1
7.51,24.15,18.136649999999996,1
6.72,36.56,24.56832,0
8.23,20.5,16.8715,1
1.65,33.06,5.4549,0
1.32,43.53,5.74596,0
5.2,35.72,18.5744,0
7.03,38.62,27.14986,0
0.12,39.91,0.4789199999999999,0
6.7,47.45,31.791500000000003,0
4.12,37.3,15.3676,1
7.9,22.23,17.561700000000002,1
3.11,37.4,11.6314,1
2.65,45.97,12.18205,1
1.19,44.72,5.32168,0
8.27,38.44,31.789879999999993,0
5.15,35.27,18.164050000000003,0
8.0,39.39,31.512,0
7.3,33.72,24.615599999999997,1
8.65,41.91,36.25215,1
9.96,34.94,34.80024,1
1.15,27.32,3.1418,0
4.35,41.77,18.16995,1
7.78,35.7,27.774600000000003,0
8.92,47.63,42.48596,1
0.82,26.15,2.1443,0
0.08,33.8,0.2704,0
9.71,48.98,47.55958,1
6.05,30.56,18.488799999999998,1
2.03,41.09,8.34127,0
8.33,45.17,37.62661,1
7.46,38.63,28.81798,0
4.46,21.98,9.80308,0
4.76,31.53,15.00828,0
0.41,24.97,1.0237699999999998,0
8.89,40.05,35.60445,1
4.72,35.03,16.53416,1
0.52,44.54,2.3160800000000004,0
7.03,35.12,24.68936,0
2.59,37.43,9.69437,0
3.46,47.64,16.483439999999998,1
3.04,20.96,6.371840000000001,0
5.56,30.94,17.20264,1
1.84,32.01,5.88984,0
3.66,37.08,13.571279999999998,1
0.18,38.29,0.6892199999999999,0
3.33,32.19,10.719269999999998,0
6.52,21.45,13.985399999999998,1
6.11,24.57,15.012270000000001,1
3.66,49.97,18.28902,1
0.38,41.76,1.58688,0
7.57,36.22,27.41854,0
2.55,27.17,6.92835,0
0.87,41.91,3.6461699999999992,0
0.97,25.16,2.4405200000000002,0
7.45,25.92,19.3104,1
6.49,40.21,26.09629,0
4.42,31.25,13.8125,0
3.54,38.76,13.721039999999999,1
7.06,45.28,31.96768,0
2.5,41.44,10.36,1
5.83,38.77,22.60291,0
0.42,23.13,0.9714599999999999,0
3.35,35.26,11.8121,1
0.4,26.01,1.0404000000000002,0
6.24,49.64,30.975360000000002,0
6.54,24.14,15.78756,1
3.92,40.99,16.068080000000002,1
7.43,23.22,17.25246,1
3.46,46.08,15.94368,1
7.68,32.36,24.85248,1
4.33,36.41,15.765529999999998,1
0.23,27.53,0.6331900000000001,0
9.74,30.52,29.72648,1
7.39,46.74,34.540859999999995,1
7.61,23.24,17.68564,1
8.57,37.75,32.351749999999996,1
9.89,24.76,24.487640000000003,1
8.13,27.84,22.633920000000003,1
5.85,30.68,17.947799999999997,1
3.11,45.21,14.060309999999998,1
5.27,42.08,22.17616,0
8.75,29.98,26.232499999999998,1
7.11,22.0,15.642000000000001,1
3.84,43.48,16.696319999999996,1
4.85,28.81,13.97285,0
7.79,37.89,29.516309999999997,0
2.82,48.21,13.595220000000001,1
7.97,27.6,21.9972,1
2.84,40.54,11.513359999999999,1
6.88,21.87,15.04656,1
6.2,36.32,22.5184,0
9.32,27.42,25.55544,1
6.95,31.67,22.010650000000002,1
2.8,20.2,5.656,0
4.17,28.48,11.87616,0
0.2,36.97,0.7394000000000001,0
6.73,25.31,17.03363,1
2.82,30.93,8.72226,0
4.74,44.53,21.10722,1
8.1,46.0,37.26,1
3.26,23.97,7.814219999999999,0
2.27,29.2,6.628399999999999,0
0.19,49.04,0.93176,0
3.33,29.05,9.67365,0
0.66,45.04,2.97264,0
2.95,49.82,14.696900000000003,1
7.3,44.95,32.8135,1
8.47,38.86,32.91442,1
6.03,37.23,22.449689999999997,0
6.51,44.38,28.891379999999998,0
3.37,42.17,14.21129,1
3.99,39.48,15.752519999999999,1
9.53,42.84,40.82652,1
0.13,34.04,0.44252,0
3.49,33.09,11.54841,0
3.55,38.2,13.561000000000002,1
1.56,38.92,6.0715200000000005,0
8.75,40.43,35.37625,1
2.16,41.8,9.0288,0
7.15,26.96,19.276400000000002,1
6.9,35.97,24.819300000000002,0
2.62,36.5,9.563,0
0.34,47.06,1.6000400000000004,0
8.73,43.4,37.8882,1
9.91,23.21,23.00111,1
6.47,39.92,25.82824,0
5.75,34.14,19.6305,1
0.86,28.5,2.4509999999999996,0
7.66,41.69,31.93454,0
3.79,32.45,12.298550000000002,0
2.99,32.91,9.84009,0
