,0,1,2,3,4,5,6,7,8,9,10,11,12,13,output
8956, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White,0, United-States,57,192869,9,0,0,72,0
8957, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White,0, United-States,44,121352,10,0,0,50,0
8958, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White,0, United-States,32,70985,9,4064,0,40,0
8959, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White,0, United-States,27,123116,9,0,0,40,0
8960, Local-gov, Some-college, Widowed, Adm-clerical, Unmarried, White,1, Mexico,57,339163,10,0,0,40,0
8961, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White,0, United-States,59,124771,13,0,0,30,0
8962, Private, Prof-school, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander,1, United-States,32,167531,15,15024,0,50,1
8963, ?, HS-grad, Widowed, ?, Not-in-family, White,1, United-States,90,77053,9,0,4356,40,0
8964, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White,1, United-States,22,199266,13,0,0,30,0
8965, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White,1, United-States,39,190728,9,0,0,40,0
8966, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White,0, United-States,43,99212,11,3103,0,48,1
8967, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black,0, United-States,38,421446,13,0,0,50,1
8968, Private, 9th, Divorced, Sales, Not-in-family, White,0, United-States,61,215944,5,0,0,25,0
8969, Private, Some-college, Never-married, Sales, Own-child, White,0, United-States,24,72310,10,0,0,43,0
8970, Private, Some-college, Never-married, Sales, Not-in-family, White,0, United-States,25,57512,10,0,0,45,0
8971, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White,0, United-States,44,89413,11,0,0,40,0
8972, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White,1, United-States,55,28151,9,0,0,40,1
8973, Private, Bachelors, Married-civ-spouse, Sales, Husband, White,0, United-States,90,46786,13,9386,0,15,1
8974, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White,1, United-States,30,226943,9,0,0,35,0
8975, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White,0, United-States,44,182402,9,0,0,40,1
8976, Private, 10th, Divorced, Craft-repair, Other-relative, Black,0, United-States,36,305352,6,0,0,40,0
8977, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White,0, United-States,63,189253,10,0,0,45,1
8978, Private, 5th-6th, Married-civ-spouse, Transport-moving, Husband, White,0, United-States,60,296485,3,0,0,40,0
8979, Self-emp-not-inc, Prof-school, Never-married, Prof-specialty, Not-in-family, White,1, United-States,34,204375,15,0,0,60,1
8980, Self-emp-not-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, White,0, United-States,49,249585,7,0,0,65,0
8981, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White,0, United-States,47,148995,14,0,0,65,1
8982, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White,0, United-States,42,168071,9,0,0,43,1
8983, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White,0, Italy,53,194995,3,0,0,45,0
8984, Private, Some-college, Never-married, Tech-support, Not-in-family, White,1, United-States,23,211049,10,4101,0,40,0
8985, ?, Assoc-voc, Separated, ?, Unmarried, White,1, Mexico,28,196630,11,0,0,40,0
8986, Private, Some-college, Married-civ-spouse, Sales, Husband, Black,0, United-States,20,50397,10,0,0,35,0
8987, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White,0, United-States,43,177905,9,3908,0,40,0
8988, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White,0, United-States,32,204374,15,0,1977,60,1
8989, Private, Bachelors, Divorced, Sales, Unmarried, White,0, United-States,43,60001,13,0,0,44,1
8990, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White,0, United-States,31,223046,9,0,0,60,0
8991, ?, HS-grad, Married-civ-spouse, ?, Wife, White,1, United-States,29,44921,9,0,0,40,0
8992, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander,0, United-States,24,154571,10,0,0,20,0
8993, Private, Assoc-voc, Separated, Adm-clerical, Not-in-family, Asian-Pac-Islander,0, United-States,39,67136,11,0,0,40,0
8994, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black,0, Jamaica,29,188675,10,0,0,40,1
8995, Private, 5th-6th, Never-married, Handlers-cleaners, Not-in-family, White,0, Mexico,20,390817,3,0,0,25,0
8996, ?, Some-college, Never-married, ?, Not-in-family, White,0, United-States,23,145964,10,0,0,40,0
8997, Private, 11th, Separated, Other-service, Unmarried, White,1, United-States,42,30424,7,0,0,38,0
8998, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White,0, United-States,53,548361,9,0,0,40,0
8999, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White,0, United-States,20,189148,9,0,0,48,0
9000, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Transport-moving, Husband, White,0, United-States,58,266707,2,0,2179,18,0
9001, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, White,0, United-States,51,311569,9,0,0,40,0
9002, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White,0, United-States,25,187653,9,0,0,48,0
9003, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, White,1, United-States,38,235379,12,0,0,36,0
9004, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White,0, United-States,41,188615,10,0,0,40,1
9005, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White,0, United-States,58,322691,13,0,0,40,1
9006, Private, 10th, Never-married, Machine-op-inspct, Not-in-family, White,0, Dominican-Republic,25,184698,6,0,0,40,0
9007, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White,0, United-States,50,144361,9,0,0,40,0
9008, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White,0, United-States,32,130057,13,0,0,45,1
9009, Self-emp-inc, Doctorate, Never-married, Prof-specialty, Own-child, White,0, United-States,31,117963,16,0,0,40,0
9010, Private, Some-college, Never-married, Other-service, Own-child, White,1, United-States,22,123876,10,0,0,20,0
9011, Private, HS-grad, Divorced, Handlers-cleaners, Other-relative, White,0, El-Salvador,37,248445,9,0,0,40,0
9012, Private, Some-college, Never-married, Sales, Other-relative, White,1, United-States,32,207172,10,0,0,40,0
9013, State-gov, Prof-school, Never-married, Prof-specialty, Not-in-family, White,1, United-States,46,119904,15,0,1564,55,1
9014, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White,0, United-States,62,134768,9,0,0,40,1
9015, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Other,0, ?,40,269168,9,0,0,40,0
9016, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black,0, United-States,56,132026,13,7688,0,45,1
9017, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander,1, Japan,37,60722,10,0,0,40,1
9018, Private, 1st-4th, Married-spouse-absent, Farming-fishing, Unmarried, White,0, Mexico,41,648223,2,0,0,40,0
9019, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White,0, United-States,56,298695,4,0,0,48,0
9020, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White,0, United-States,20,219835,10,0,0,30,0
9021, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White,0, United-States,34,313729,13,0,0,60,1
9022, Private, HS-grad, Married-civ-spouse, Sales, Husband, White,0, United-States,45,140644,9,0,0,50,1
9023, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White,0, United-States,30,203488,10,0,0,40,1
9024, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White,0, United-States,51,132341,9,0,0,45,1
9025, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White,0, United-States,27,161683,7,0,0,42,0
9026, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White,0, United-States,38,312771,11,0,0,40,1
9027, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White,0, United-States,39,258102,10,0,0,50,0
9028, ?, Bachelors, Married-civ-spouse, ?, Husband, White,0, United-States,57,24127,13,0,0,8,0
9029, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White,0, United-States,47,254367,10,0,0,50,1
9030, ?, HS-grad, Married-civ-spouse, ?, Husband, White,0, United-States,77,185426,9,0,0,15,0
9031, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White,0, United-States,43,152629,9,0,0,40,1
9032, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White,0, United-States,46,141058,9,0,0,65,0
9033, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White,0, United-States,41,233130,10,0,0,40,1
9034, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White,1, United-States,20,406641,9,0,0,30,0
9035, State-gov, 10th, Married-civ-spouse, Adm-clerical, Husband, White,0, United-States,30,119422,6,0,0,40,0
9036, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black,0, United-States,30,255486,9,0,0,25,0
9037, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White,0, United-States,22,161532,10,0,0,35,0
9038, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White,0, United-States,25,75759,9,0,0,44,1
9039, Private, HS-grad, Never-married, Sales, Own-child, White,1, United-States,18,163332,9,0,0,22,0
9040, Private, Bachelors, Never-married, Exec-managerial, Own-child, White,1, ?,28,103802,13,0,1408,40,0
9041, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White,0, United-States,50,34832,13,15024,0,40,1
9042, Private, HS-grad, Never-married, Other-service, Not-in-family, Black,1, United-States,28,37933,9,0,0,48,0
9043, Private, Some-college, Never-married, Priv-house-serv, Own-child, White,1, United-States,21,165107,10,0,0,40,0
9044, Private, Assoc-voc, Divorced, Tech-support, Own-child, White,0, United-States,37,126011,11,0,0,40,0
9045, Federal-gov, Bachelors, Never-married, Prof-specialty, Own-child, Black,1, United-States,28,56651,13,0,0,40,0
9046, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, White,0, Mexico,23,522881,3,0,0,35,0
9047, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Black,1, England,32,191777,11,0,0,35,0
9048, Private, 12th, Never-married, Machine-op-inspct, Own-child, White,0, United-States,27,132686,8,0,0,50,0
9049, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black,1, United-States,55,201112,9,0,0,40,0
9050, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White,0, United-States,44,174283,9,0,0,40,1
9051, Private, Bachelors, Never-married, Prof-specialty, Own-child, White,0, United-States,25,208591,13,0,0,40,0
9052, Private, HS-grad, Divorced, Sales, Unmarried, White,1, United-States,29,126399,9,0,0,32,0
9053, Private, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, White,1, United-States,50,142073,9,0,0,55,0
9054, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White,0, United-States,18,395567,9,0,0,40,0
9055, Private, Bachelors, Widowed, Other-service, Not-in-family, White,1, United-States,74,180455,13,0,0,8,0
9056, Private, 9th, Never-married, Sales, Not-in-family, White,0, United-States,22,235853,5,0,0,40,0
9057, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White,0, United-States,27,160731,13,0,0,40,0
9058, State-gov, Some-college, Never-married, Tech-support, Own-child, White,1, United-States,27,31935,10,0,0,80,0
9059, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White,0, United-States,41,35166,15,15024,0,50,1
9060, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White,0, United-States,24,161092,10,7298,0,40,1
9061, Private, HS-grad, Never-married, Adm-clerical, Own-child, White,1, United-States,23,223019,9,0,0,40,0
9062, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White,0, United-States,34,179673,15,7688,0,60,1
9063, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White,0, United-States,46,248895,13,0,0,40,1
9064, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, White,0, United-States,32,200323,15,0,0,60,0
9065, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other,0, United-States,41,230020,9,0,0,40,0
9066, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White,0, United-States,29,134890,11,0,0,40,1
9067, Private, 9th, Married-civ-spouse, Machine-op-inspct, Other-relative, Asian-Pac-Islander,1, China,48,162096,5,0,0,45,0
9068, Private, HS-grad, Never-married, Other-service, Not-in-family, Black,0, Haiti,51,103824,9,0,0,40,0
9069, State-gov, 12th, Never-married, Adm-clerical, Not-in-family, Black,1, United-States,34,61431,8,0,0,40,0
9070, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White,0, United-States,58,197319,13,0,0,45,1
9071, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White,0, United-States,52,183618,9,0,0,40,0
9072, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other,0, Puerto-Rico,37,268598,13,7298,0,50,1
9073, Private, Some-college, Separated, Adm-clerical, Not-in-family, White,1, United-States,53,263729,10,0,0,40,0
9074, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White,0, United-States,54,39493,11,0,0,20,0
9075, Private, HS-grad, Married-civ-spouse, Sales, Husband, White,0, United-States,36,185360,9,0,0,60,0
9076, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White,1, United-States,25,132661,11,0,0,60,0
9077, Private, Some-college, Never-married, Prof-specialty, Own-child, White,1, United-States,20,266400,10,0,0,48,0
9078, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White,0, United-States,23,433669,12,0,0,40,0
9079, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White,0, United-States,39,216473,13,0,0,60,1
9080, Self-emp-not-inc, 10th, Never-married, Machine-op-inspct, Own-child, White,0, United-States,20,217404,6,0,0,40,0
9081, Private, Assoc-voc, Never-married, Other-service, Other-relative, Black,0, United-States,28,227778,11,0,0,40,0
9082, State-gov, HS-grad, Widowed, Adm-clerical, Not-in-family, White,1, United-States,73,96262,9,0,0,40,0
9083, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White,0, United-States,67,247566,9,0,0,24,0
9084, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White,0, United-States,56,139616,13,0,0,45,1
9085, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White,0, United-States,32,73585,11,0,0,40,0
9086, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White,0, United-States,42,37869,10,0,1590,40,0
9087, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black,0, United-States,33,165814,9,0,0,40,0
9088, Private, HS-grad, Never-married, Other-service, Not-in-family, White,0, United-States,37,108913,9,0,0,40,0
9089, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White,0, United-States,33,34975,10,0,0,45,0
9090, Private, 10th, Never-married, Adm-clerical, Unmarried, White,1, United-States,31,157078,6,0,0,40,0
9091, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White,0, United-States,59,232672,14,0,0,40,1
9092, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White,0, United-States,21,294295,9,0,0,40,0
9093, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White,0, United-States,58,130454,10,0,0,50,1
9094, Local-gov, 10th, Never-married, Other-service, Not-in-family, White,0, United-States,24,461678,6,0,0,40,0
9095, State-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White,0, United-States,26,252284,10,0,0,40,0
9096, Private, 11th, Married-civ-spouse, Transport-moving, Husband, White,0, United-States,26,256737,7,0,0,40,0
9097, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family, White,1, Germany,33,96480,14,0,0,40,0
9098, Private, Bachelors, Never-married, Sales, Not-in-family, White,0, United-States,25,234263,13,0,0,40,0
9099, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White,0, United-States,21,109952,6,0,0,50,0
9100, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White,0, United-States,24,262570,9,0,0,40,0
9101, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Adm-clerical, Wife, White,1, United-States,39,65716,12,0,0,40,1
9102, Private, Some-college, Divorced, Adm-clerical, Unmarried, White,1, United-States,68,201732,10,0,0,40,0
9103, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White,1, United-States,66,174788,10,0,0,20,0
9104, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White,0, United-States,38,278924,13,0,0,40,0
9105, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White,0, United-States,41,101593,14,0,0,50,1
9106, ?, 7th-8th, Widowed, ?, Other-relative, White,1, Poland,71,193863,4,0,0,16,0
9107, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White,0, United-States,37,342768,9,0,0,40,0
9108, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White,0, United-States,54,242606,14,4386,0,45,1
9109, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White,0, United-States,27,176727,13,0,0,40,0
9110, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White,1, United-States,49,99179,13,0,0,40,0
9111, State-gov, Some-college, Never-married, Prof-specialty, Own-child, White,0, United-States,19,354104,10,0,0,10,0
9112, Private, Some-college, Never-married, Transport-moving, Not-in-family, White,0, United-States,25,61956,10,0,0,50,0
9113, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black,0, United-States,47,137917,10,0,0,40,1
9114, Private, Some-college, Married-civ-spouse, Sales, Other-relative, White,0, United-States,40,224658,10,0,0,40,0
9115, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White,0, United-States,38,51100,13,3325,0,40,0
9116, Private, HS-grad, Never-married, Other-service, Not-in-family, White,0, United-States,25,224361,9,0,0,40,0
9117, Private, Some-college, Never-married, Craft-repair, Own-child, White,1, United-States,25,362912,10,0,0,50,0
9118, Private, 10th, Never-married, Handlers-cleaners, Other-relative, Other,0, United-States,23,218782,6,0,0,40,0
9119, Private, Masters, Divorced, Sales, Own-child, White,1, United-States,28,103389,14,0,0,40,0
9120, Private, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, White,0, United-States,29,308944,9,0,0,40,0
9121, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White,0, United-States,32,140092,7,0,0,40,0
9122, Private, HS-grad, Never-married, Other-service, Unmarried, Black,1, United-States,34,202210,9,0,0,40,0
9123, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black,0, United-States,52,416059,13,0,0,40,1
9124, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White,0, United-States,33,281030,9,0,0,94,0
9125, Private, Some-college, Never-married, Sales, Own-child, White,0, United-States,19,169758,10,0,0,35,0
9126, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White,0, United-States,68,193666,16,20051,0,55,1
9127, Private, 10th, Never-married, Handlers-cleaners, Unmarried, White,0, United-States,41,139907,6,0,0,50,0
9128, Self-emp-inc, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander,1, India,18,119422,9,0,0,30,0
9129, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White,0, United-States,29,149324,10,0,1485,40,1
9130, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White,0, United-States,40,259307,14,0,0,50,1
9131, Self-emp-not-inc, Masters, Divorced, Prof-specialty, Unmarried, White,0, United-States,51,74160,14,0,0,60,1
9132, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White,0, United-States,49,134797,10,0,0,40,0
9133, State-gov, Some-college, Never-married, Other-service, Own-child, White,1, United-States,20,41103,10,0,0,20,0
9134, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White,0, United-States,38,193026,9,0,0,50,1
9135, Private, 5th-6th, Never-married, Other-service, Not-in-family, White,0, Cuba,57,303986,3,0,0,40,0
9136, Private, Some-college, Married-civ-spouse, Sales, Husband, White,0, United-States,35,126569,10,4064,0,40,0
9137, Private, 11th, Married-civ-spouse, Sales, Husband, White,0, United-States,66,166461,7,0,0,26,0
9138, ?, Bachelors, Married-civ-spouse, ?, Husband, White,0, United-States,27,61387,13,0,0,15,0
9139, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White,1, United-States,25,254746,11,0,0,40,0
9140, ?, Masters, Married-civ-spouse, ?, Husband, White,0, United-States,77,28678,14,9386,0,6,1
9141, ?, 10th, Never-married, ?, Unmarried, White,1, United-States,19,180976,6,0,0,35,0
9142, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White,0, United-States,70,282642,9,0,2174,40,1
9143, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White,0, United-States,59,136413,4,0,0,48,0
9144, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White,0, United-States,25,131463,13,0,0,40,0
9145, Local-gov, Prof-school, Never-married, Prof-specialty, Not-in-family, White,0, United-States,44,177240,15,10520,0,40,1
9146, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White,0, El-Salvador,37,218490,14,0,0,55,1
9147, ?, 10th, Widowed, ?, Other-relative, Asian-Pac-Islander,1, China,75,260543,6,0,0,1,0
9148, ?, HS-grad, Never-married, ?, Not-in-family, White,1, United-States,21,80680,9,0,0,40,0
9149, Private, HS-grad, Never-married, Sales, Own-child, White,1, United-States,21,20728,9,4101,0,40,0
9150, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White,0, United-States,47,117628,9,0,0,40,1
9151, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black,1, United-States,20,91939,9,0,1721,30,0
9152, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White,0, United-States,32,175931,9,0,0,40,0
9153, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White,1, United-States,28,309566,9,0,0,20,0
9154, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White,0, United-States,53,123703,9,0,0,40,0
9155, ?, HS-grad, Never-married, ?, Not-in-family, Other,0, United-States,19,369678,9,0,0,30,0
9156, Private, Some-college, Married-civ-spouse, Sales, Wife, White,1, United-States,58,29928,10,0,0,36,0
9157, Private, HS-grad, Never-married, Sales, Not-in-family, White,1, United-States,22,167868,9,0,0,30,0
9158, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White,0, United-States,23,235894,7,0,0,55,0
9159, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White,0, United-States,21,189888,9,3325,0,60,0
9160, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White,0, United-States,36,111545,9,0,0,70,0
9161, Private, Some-college, Married-civ-spouse, Other-service, Wife, White,1, United-States,39,175972,10,0,0,15,0
9162, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White,1, United-States,34,254270,13,0,0,40,0
9163, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family, White,1, United-States,41,185057,14,0,0,40,0
9164, Private, Bachelors, Married-civ-spouse, Sales, Husband, White,0, United-States,72,157593,13,1455,0,6,0
9165, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White,1, United-States,34,101345,9,0,0,40,1
9166, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White,0, United-States,51,176751,13,0,1902,40,1
9167, Self-emp-not-inc, Assoc-voc, Never-married, Craft-repair, Not-in-family, White,0, United-States,32,97723,11,0,0,40,0
9168, Private, Some-college, Widowed, Exec-managerial, Not-in-family, White,1, United-States,38,127601,10,0,0,40,1
9169, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White,0, United-States,37,227597,10,0,0,40,0
9170, ?, Some-college, Never-married, ?, Own-child, Black,0, United-States,21,143995,10,0,0,20,0
9171, Private, Some-college, Never-married, Prof-specialty, Own-child, White,1, United-States,21,250051,10,0,0,10,0
9172, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White,0, United-States,26,284078,10,0,0,40,0
9173, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White,0, United-States,34,207668,10,0,1887,40,1
9174, Private, Some-college, Never-married, Sales, Own-child, White,1, United-States,18,163787,10,0,0,15,0
9175, Private, 11th, Never-married, Exec-managerial, Unmarried, White,1, United-States,27,119170,7,0,0,45,0
9176, Private, Some-college, Never-married, Adm-clerical, Own-child, White,1, Nicaragua,20,188612,10,0,0,38,0
9177, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White,0, United-States,36,114605,11,0,0,40,1
9178, ?, Bachelors, Never-married, ?, Not-in-family, White,0, United-States,31,317761,13,0,0,40,0
9179, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White,0, United-States,32,164197,13,0,0,60,1
9180, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White,0, United-States,54,329266,9,0,0,44,1
9181, Local-gov, Masters, Widowed, Prof-specialty, Not-in-family, White,1, United-States,34,207383,14,0,0,40,0
9182, Private, Some-college, Married-civ-spouse, Sales, Husband, White,0, United-States,46,123598,10,0,0,48,1
9183, Private, 11th, Separated, Machine-op-inspct, Other-relative, White,0, United-States,33,259931,7,0,0,30,0
9184, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White,0, United-States,32,134737,13,99999,0,50,1
9185, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, White,0, United-States,42,106900,11,0,0,40,0
9186, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White,0, United-States,30,87054,9,0,0,50,0
9187, Private, Some-college, Married-civ-spouse, Other-service, Husband, White,0, United-States,37,82622,10,0,0,40,1
9188, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White,0, United-States,28,181659,9,0,0,40,0
9189, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White,0, United-States,25,321205,13,4101,0,35,0
9190, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White,0, United-States,44,231348,10,0,0,40,1
9191, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White,0, United-States,40,276096,9,0,0,40,0
9192, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White,0, United-States,36,290560,10,0,0,45,0
9193, Private, Some-college, Never-married, Adm-clerical, Unmarried, White,0, United-States,21,307315,10,0,0,40,0
9194, State-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White,0, United-States,39,99156,16,0,0,50,1
9195, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White,0, United-States,24,237928,13,0,0,39,0
9196, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo,0, United-States,46,153501,9,0,0,40,0
9197, ?, Bachelors, Married-civ-spouse, ?, Husband, White,0, United-States,47,149700,13,0,0,36,1
9198, Private, Bachelors, Married-civ-spouse, Sales, Husband, White,0, United-States,47,189680,13,0,1977,40,1
9199, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White,0, United-States,35,374524,15,0,0,75,1
9200, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White,0, United-States,60,127805,4,0,0,40,1
9201, Private, Bachelors, Married-civ-spouse, Other-service, Wife, White,1, Poland,35,150217,13,0,0,24,0
9202, Private, HS-grad, Separated, Other-service, Unmarried, White,1, China,33,295649,9,0,0,40,0
9203, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White,1, United-States,21,197182,12,0,0,40,0
