0,1,2,3
27.24,39.26,-0.62,1
34.71,37.0,-1.24,1
44.18,31.8,4.61,1
36.63,33.91,3.1,1
28.59,34.86,-4.4,0
20.2,34.05,-1.14,0
25.16,38.39,-1.82,1
21.35,39.94,-1.11,1
24.96,38.59,-1.19,1
44.01,31.6,2.57,1
21.84,33.09,-2.73,0
34.67,30.07,0.95,0
26.19,30.46,-2.15,0
23.9,36.87,-3.0,0
21.99,31.08,-2.96,0
29.8,36.58,-1.25,1
28.66,33.82,-3.17,0
29.24,35.01,-3.1,0
39.95,30.86,3.1,1
22.53,30.02,-0.3,0
46.46,30.22,0.95,1
49.02,35.95,3.32,1
33.99,34.4,-0.51,0
35.43,31.49,0.95,1
33.94,33.85,3.67,0
49.4,36.93,1.44,0
48.67,35.04,0.33,0
41.05,37.57,1.89,0
34.49,39.93,-3.08,0
32.66,30.02,3.73,0
38.41,35.93,3.19,1
25.84,32.32,-0.01,0
31.7,38.12,-4.0,0
34.09,37.44,-4.12,0
28.89,31.39,-3.81,0
29.59,30.84,-4.93,0
35.77,36.66,-3.22,0
39.19,34.76,4.7,1
41.89,37.86,0.39,0
31.66,33.39,-1.93,0
31.86,34.51,-3.76,0
31.79,38.57,-1.26,1
38.18,30.13,4.01,1
24.84,36.29,-1.52,1
34.44,32.0,3.47,0
45.16,37.16,4.68,1
24.27,39.42,-0.42,1
47.44,34.62,4.99,1
40.43,34.38,4.97,1
37.23,37.28,-2.2,0
33.92,30.59,1.77,0
27.24,36.74,-2.42,1
46.54,39.17,3.89,1
37.12,30.68,0.65,1
21.08,38.02,-2.95,0
26.55,35.67,-0.45,1
48.68,36.63,1.65,0
39.52,35.6,0.29,0
36.66,36.78,-0.38,0
49.54,36.39,0.31,0
26.38,31.35,-1.26,0
22.83,36.91,-0.59,1
36.0,34.89,3.21,1
42.4,36.96,4.75,1
38.09,30.24,1.98,1
45.77,38.45,2.45,1
45.91,34.37,1.05,1
33.73,32.51,0.7,0
26.19,32.03,-3.51,0
39.91,31.26,2.77,1
34.57,35.99,-0.8,1
22.93,38.89,-0.71,1
35.5,38.38,-3.26,0
41.16,37.37,1.46,0
46.5,35.24,1.89,0
36.96,32.25,4.67,1
40.39,30.85,0.43,1
31.71,38.66,-0.78,1
44.83,33.19,0.99,1
20.88,30.41,-0.15,0
30.02,34.64,-4.26,0
33.78,37.91,-4.66,0
30.06,35.83,-3.86,0
42.03,35.78,4.65,1
48.54,31.52,4.48,1
29.96,37.19,-3.58,0
22.99,32.12,-0.74,0
30.63,34.47,-1.77,0
44.55,36.74,3.21,1
40.57,38.71,1.95,0
35.56,36.27,-1.07,0
25.19,39.94,-2.46,1
41.92,37.3,1.33,0
24.23,35.02,-3.38,0
42.68,32.06,4.11,1
47.97,35.08,2.12,1
34.02,35.83,-0.37,1
33.96,39.17,-1.08,1
41.45,31.42,0.22,1
23.86,31.0,-3.99,0
31.25,36.83,-4.46,0
21.24,38.34,-1.99,1
34.46,31.67,3.59,0
37.52,34.02,1.5,1
27.53,34.41,-2.28,0
29.02,38.92,-4.55,0
35.1,30.65,4.13,1
25.91,34.99,-0.94,0
31.45,33.23,-4.83,0
34.14,32.25,4.93,0
30.19,35.0,-4.87,0
34.96,36.88,-2.01,1
32.86,39.52,-3.85,0
35.8,36.28,-2.41,0
36.82,32.66,2.71,1
38.07,35.23,1.51,0
44.11,34.36,0.82,1
26.74,32.85,-4.17,0
43.66,32.94,3.63,1
35.05,38.5,-0.62,0
20.88,33.14,-2.09,0
45.61,31.41,1.62,1
20.23,39.81,-2.12,1
43.69,31.32,4.97,1
43.24,34.28,1.68,1
35.69,35.46,4.76,1
33.67,38.79,-0.57,1
25.85,38.38,-3.45,0
22.22,38.87,-2.16,1
25.17,37.68,-2.3,1
37.11,37.28,-2.53,0
27.34,36.11,-4.84,0
29.47,37.57,-1.64,1
48.76,30.22,3.15,1
38.05,35.98,3.99,1
28.82,32.63,-3.51,0
31.03,38.87,-0.71,1
22.98,31.34,-2.95,0
24.51,33.08,-2.24,0
46.9,33.8,4.62,1
20.17,31.9,-0.76,0
28.02,32.99,-4.58,0
40.21,34.72,2.82,1
48.24,39.57,4.38,1
48.64,36.84,3.74,1
48.63,30.06,1.47,1
34.12,39.95,-2.53,0
49.61,35.8,2.38,1
25.6,33.82,-0.6,0
41.28,32.98,3.58,1
46.84,30.53,2.35,1
20.99,32.08,-1.18,0
46.61,36.25,2.72,1
25.48,30.95,-1.5,0
38.54,35.68,3.49,1
25.89,37.92,-1.25,1
27.9,34.55,-3.31,0
49.94,39.01,0.8,0
48.4,30.57,4.75,1
43.24,37.15,3.61,1
31.04,33.24,-0.33,0
49.39,39.44,2.03,1
39.99,34.09,3.93,1
49.89,34.55,0.07,1
36.19,32.01,2.09,1
45.81,32.24,3.44,1
25.75,38.69,-4.42,0
41.3,34.36,1.03,1
20.17,31.15,-0.35,0
25.66,39.04,-4.07,0
26.2,30.27,-4.21,0
22.0,39.12,-4.55,0
49.49,36.92,2.66,1
31.96,35.15,-4.71,0
30.99,31.29,-1.99,0
30.36,37.91,-4.94,0
42.24,32.08,1.05,1
28.7,34.33,-4.35,0
38.48,36.91,2.96,1
35.6,30.23,4.85,1
40.86,31.7,4.81,1
48.31,35.53,3.1,1
36.6,35.1,3.71,1
46.13,30.87,3.58,1
28.47,33.9,-0.05,0
33.74,36.55,-3.47,0
30.37,36.21,-4.7,0
31.71,39.12,-2.23,1
44.55,31.36,0.13,1
43.03,33.79,4.7,1
37.17,32.86,2.91,1
49.29,38.53,0.27,0
24.65,38.87,-0.97,1
25.96,32.67,-3.19,0
35.13,37.81,-4.44,0
23.83,39.29,-2.89,0
28.81,33.83,-0.26,0
46.75,39.92,4.56,1
20.03,30.79,-0.56,0
33.59,32.98,2.01,0
24.49,34.86,-1.77,0
41.73,37.32,3.54,1
49.01,36.57,0.31,0
42.15,38.98,0.25,0
28.87,39.74,-2.69,0
40.87,35.9,3.28,1
49.82,37.52,0.19,0
31.7,32.61,-3.27,0
22.79,30.62,-1.45,0
22.51,32.78,-1.24,0
22.61,33.56,-2.08,0
35.76,39.15,-2.61,0
33.92,30.77,3.52,0
28.74,38.53,-1.7,1
27.82,35.34,-3.25,0
46.8,31.05,1.41,1
41.09,36.61,1.12,0
39.55,33.17,2.35,1
33.09,33.6,-2.59,0
22.04,32.01,-0.22,0
45.57,36.54,0.07,0
24.22,39.44,-2.07,1
41.14,39.53,1.63,0
35.62,32.88,2.3,1
24.5,34.98,-4.31,0
38.46,35.62,1.35,0
21.47,30.93,-4.93,0
44.91,30.38,0.8,1
38.94,38.09,4.67,1
46.91,31.05,2.08,1
44.83,35.39,3.56,1
42.88,36.61,3.61,1
28.36,34.95,-3.6,0
24.21,34.46,-0.48,0
24.37,33.74,-2.65,0
35.94,34.34,4.1,1
41.19,34.32,0.58,1
23.48,35.82,-2.93,0
39.25,38.46,4.26,1
35.78,34.49,1.83,1
43.72,37.53,3.65,1
41.35,32.06,3.4,1
28.15,31.63,-2.12,0
22.68,34.87,-4.46,0
21.7,37.36,-1.65,1
21.15,33.4,-4.97,0
41.96,32.12,1.92,1
27.76,32.61,-1.83,0
46.36,35.52,0.35,0
44.08,33.56,2.17,1
33.4,34.5,-3.62,0
26.14,35.58,-1.9,1
30.11,33.73,-4.88,0
29.8,32.53,-2.97,0
46.87,36.07,3.95,1
40.85,31.67,1.45,1
26.52,33.97,-2.05,0
47.01,31.45,0.49,1
39.17,39.27,-3.98,0
48.68,34.93,1.72,1
42.91,30.44,0.35,1
47.9,33.38,2.77,1
30.96,39.51,-2.18,1
37.52,35.61,2.49,1
44.77,38.89,1.07,0
20.17,38.34,-4.48,0
28.29,30.06,-0.78,0
41.11,33.49,1.05,1
26.45,39.22,-4.23,0
38.92,31.83,2.46,1
35.73,34.4,3.04,1
42.94,38.3,3.32,1
29.09,32.61,-1.63,0
22.85,36.53,-1.9,1
49.08,30.62,0.85,1
33.1,31.28,4.48,0
41.21,33.79,4.84,1
32.28,34.36,-0.55,0
29.77,30.04,-4.12,0
42.29,34.78,4.19,1
27.8,39.63,-4.69,0
20.31,35.48,-4.7,0
43.11,39.46,2.42,1
25.12,39.07,-3.7,0
20.32,36.54,-2.34,1
29.16,35.68,-4.43,0
49.28,38.64,0.86,0
39.81,38.12,2.44,1
39.21,34.66,4.71,1
24.74,31.23,-4.5,0
40.53,32.99,0.72,1
33.06,31.31,3.55,0
39.69,36.68,2.59,1
35.97,32.03,0.01,1
44.68,30.62,0.05,1
38.12,39.29,-0.43,0
25.99,30.74,-0.25,0
25.79,37.33,-4.4,0
31.41,31.44,-1.0,0
32.09,36.91,-1.49,1
40.02,32.21,4.55,1
47.76,39.87,0.27,0
34.28,37.56,-3.38,0
39.8,38.69,4.21,1
48.33,36.78,2.29,1
39.23,30.96,3.88,1
45.35,38.54,4.76,1
49.15,39.24,2.19,1
24.92,36.94,-2.97,0
43.86,36.46,2.44,1
24.43,33.85,-1.87,0
49.07,36.24,2.23,1
34.33,37.9,-2.05,1
36.49,37.88,-2.34,0
36.65,33.03,0.21,1
44.87,36.24,3.71,1
47.9,33.86,2.69,1
29.6,31.99,-1.48,0
30.89,30.16,0.09,0
45.19,37.3,1.88,0
26.23,31.65,-4.8,0
31.53,39.67,-0.71,1
47.62,33.88,3.5,1
49.18,33.73,1.01,1
38.79,36.39,1.03,0
48.44,31.86,0.66,1
23.61,35.93,-0.39,1
30.58,32.49,-3.2,0
48.81,30.13,2.35,1
20.87,33.7,-3.55,0
31.65,34.89,-3.44,0
29.96,34.31,-0.26,0
24.67,33.42,-2.53,0
46.23,36.0,0.59,0
23.38,39.29,-4.84,0
33.46,30.38,3.82,0
48.75,30.98,0.23,1
22.83,34.06,-3.63,0
26.2,34.29,-0.05,0
21.25,35.16,-0.17,1
25.51,34.1,-1.79,0
42.95,35.85,3.68,1
28.55,36.85,-1.34,1
39.19,39.31,-1.73,0
44.48,34.66,4.43,1
42.78,39.4,4.38,1
28.32,32.25,-1.64,0
31.83,35.19,-2.57,0
49.23,32.11,1.84,1
40.15,39.15,0.46,0
44.58,31.91,0.56,1
31.61,35.84,-2.07,1
39.33,35.83,0.47,0
30.32,33.93,-1.25,0
49.11,35.17,4.74,1
36.92,36.48,1.99,0
31.61,36.95,-4.26,0
29.83,38.31,-0.8,1
20.93,38.97,-1.07,1
23.75,39.65,-4.87,0
40.26,37.09,0.72,0
46.92,34.17,2.17,1
34.94,31.49,3.99,0
41.23,31.45,1.59,1
36.09,35.51,1.71,0
30.8,38.78,-4.56,0
44.25,39.23,0.86,0
49.51,35.1,3.43,1
25.26,32.97,-0.02,0
21.61,38.3,-0.18,1
48.22,39.01,3.77,1
47.66,36.73,0.73,0
20.85,35.59,-2.01,1
47.2,30.5,0.45,1
32.45,36.82,-3.83,0
35.44,38.08,-0.09,0
33.09,30.88,3.02,0
20.98,35.72,-3.93,0
33.84,32.86,1.07,0
25.86,35.07,-4.5,0
24.69,34.1,-4.89,0
46.69,32.07,3.74,1
22.33,39.0,-3.31,0
48.51,37.42,1.02,0
29.6,33.27,-4.61,0
37.23,38.65,-3.36,0
28.89,33.9,-3.07,0
49.19,37.8,4.27,1
28.22,38.31,-0.07,1
23.66,39.28,-0.3,1
22.32,37.39,-0.2,1
44.13,30.53,2.7,1
44.37,36.02,1.21,0
22.7,35.66,-2.28,1
41.34,31.16,3.73,1
20.14,38.28,-4.82,0
32.68,38.74,-4.22,0
41.77,39.9,0.23,0
27.1,35.39,-3.3,0
29.44,33.43,-3.58,0
31.41,30.66,1.72,0
42.27,39.01,4.83,1
44.58,37.74,0.93,0
45.59,36.99,0.26,0
45.46,37.57,1.18,0
22.02,39.45,-1.35,1
48.92,32.25,3.25,1
38.16,34.27,2.18,1
23.62,32.48,-3.95,0
37.1,34.03,0.88,1
41.86,39.38,3.3,1
21.01,35.24,-4.04,0
23.37,31.43,-0.71,0
47.62,36.5,2.2,1
41.29,30.68,1.79,1
43.43,33.1,4.0,1
38.79,39.15,-3.58,0
30.5,37.87,-2.35,1
20.15,38.92,-1.78,1
49.4,32.25,0.38,1
23.61,30.37,-1.79,0
47.88,35.61,4.85,1
28.68,36.9,-4.0,0
30.01,30.08,-4.42,0
45.1,34.43,2.55,1
28.3,36.19,-2.3,1
45.34,35.15,1.49,0
25.71,30.96,-2.86,0
43.94,31.27,3.83,1
32.63,31.43,3.42,0
37.29,36.2,1.2,0
39.43,34.17,3.76,1
34.58,36.63,-0.15,1
49.83,31.06,2.08,1
39.89,34.37,2.46,1
48.26,38.87,0.51,0
40.85,35.07,2.46,1
36.3,38.9,-4.6,0
25.13,36.73,-2.72,0
42.22,38.29,4.91,1
28.87,34.18,-4.75,0
29.67,34.42,-2.79,0
41.54,39.27,3.41,1
47.31,33.66,0.13,1
23.59,37.46,-3.36,0
36.24,39.0,-3.98,0
46.2,31.65,2.36,1
36.44,31.76,3.04,1
26.5,31.88,-2.18,0
37.7,34.45,2.28,1
41.08,38.5,3.54,1
41.08,30.11,2.92,1
48.64,37.04,1.0,0
38.33,36.59,2.04,1
23.5,39.72,-2.03,1
33.3,31.73,0.96,0
42.54,39.38,3.29,1
44.66,36.92,4.57,1
49.25,35.5,4.96,1
44.95,30.0,2.38,1
31.93,35.94,-2.99,0
29.9,38.27,-1.63,1
43.16,35.48,0.55,0
25.55,33.31,-1.75,0
45.49,34.88,2.46,1
39.04,31.55,2.23,1
33.21,39.97,-3.09,0
40.31,33.89,1.52,1
21.02,35.62,-4.3,0
27.69,39.34,-2.86,0
35.12,39.82,-3.8,0
41.79,30.25,1.63,1
21.2,39.46,-0.38,1
49.1,39.63,4.79,1
31.91,31.27,3.96,0
38.05,31.11,4.57,1
35.87,33.37,2.48,1
42.58,35.96,0.97,0
43.41,30.71,4.89,1
25.69,36.04,-4.91,0
34.43,38.88,-2.03,1
34.37,38.2,-0.48,1
41.88,35.45,2.26,1
23.28,36.63,-0.59,1
32.63,35.38,-2.2,1
21.61,30.57,-4.47,0
46.68,33.69,3.97,1
21.78,30.04,-3.68,0
44.71,31.88,1.35,1
31.04,36.08,-3.61,0
46.15,31.85,2.68,1
38.31,35.74,4.28,1
40.12,33.57,3.28,1
38.96,30.5,3.21,1
29.54,36.57,-0.09,1
25.78,36.03,-1.01,1
20.73,31.26,-0.53,0
49.94,38.98,0.77,0
33.92,36.48,-0.07,1
22.61,36.59,-2.6,0
36.03,38.55,-3.21,0
21.47,35.05,-1.41,1
27.0,35.85,-3.87,0
20.94,34.11,-3.39,0
46.34,36.15,1.77,0
26.11,31.85,-0.83,0
29.3,38.71,-0.97,1
36.71,36.19,1.08,0
24.87,36.49,-2.88,0
20.64,33.93,-0.87,0
21.71,30.13,-4.01,0
40.41,36.54,1.01,0
20.81,39.62,-0.7,1
30.71,38.04,-0.89,1
35.76,36.66,-3.64,0
37.34,31.42,1.33,1
48.74,38.24,2.94,1
38.48,33.72,1.23,1
39.23,39.67,-4.06,0
46.01,32.95,0.13,1
48.56,38.28,1.68,0
40.26,39.05,4.01,1
48.27,30.94,4.14,1
46.29,37.8,1.42,0
32.49,34.0,-4.85,0
47.17,39.84,3.06,1
35.05,39.22,-2.09,0
47.78,37.95,4.66,1
40.31,32.61,0.26,1
49.5,33.89,2.78,1
40.19,38.07,1.07,0
34.82,36.61,-1.56,1
30.36,39.62,-1.91,1
28.96,32.6,-1.7,0
49.67,30.67,1.44,1
35.59,36.71,-2.2,0
42.48,39.98,2.75,1
47.14,38.42,2.15,1
34.49,39.49,-4.48,0
41.05,32.03,3.42,1
30.96,35.18,-1.02,1
32.15,35.75,-3.8,0
29.36,36.77,-4.82,0
34.46,36.7,-2.81,0
37.57,36.45,0.82,0
37.05,38.52,-2.54,0
28.84,34.44,-2.01,0
32.27,35.3,-1.61,1
29.84,31.57,-0.16,0
47.15,38.3,2.36,1
39.36,33.73,2.69,1
39.29,30.04,4.74,1
40.8,39.22,3.12,1
31.9,32.49,-0.82,0
46.64,34.18,3.95,1
44.98,35.74,1.12,0
46.9,38.49,3.33,1
30.31,33.07,-1.25,0
49.85,34.4,3.06,1
48.28,33.45,4.44,1
41.93,30.32,1.83,1
20.97,37.81,-3.71,0
32.51,33.26,-4.1,0
22.44,33.69,-3.7,0
21.3,36.1,-0.9,1
41.79,32.75,2.06,1
38.98,31.69,3.76,1
20.33,30.52,-2.35,0
28.07,32.87,-0.89,0
44.71,37.76,1.01,0
43.23,30.46,3.57,1
39.14,34.57,1.17,1
40.07,39.28,0.73,0
44.17,33.22,1.39,1
46.0,38.07,4.73,1
34.14,36.82,-3.22,0
48.08,30.04,1.24,1
43.02,39.47,0.15,0
22.59,34.31,-0.71,0
33.72,35.72,-1.8,1
24.5,33.62,-0.2,0
47.71,31.35,3.53,1
48.55,36.51,0.03,0
32.28,33.51,-0.12,0
46.94,31.89,4.92,1
43.03,30.96,1.6,1
28.59,33.51,-1.17,0
22.65,31.42,-4.66,0
39.0,36.1,1.36,0
48.0,37.03,3.45,1
48.03,32.38,4.23,1
29.16,37.68,-2.52,0
45.41,38.79,4.27,1
33.54,31.92,0.41,0
49.55,37.42,4.64,1
24.11,31.14,-0.73,0
29.78,36.72,-1.81,1
43.59,30.29,1.41,1
26.83,34.1,-1.84,0
27.56,39.06,-2.36,1
30.82,31.52,-2.83,0
37.78,38.6,-3.46,0
35.57,39.27,-0.94,0
47.35,33.52,0.57,1
48.34,30.52,2.69,1
34.88,35.07,-1.15,1
41.64,31.97,2.84,1
49.28,36.93,1.8,0
34.27,32.99,1.76,0
23.28,32.65,-3.24,0
37.66,30.41,4.09,1
44.72,38.43,4.66,1
45.63,30.82,3.0,1
29.5,33.31,-0.49,0
23.21,34.88,-3.41,0
32.46,33.52,-4.25,0
34.64,33.2,3.87,0
48.02,32.25,3.53,1
38.58,37.15,0.17,0
37.11,31.38,2.43,1
27.63,35.56,-4.33,0
24.4,34.25,-2.34,0
28.18,32.53,-2.27,0
30.24,33.94,-0.49,0
25.75,38.66,-0.45,1
47.35,33.25,4.26,1
39.48,33.83,4.94,1
37.33,37.36,-3.7,0
26.83,37.79,-2.18,1
30.54,39.04,-0.52,1
27.11,37.71,-2.18,1
21.17,35.26,-1.32,1
41.53,31.21,2.62,1
46.82,34.52,2.01,1
26.54,30.14,-3.02,0
45.45,39.55,0.31,0
37.36,35.84,1.2,0
23.43,36.17,-4.27,0
37.67,32.46,0.11,1
29.62,39.45,-3.17,0
44.48,33.44,4.87,1
23.02,34.46,-3.82,0
40.23,39.63,0.31,0
32.72,33.43,-0.17,0
49.17,33.37,3.7,1
45.21,38.41,3.03,1
42.11,31.46,4.7,1
25.12,39.36,-3.47,0
48.83,37.4,2.15,1
38.05,32.33,3.47,1
24.09,39.7,-0.89,1
28.81,32.87,-4.01,0
29.38,38.47,-3.98,0
41.75,39.41,2.85,1
41.73,39.8,0.2,0
32.63,35.14,-1.77,1
23.7,36.73,-1.5,1
46.63,31.55,0.3,1
25.94,33.78,-3.12,0
29.92,34.1,-1.53,0
35.0,30.47,4.4,1
47.83,31.48,2.84,1
27.19,38.04,-3.7,0
29.72,31.09,-1.27,0
30.45,31.35,-2.42,0
34.81,37.85,-1.9,1
38.08,33.87,2.39,1
27.56,36.2,-3.13,0
22.61,31.12,-3.68,0
33.56,32.99,3.03,0
20.99,37.66,-1.47,1
45.75,32.64,1.0,1
23.48,35.33,-4.36,0
48.96,32.07,3.32,1
32.25,32.54,-2.24,0
45.19,33.81,1.16,1
23.46,39.07,-0.2,1
48.08,36.68,4.39,1
26.42,36.8,-3.0,0
39.81,34.95,0.61,1
47.77,36.57,0.55,0
33.13,30.16,2.09,0
26.02,36.99,-3.0,0
24.69,39.71,-3.45,0
39.15,36.19,0.65,0
35.96,39.24,-4.01,0
33.91,38.28,-0.33,1
38.51,32.18,4.39,1
26.62,35.21,-0.58,1
37.5,31.44,3.51,1
45.16,30.85,3.81,1
22.19,37.48,-2.58,0
40.03,32.34,4.2,1
45.33,31.59,0.81,1
24.01,36.07,-2.82,0
30.08,34.06,-2.91,0
23.09,38.05,-1.65,1
38.13,32.23,3.48,1
38.86,34.45,3.99,1
39.82,31.16,3.96,1
21.1,33.67,-0.71,0
43.13,35.26,3.5,1
38.48,34.99,0.01,1
38.1,36.58,1.5,0
34.18,38.7,-3.05,0
45.34,38.6,3.74,1
23.31,33.82,-4.43,0
28.04,30.57,-1.31,0
31.22,33.25,-0.27,0
20.42,38.28,-0.91,1
20.24,31.34,-3.98,0
46.46,33.86,3.81,1
41.32,32.49,2.87,1
40.24,35.68,3.14,1
21.4,39.08,-1.1,1
32.68,36.53,-1.78,1
22.26,31.74,-3.05,0
32.95,35.15,-2.05,1
38.53,37.79,2.04,1
21.93,32.43,-3.33,0
21.94,32.78,-0.05,0
44.76,37.99,3.69,1
28.42,32.79,-2.09,0
48.05,37.06,2.36,1
47.82,33.56,1.53,1
45.61,30.7,2.75,1
49.12,37.4,0.75,0
29.83,38.07,-2.18,1
42.18,35.17,0.5,0
21.82,30.77,-4.55,0
29.97,38.5,-2.82,0
47.23,31.35,2.29,1
27.06,30.73,-0.25,0
32.84,31.02,1.25,0
30.01,32.87,-1.93,0
22.46,31.02,-2.8,0
32.71,31.63,0.77,0
20.11,31.0,-1.21,0
41.93,36.73,2.81,1
26.92,33.7,-4.08,0
29.66,31.77,-0.17,0
42.53,37.57,1.01,0
48.06,37.48,0.4,0
47.52,33.96,2.68,1
24.97,37.41,-4.0,0
46.09,34.2,1.14,1
37.01,38.61,-0.05,0
29.73,35.5,-2.9,0
47.71,36.83,3.49,1
23.52,36.64,-4.81,0
48.72,34.9,1.26,1
35.58,36.14,-0.07,0
39.08,37.67,2.62,1
44.26,37.23,1.57,0
46.54,34.97,2.2,1
39.74,31.88,0.24,1
21.75,30.23,-1.82,0
25.3,30.82,-1.32,0
48.62,37.34,0.52,0
22.06,39.89,-2.43,1
20.36,34.67,-0.59,0
37.76,32.47,1.38,1
42.96,33.73,4.47,1
21.12,38.13,-3.35,0
47.49,35.45,4.3,1
44.84,33.28,0.54,1
27.38,32.21,-2.35,0
20.26,35.41,-1.91,1
23.31,37.83,-0.57,1
43.92,37.71,0.42,0
45.48,32.71,4.09,1
46.32,33.11,1.86,1
30.63,39.57,-1.87,1
37.21,36.2,2.42,1
25.8,36.31,-2.03,1
34.09,33.46,2.0,0
24.7,36.14,-0.96,1
38.57,34.38,2.56,1
23.2,32.41,-2.25,0
38.27,37.51,3.51,1
24.76,37.04,-3.87,0
47.67,35.13,2.57,1
37.0,37.68,-0.73,0
37.43,32.46,3.0,1
34.51,34.1,0.55,0
25.5,37.59,-2.06,1
35.63,39.45,-3.98,0
38.04,35.56,1.13,0
21.03,33.81,-1.87,0
40.25,32.12,2.35,1
24.03,32.0,-2.79,0
41.49,34.89,3.83,1
31.73,38.42,-0.24,1
26.79,37.46,-0.72,1
28.9,37.03,-3.36,0
49.38,37.79,4.9,1
31.82,36.83,-1.95,1
22.81,33.09,-1.53,0
36.01,39.07,-1.96,0
27.2,35.06,-2.18,1
28.38,37.44,-1.12,1
20.03,33.03,-4.88,0
47.85,31.13,0.37,1
38.72,34.26,3.99,1
23.96,37.0,-1.53,1
27.13,36.41,-3.44,0
24.18,33.83,-0.96,0
32.1,35.23,-1.17,1
24.61,36.15,-2.04,1
41.78,37.54,2.16,1
28.48,39.08,-4.73,0
37.02,32.68,2.46,1
21.11,38.61,-1.29,1
35.9,33.2,1.94,1
42.06,35.78,1.99,0
44.29,35.22,4.63,1
39.78,39.49,0.12,0
28.86,33.86,-2.83,0
42.88,37.98,4.93,1
29.47,30.03,-0.15,0
31.39,35.54,-1.13,1
39.92,36.99,3.09,1
46.24,32.33,2.06,1
49.85,32.32,3.54,1
23.22,37.83,-1.77,1
43.61,39.98,0.93,0
25.93,37.98,-4.89,0
48.95,39.7,3.05,1
24.65,36.77,-3.3,0
26.86,34.94,-4.79,0
22.36,33.92,-1.69,0
44.5,32.28,1.44,1
22.63,30.44,-4.65,0
30.82,30.51,1.94,0
48.08,31.48,2.97,1
23.85,30.83,-2.79,0
38.5,31.74,0.66,1
41.03,31.6,1.44,1
39.65,31.27,2.66,1
27.88,30.2,-0.45,0
41.97,31.16,2.29,1
48.52,35.97,3.96,1
36.4,36.67,-0.28,0
39.67,33.42,3.47,1
38.35,35.38,3.14,1
49.86,38.09,4.29,1
49.78,35.33,3.36,1
30.32,38.52,-2.96,0
39.54,39.15,1.46,0
43.82,36.29,2.3,1
45.57,36.14,0.3,0
32.93,31.65,4.77,0
25.52,31.09,-2.52,0
25.08,31.13,-1.43,0
42.37,38.74,2.1,1
33.75,34.27,-1.83,0
41.16,37.55,0.49,0
42.64,36.34,2.74,1
47.15,31.04,4.82,1
20.38,34.43,-0.4,0
40.17,32.16,3.24,1
48.04,38.74,4.91,1
48.94,33.2,2.09,1
29.96,30.96,-2.09,0
28.19,38.48,-0.49,1
26.88,36.1,-2.37,1
35.01,38.52,-1.81,0
38.37,38.37,-0.92,0
36.97,31.05,2.15,1
44.44,33.12,3.12,1
36.81,32.23,2.5,1
42.96,35.19,0.37,0
23.63,35.87,-4.3,0
28.65,35.38,-4.37,0
48.25,37.27,3.03,1
46.55,35.94,4.55,1
43.97,30.54,2.01,1
41.72,39.7,0.86,0
48.57,30.48,0.59,1
28.48,36.58,-4.22,0
20.53,35.11,-0.4,1
37.44,35.05,1.79,0
27.72,38.14,-3.5,0
48.49,31.75,0.59,1
35.93,32.27,4.11,1
48.3,31.99,2.16,1
24.93,38.21,-4.29,0
29.91,30.78,-2.41,0
45.14,38.81,2.7,1
33.49,32.74,2.97,0
21.5,37.72,-4.35,0
21.85,33.17,-3.53,0
44.66,38.54,0.29,0
29.93,34.87,-3.45,0
26.69,36.15,-1.83,1
32.11,33.8,-2.65,0
33.63,35.15,-1.16,1
33.99,37.11,-2.16,1
29.6,36.96,-3.07,0
44.0,35.61,3.89,1
25.06,31.56,-2.47,0
31.4,37.5,-1.12,1
44.72,36.47,0.79,0
25.95,39.32,-1.65,1
34.0,31.08,2.25,0
31.15,30.71,4.27,0
44.58,37.17,3.79,1
27.54,33.3,-2.86,0
22.73,36.44,-3.79,0
30.4,38.52,-2.53,0
37.24,39.19,-0.92,0
24.35,38.38,-3.61,0
27.46,37.23,-0.97,1
36.62,38.3,-0.2,0
24.97,37.12,-2.78,0
36.18,32.38,2.93,1
44.5,32.67,1.84,1
30.57,31.0,-4.23,0
28.51,37.4,-3.96,0
42.72,32.57,1.63,1
29.57,30.96,-1.61,0
35.95,32.22,3.98,1
22.15,36.17,-1.25,1
20.35,39.16,-3.96,0
39.26,36.12,2.05,1
41.35,36.77,3.78,1
33.83,37.93,-4.91,0
45.46,30.47,3.34,1
44.04,34.38,3.57,1
47.09,33.13,1.86,1
43.72,35.51,2.38,1
25.55,36.44,-1.43,1
49.87,30.32,2.88,1
45.03,36.19,4.44,1
27.2,37.19,-0.56,1
38.87,34.95,3.26,1
27.7,33.36,-3.34,0
23.8,34.28,-2.06,0
40.81,30.65,0.35,1
28.44,32.2,-4.94,0
45.46,34.81,0.99,1
37.56,34.63,0.15,1
39.58,37.09,0.7,0
24.95,34.9,-3.37,0
29.27,37.23,-1.51,1
20.45,37.23,-4.71,0
27.38,33.12,-0.68,0
46.64,31.75,3.31,1
26.99,37.52,-4.36,0
31.07,30.96,3.53,0
45.26,35.37,4.51,1
49.56,32.35,4.16,1
22.51,34.21,-3.45,0
30.06,31.89,-3.76,0
29.61,34.44,-1.61,0
32.63,39.23,-0.08,1
23.85,39.12,-2.79,0
24.09,36.64,-4.05,0
32.69,32.97,-1.38,0
26.88,33.03,-3.9,0
42.64,38.93,4.37,1
31.08,31.59,-3.43,0
47.36,30.31,0.81,1
48.39,32.86,1.26,1
35.06,30.07,3.58,1
