,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,output
210,0,1,0,0,1,services,teacher,home,mother,0,0,0,0,1,1,1,0,17,4,4,1,1,0,5,2,3,1,2,5,4,1
211,0,1,1,1,1,teacher,other,home,father,0,1,0,1,1,1,1,0,16,3,3,3,1,0,3,3,4,3,5,3,16,1
212,0,0,0,0,1,services,teacher,home,mother,0,1,0,0,1,1,1,0,17,4,4,2,1,1,4,2,4,2,3,2,30,1
213,0,0,0,1,1,teacher,teacher,reputation,mother,0,1,0,0,1,1,1,0,16,4,4,1,2,0,4,5,2,1,2,3,0,0
214,0,0,0,0,1,health,other,home,mother,0,1,0,1,1,1,1,0,16,4,3,1,2,0,4,3,5,1,5,2,2,1
215,0,0,0,0,1,other,other,reputation,mother,1,1,0,1,1,1,0,0,16,2,3,1,2,0,4,4,3,1,3,4,4,1
216,0,0,0,0,1,other,other,course,mother,0,1,0,0,0,1,0,0,17,1,1,1,2,0,4,4,4,1,3,1,0,1
217,0,0,1,0,1,other,other,reputation,mother,0,1,0,0,1,1,1,0,17,2,2,1,1,0,5,3,2,1,2,3,21,1
218,0,0,1,0,1,services,services,reputation,mother,0,1,0,1,0,1,1,0,16,2,2,2,4,0,5,3,5,1,1,5,6,1
219,0,0,0,0,1,at_home,services,home,mother,0,1,1,0,1,1,1,1,17,3,4,1,3,1,4,4,3,3,4,5,14,0
220,0,0,0,0,0,services,other,course,mother,0,1,0,0,1,1,1,0,16,3,1,1,2,0,2,3,3,2,2,4,2,1
221,0,0,0,0,1,teacher,other,other,mother,0,0,0,1,1,1,1,1,16,4,3,1,2,0,1,3,2,1,1,1,4,1
222,0,0,0,0,1,at_home,other,home,mother,0,1,0,0,1,1,0,0,16,1,1,2,1,0,4,3,2,1,4,5,2,1
223,0,0,1,0,1,teacher,other,reputation,mother,0,1,0,1,1,1,1,1,17,4,3,2,3,0,4,4,2,1,1,4,0,1
224,0,0,0,0,1,other,other,reputation,other,0,1,0,1,1,1,1,0,19,3,3,1,4,0,4,3,3,1,2,3,4,1
225,0,1,0,1,1,services,other,home,mother,0,1,0,0,1,1,1,1,17,4,4,1,2,0,5,3,5,4,5,3,15,1
226,0,0,0,0,0,other,other,reputation,mother,1,1,0,0,1,1,1,0,16,2,2,1,2,0,3,3,4,1,1,4,0,1
227,0,1,0,0,1,services,other,home,mother,0,1,0,1,1,1,1,0,18,2,2,1,2,0,4,4,4,2,4,5,10,0
228,0,0,1,1,1,services,other,other,mother,0,1,0,0,1,1,0,0,17,4,4,1,1,0,5,2,1,1,2,3,6,0
229,0,0,0,1,1,other,other,reputation,mother,0,0,0,0,1,1,1,0,17,3,2,2,2,0,4,4,4,1,3,1,2,1
230,0,0,0,0,1,other,other,reputation,mother,0,0,0,0,1,1,1,1,17,4,3,1,2,0,3,4,5,2,4,1,16,0
231,0,1,0,1,1,services,health,home,father,0,1,0,0,1,1,1,0,18,3,3,1,2,0,3,2,4,2,4,4,10,0
232,0,0,0,0,1,at_home,other,home,father,0,1,0,0,1,1,0,0,17,2,3,2,1,0,3,3,3,1,4,3,4,1
233,0,0,0,0,1,at_home,at_home,course,mother,0,1,0,1,1,1,1,0,17,2,2,1,3,0,4,3,3,1,1,4,0,1
234,0,0,1,0,1,at_home,services,reputation,mother,0,1,0,1,1,1,1,0,17,2,1,2,2,0,4,2,5,1,2,5,0,0
235,0,0,0,0,1,at_home,other,reputation,mother,0,1,0,1,1,1,0,1,17,1,1,1,3,0,4,3,4,1,1,5,12,1
236,0,0,0,0,1,services,teacher,other,mother,1,0,0,0,1,1,1,0,16,2,3,1,2,0,2,3,1,1,1,3,0,1
237,0,1,0,0,1,other,other,home,mother,0,1,1,0,1,1,1,0,18,2,2,2,2,3,3,3,3,5,5,4,9,0
238,0,0,0,0,1,teacher,services,home,mother,0,1,0,1,0,1,1,0,16,4,4,1,3,0,5,3,2,1,1,5,4,1
239,0,0,1,0,1,other,other,reputation,mother,0,0,0,1,1,1,1,1,18,3,1,1,2,0,5,3,3,1,1,4,4,0
240,0,0,0,0,1,other,other,course,mother,0,0,0,1,0,1,1,0,17,3,2,1,2,0,5,3,4,1,3,3,2,1
241,0,1,0,1,1,services,services,reputation,father,0,1,0,0,0,1,1,0,17,2,3,1,2,0,5,3,3,1,3,3,0,0
242,0,1,0,1,1,at_home,other,course,mother,1,1,0,1,1,1,1,1,18,2,1,4,2,0,4,3,2,4,5,3,2,0
243,0,0,0,0,0,other,other,course,mother,0,0,0,1,1,1,1,1,17,2,1,2,3,0,3,2,3,1,2,3,0,1
244,0,0,0,1,1,health,other,reputation,father,0,0,0,1,1,1,1,1,17,4,3,1,2,0,3,2,3,1,2,3,0,1
245,0,1,1,0,1,other,other,course,father,0,1,0,1,1,1,1,0,17,2,2,2,2,0,4,5,2,1,1,1,0,1
246,0,1,0,0,1,teacher,teacher,reputation,mother,1,1,0,1,1,1,1,1,17,4,4,1,2,0,4,5,5,1,3,2,0,1
247,0,1,0,0,1,health,other,reputation,father,0,1,0,1,1,1,1,0,16,4,4,1,2,0,4,2,4,2,4,1,0,1
248,0,1,0,1,1,other,other,home,mother,0,1,0,0,1,1,1,0,16,1,1,2,2,0,3,4,2,1,1,5,2,0
249,0,1,0,0,1,at_home,other,reputation,mother,0,0,0,1,1,1,1,1,16,3,2,2,3,0,5,3,3,1,3,2,0,1
250,0,1,0,1,1,other,other,home,father,0,0,0,1,0,1,1,1,17,2,2,1,2,0,4,4,2,5,5,4,0,1
251,0,0,0,0,1,other,other,home,mother,0,0,0,0,1,1,1,1,16,2,1,1,1,0,4,5,2,1,1,5,4,0
252,0,0,0,0,0,other,other,home,mother,0,0,0,1,1,1,1,1,16,4,1,1,2,0,5,3,3,1,2,5,0,1
253,0,0,0,1,0,services,other,course,mother,0,1,0,0,1,1,1,0,18,2,4,2,2,1,4,3,3,1,1,3,18,0
254,0,0,0,1,1,at_home,services,course,mother,0,1,0,0,0,1,1,1,18,2,2,1,2,1,5,3,1,1,1,5,16,0
255,0,0,0,0,1,other,other,course,mother,0,0,0,0,1,0,1,0,18,3,3,2,1,1,4,1,1,1,1,3,14,0
256,0,1,0,0,1,other,at_home,course,other,0,1,0,1,0,0,1,1,18,2,2,1,1,1,4,4,3,2,2,1,26,0
257,0,1,0,0,1,teacher,teacher,course,mother,0,1,0,1,0,1,1,0,17,4,4,1,1,0,4,2,1,1,2,5,6,0
258,0,0,0,0,1,other,other,course,father,0,0,0,1,1,1,0,0,17,3,2,1,2,0,5,4,2,1,1,3,4,1
259,0,0,0,1,1,at_home,at_home,course,mother,0,1,0,1,1,1,1,1,17,1,1,1,3,0,4,3,2,1,2,4,10,0
260,0,0,0,0,1,other,other,course,mother,0,0,0,0,1,0,1,0,16,1,2,1,1,0,5,3,5,1,2,5,4,0
261,0,0,1,0,1,at_home,services,course,mother,0,0,0,1,1,1,0,0,17,2,1,3,2,0,2,1,1,1,1,3,2,1
262,0,0,1,1,0,other,other,course,other,0,1,0,0,1,1,1,0,17,1,4,4,1,1,5,5,4,1,1,5,14,0
263,0,1,0,0,1,other,services,reputation,father,0,0,0,0,1,0,1,0,18,2,2,1,2,0,5,5,4,3,5,2,16,0
264,0,0,0,1,0,other,other,home,mother,0,1,0,0,0,0,1,0,17,2,2,1,1,1,3,1,2,1,1,1,8,0
265,0,0,1,1,1,at_home,other,course,mother,0,0,0,1,1,1,1,0,17,1,1,2,3,0,4,3,3,1,3,5,4,1
266,0,0,0,1,0,teacher,other,course,mother,0,1,0,1,1,1,0,0,17,4,2,1,2,0,4,3,2,1,1,4,4,1
267,0,1,0,1,1,health,other,course,mother,0,0,0,1,1,1,1,1,17,4,3,2,2,0,2,5,5,1,4,5,8,1
268,0,1,1,1,0,teacher,other,course,mother,0,1,0,0,1,1,1,0,17,4,4,2,2,0,3,3,3,2,3,4,0,1
269,0,1,0,1,1,teacher,other,course,mother,0,0,0,1,0,1,1,0,16,4,3,1,1,0,5,4,5,1,1,3,7,1
270,0,1,0,0,1,services,services,course,mother,0,0,1,1,1,1,1,0,16,4,4,1,1,0,5,3,2,1,2,5,4,1
271,0,0,0,0,1,teacher,services,course,mother,0,1,1,0,1,1,1,1,17,4,4,1,2,0,5,3,1,1,4,5,2,1
272,0,1,1,0,1,other,other,home,father,0,0,0,0,0,1,1,1,17,1,1,2,3,0,4,3,3,1,1,1,2,1
273,0,0,0,0,1,services,other,home,mother,0,1,0,0,1,1,1,1,17,3,3,2,3,0,4,2,2,2,3,5,10,0
274,0,0,0,0,1,at_home,other,course,mother,1,0,0,0,0,1,0,1,17,1,1,1,2,0,4,3,2,1,1,4,10,0
275,0,0,0,0,1,other,other,course,other,0,1,0,0,0,1,1,1,18,2,1,2,3,0,4,4,4,1,1,3,10,0
276,0,1,0,0,1,other,other,course,mother,0,0,0,0,1,1,1,0,16,2,1,3,1,0,4,3,3,1,1,4,7,1
277,0,0,0,0,1,other,services,course,father,0,1,0,0,1,1,0,0,17,1,1,1,2,0,4,3,4,1,2,5,4,0
278,0,1,0,0,1,other,other,course,father,0,0,0,0,1,1,1,0,17,2,3,2,1,0,5,2,2,1,1,2,2,1
279,0,1,0,0,1,services,services,other,mother,0,0,0,0,0,0,1,1,22,3,1,1,1,3,5,4,5,5,5,1,12,0
280,0,1,1,1,1,other,services,course,mother,0,1,0,0,1,1,1,1,18,3,3,1,2,0,4,3,3,1,3,5,8,0
281,0,1,0,0,1,other,other,other,mother,0,0,0,0,0,1,1,0,16,0,2,1,1,0,4,3,2,2,4,5,0,0
282,0,1,0,0,1,services,other,course,mother,0,0,0,0,1,0,1,0,18,3,2,2,1,0,4,4,5,2,4,5,8,0
283,0,1,0,0,1,at_home,other,reputation,other,1,1,0,0,0,1,1,0,16,3,3,3,2,1,5,3,3,1,3,2,4,0
284,0,1,0,0,1,services,services,other,mother,0,0,0,0,0,0,1,0,18,2,1,1,1,2,3,2,5,2,5,5,4,0
285,0,1,1,0,1,other,other,course,mother,0,0,0,1,0,1,0,0,16,2,1,2,1,0,3,3,2,1,3,3,2,1
286,0,1,1,0,1,other,other,course,mother,0,0,0,0,0,1,1,0,17,2,1,1,1,0,4,4,2,2,4,5,0,1
287,0,1,0,1,1,health,other,course,mother,0,1,0,1,1,1,1,0,17,1,1,2,1,1,4,4,4,1,2,5,0,0
288,0,0,0,1,0,other,other,course,mother,0,1,0,0,0,1,1,1,18,2,1,1,2,0,4,3,4,1,3,5,2,1
289,0,0,0,1,1,teacher,services,reputation,mother,0,1,0,1,1,1,1,0,17,4,2,1,4,0,4,2,3,1,1,4,2,1
290,0,0,0,0,1,services,services,home,mother,0,1,0,0,1,1,1,0,19,2,2,1,2,0,4,3,3,1,1,5,0,0
291,0,1,0,1,1,services,other,course,mother,0,0,0,1,0,0,1,0,18,2,1,3,2,1,4,4,5,4,4,5,4,0
292,0,0,1,0,1,other,other,course,mother,0,1,0,1,1,1,1,0,17,4,2,1,3,0,4,3,4,1,3,5,2,1
293,0,0,0,1,1,other,at_home,home,mother,0,1,0,0,0,1,0,0,18,1,1,1,3,0,4,4,3,2,3,3,4,1
294,0,0,1,0,1,other,other,home,mother,1,0,0,0,1,1,0,0,18,2,2,1,2,0,3,2,3,1,1,5,4,1
295,0,1,0,1,0,services,at_home,reputation,mother,0,1,0,0,1,1,1,0,19,4,3,1,2,0,4,3,1,1,1,1,4,1
296,0,1,0,0,1,other,other,home,mother,0,0,0,1,1,1,1,0,18,2,1,1,2,0,5,2,4,1,2,4,2,1
297,0,1,1,0,1,other,services,other,mother,0,0,0,0,0,0,0,0,17,2,2,2,1,0,5,2,2,1,1,4,0,0
298,0,0,0,1,1,services,services,course,father,0,0,0,1,1,1,1,1,17,2,2,1,4,0,3,4,1,1,1,2,2,1
299,0,0,1,0,1,other,other,course,other,0,1,1,1,1,0,1,1,20,2,1,2,2,0,1,2,3,1,2,2,8,1
300,0,0,0,0,1,services,other,home,father,0,1,0,0,1,1,1,1,18,4,3,1,2,0,3,1,2,1,3,2,2,1
301,0,1,0,0,1,teacher,other,course,mother,0,1,0,0,0,1,1,0,18,4,3,1,2,0,4,3,2,1,1,3,2,0
302,0,1,1,0,1,other,other,course,mother,0,0,0,1,0,1,0,0,18,3,2,1,3,0,5,3,2,1,1,3,2,1
303,0,0,0,0,1,other,other,home,mother,0,0,0,1,0,1,0,0,17,3,3,1,3,0,3,2,3,1,1,4,2,1
304,0,0,0,0,1,at_home,services,home,mother,0,1,0,1,1,1,1,1,18,2,2,1,3,0,4,3,3,1,1,3,0,1
305,0,1,0,0,1,other,other,home,father,0,0,0,0,1,0,1,0,17,2,2,2,1,0,4,4,4,2,3,4,8,0
306,0,1,1,1,0,other,other,reputation,mother,0,1,0,1,1,1,1,0,18,3,4,2,2,0,4,2,5,3,4,1,6,1
307,0,1,0,0,1,services,other,other,mother,0,0,0,1,1,1,1,1,17,3,1,1,2,0,5,4,4,3,4,5,0,1
308,0,0,1,0,1,teacher,other,reputation,mother,0,0,0,1,1,1,1,0,18,4,4,2,2,0,4,3,4,2,2,4,8,1
309,0,1,0,0,1,health,other,reputation,father,0,1,0,1,1,1,1,1,18,4,2,1,2,0,5,4,5,1,3,5,4,1
310,0,0,1,0,1,other,other,reputation,mother,0,1,0,0,1,0,1,1,18,2,1,2,2,0,4,3,5,1,2,3,12,0
311,0,0,0,0,1,other,services,home,other,0,1,0,1,1,1,1,0,19,3,3,1,2,0,4,3,5,3,3,5,16,1
312,0,0,0,0,1,other,services,reputation,father,0,1,0,1,1,1,1,1,18,2,3,1,4,0,4,5,5,1,3,2,10,1
313,0,0,0,1,1,other,other,home,mother,0,1,0,0,0,1,0,0,18,1,1,2,2,0,4,4,3,1,1,3,2,1
314,0,1,1,0,1,at_home,at_home,home,mother,0,1,0,1,0,1,0,1,17,1,2,1,2,0,3,5,2,2,2,1,2,1
315,0,0,0,0,1,other,other,home,mother,0,1,0,0,1,1,1,1,18,2,1,1,2,0,4,2,5,1,2,1,8,1
316,0,0,0,0,1,at_home,health,reputation,mother,0,1,0,0,1,1,1,1,17,2,4,2,2,0,4,3,3,1,1,1,6,1
317,0,0,0,1,1,services,other,course,mother,1,1,0,0,1,1,1,1,17,2,2,2,2,0,4,4,4,2,3,5,6,1
318,0,0,1,0,0,other,services,home,mother,0,0,0,0,0,0,1,1,18,3,2,2,2,0,4,1,1,1,1,5,15,0
319,0,1,0,0,1,teacher,services,home,mother,0,0,0,1,1,1,1,0,18,4,4,2,1,0,3,2,4,1,4,3,6,1
320,0,0,0,0,1,health,health,reputation,father,1,1,0,1,1,1,1,1,18,4,4,1,2,1,2,4,4,1,1,4,2,1
321,0,0,0,0,1,other,services,reputation,father,0,1,0,0,1,1,1,1,17,2,2,3,3,0,4,2,3,1,1,1,8,1
322,0,0,1,0,1,services,services,reputation,father,1,1,0,0,1,0,1,0,19,3,2,1,2,1,3,3,3,4,3,3,0,0
323,0,1,0,1,1,teacher,services,course,mother,0,0,0,1,1,1,1,0,18,4,3,2,1,0,4,2,3,1,2,1,0,0
324,0,1,0,0,1,at_home,other,home,other,0,0,0,0,0,0,1,0,18,1,2,2,1,0,3,4,4,2,4,4,10,0
325,0,1,0,1,0,services,other,home,mother,0,0,0,1,1,1,1,1,17,4,1,2,1,0,4,5,4,2,4,5,22,0
326,0,1,0,1,0,teacher,services,home,mother,0,0,0,0,1,1,1,0,17,3,2,1,1,0,4,4,4,3,4,3,18,1
327,0,0,1,1,1,at_home,other,reputation,mother,0,1,0,1,1,1,0,0,18,1,1,2,4,0,5,2,2,1,1,3,2,1
328,0,0,0,0,1,other,other,home,mother,1,0,0,1,1,1,1,0,18,1,1,2,2,0,5,4,4,1,1,4,0,1
329,0,0,0,0,1,other,other,course,mother,0,1,0,0,0,1,1,0,17,2,2,1,2,0,5,4,5,1,2,5,12,1
330,0,0,0,0,1,other,other,reputation,mother,0,0,0,1,1,1,1,1,18,2,1,2,2,0,4,3,1,1,1,5,10,1
331,0,1,0,0,1,other,other,reputation,father,0,0,0,0,0,1,1,0,17,1,1,1,2,0,4,3,3,1,2,4,0,1
332,0,0,0,0,1,at_home,at_home,other,mother,0,1,0,0,1,1,1,0,18,2,2,1,3,0,4,3,3,1,2,2,0,1
333,0,0,0,0,1,services,teacher,reputation,mother,0,1,0,0,1,1,1,0,17,1,1,1,3,0,4,3,3,1,1,3,0,1
334,0,1,0,0,1,services,services,reputation,mother,0,0,0,1,1,1,1,0,18,2,1,1,3,0,4,2,4,1,3,2,0,1
335,0,1,0,1,0,teacher,teacher,reputation,mother,0,1,0,1,1,1,1,0,18,4,4,1,2,0,5,4,3,1,1,2,0,1
336,0,1,0,0,1,teacher,other,home,mother,0,1,0,1,1,1,1,1,18,4,2,1,2,0,4,3,2,1,4,5,2,1
337,0,0,0,0,1,health,services,reputation,mother,0,1,0,0,1,1,1,0,17,4,3,1,3,0,4,2,2,1,2,3,0,1
338,0,0,1,1,1,services,other,reputation,mother,0,1,0,0,1,1,0,0,17,3,1,2,4,0,3,1,2,1,1,3,0,1
339,0,1,1,1,1,services,other,reputation,mother,0,1,0,1,1,1,1,0,18,3,2,2,3,0,5,4,2,1,1,4,0,1
340,0,1,0,0,1,health,other,home,mother,0,1,0,0,1,1,1,0,17,3,3,1,1,0,4,4,3,1,3,5,0,1
341,0,0,0,0,1,health,other,reputation,other,0,1,0,1,1,1,1,0,19,4,4,2,2,0,2,3,4,2,3,2,2,1
342,0,0,0,1,1,other,other,home,other,0,1,0,0,1,1,1,1,18,4,3,2,2,0,4,4,5,1,2,2,0,1
343,0,0,0,0,1,other,other,reputation,father,0,1,0,0,1,1,1,0,18,4,3,1,4,0,4,3,3,1,1,3,0,1
344,0,1,0,1,1,teacher,teacher,home,mother,0,1,0,0,1,1,1,1,18,4,4,1,1,0,1,4,2,2,2,1,0,1
345,0,0,0,1,0,health,other,home,mother,0,1,1,0,1,1,1,1,18,4,4,1,2,0,4,2,4,1,1,4,0,1
346,0,1,0,1,1,other,teacher,home,father,0,0,0,0,1,1,1,0,17,4,4,2,1,0,4,1,1,2,2,5,0,1
347,0,0,1,0,1,services,services,reputation,mother,0,1,0,1,1,1,1,0,17,4,4,2,3,0,5,3,4,1,1,5,0,0
348,0,0,0,0,1,other,other,reputation,mother,0,1,0,0,1,1,1,0,17,4,2,2,3,0,4,3,3,1,1,3,0,1
349,0,0,0,0,1,health,health,reputation,father,0,1,0,1,0,1,1,0,17,3,2,1,4,0,5,2,2,1,2,5,0,1
350,0,1,1,1,1,at_home,services,course,mother,0,0,0,1,1,1,1,1,19,2,1,2,3,1,4,3,1,1,1,5,0,0
351,0,1,0,0,0,services,other,course,other,0,0,0,1,1,1,0,0,20,3,2,1,1,2,5,5,3,1,1,5,0,1
352,0,1,1,0,1,other,services,reputation,father,0,0,0,1,1,1,0,1,19,3,3,1,2,0,4,5,3,1,2,5,0,0
353,0,0,0,0,1,other,teacher,home,mother,1,1,0,0,0,1,0,1,18,1,4,1,2,0,3,4,4,1,2,5,2,0
354,0,0,0,0,1,services,other,course,mother,0,1,0,1,1,1,1,0,18,2,1,2,2,0,5,3,3,1,2,1,2,1
355,0,0,0,0,1,other,other,course,father,0,0,0,1,1,1,1,1,17,2,3,2,2,0,4,2,1,1,1,3,2,1
356,0,0,1,0,1,teacher,teacher,course,mother,0,0,0,1,1,1,1,0,17,4,4,1,1,0,4,4,4,1,1,5,2,1
357,0,0,0,0,1,other,other,course,mother,0,1,0,1,1,1,1,1,18,4,3,1,3,0,4,3,4,1,1,5,2,1
358,0,0,0,1,1,health,services,course,mother,0,1,0,0,1,1,1,0,18,4,3,2,1,0,3,2,4,1,4,1,8,1
359,0,0,1,0,1,at_home,services,course,father,0,1,0,1,0,1,1,0,17,3,4,1,3,0,4,3,4,2,5,5,2,1
360,0,0,0,0,1,at_home,other,course,father,0,1,0,0,1,1,1,0,18,3,3,1,2,0,4,1,4,1,1,3,8,1
361,0,1,0,0,1,health,other,course,mother,0,1,0,1,1,1,1,1,19,4,2,2,2,0,5,4,4,1,1,1,9,0
362,0,0,0,0,1,teacher,other,course,mother,0,1,0,0,1,1,1,0,18,4,4,1,2,0,4,4,4,3,3,5,0,1
363,0,0,0,0,1,other,other,course,mother,0,1,0,1,1,1,1,1,18,3,4,1,1,0,5,4,4,1,1,1,4,1
364,0,0,0,0,1,health,health,course,mother,0,0,0,1,1,1,1,0,17,4,4,1,1,0,5,3,4,1,2,5,2,1
365,0,0,0,0,0,services,services,course,mother,0,1,0,0,1,1,1,1,17,4,3,1,2,0,5,2,2,1,2,5,14,1
366,0,0,0,1,0,services,other,home,mother,1,1,0,0,1,1,1,0,17,3,3,1,2,0,5,3,3,1,1,5,0,1
367,0,0,0,1,1,other,other,home,father,0,0,0,1,1,1,1,0,17,2,1,1,2,0,4,2,3,2,2,2,2,1
368,0,1,0,1,1,other,other,reputation,father,0,1,0,0,1,1,1,0,18,4,4,1,1,0,4,2,5,3,4,5,2,0
369,0,0,0,0,1,other,other,course,other,0,0,0,1,1,0,0,1,19,1,1,3,3,0,1,5,5,4,3,5,12,0
370,0,0,0,1,0,other,other,course,other,0,1,0,0,0,1,1,1,19,1,1,3,2,2,5,3,4,1,1,4,2,0
371,0,0,0,0,1,other,other,course,mother,0,1,0,1,1,1,1,1,18,2,2,1,1,0,4,3,5,2,4,5,2,0
372,0,0,0,0,1,other,other,course,mother,0,1,0,0,1,1,0,1,17,2,2,1,2,0,4,2,2,1,1,3,4,1
373,0,0,1,1,1,services,services,course,mother,0,1,0,1,1,1,1,0,17,2,2,1,3,0,3,3,2,2,2,3,0,0
374,0,0,0,0,1,services,services,course,father,0,1,0,0,0,1,1,0,17,3,1,1,3,0,3,4,3,2,3,5,0,1
375,0,0,0,1,1,at_home,at_home,home,father,0,0,0,0,1,1,1,0,17,0,2,2,3,0,3,3,3,2,3,2,0,1
376,0,0,0,0,1,other,other,home,mother,0,0,0,1,1,1,1,0,18,1,1,2,3,0,4,5,5,1,2,2,0,1
377,0,1,0,0,1,other,other,course,mother,0,0,0,1,1,1,1,0,18,4,4,1,3,0,4,3,3,2,2,3,0,1
378,0,1,0,0,1,other,services,reputation,mother,0,0,0,1,0,1,1,0,17,3,3,1,1,0,4,3,5,3,5,5,0,1
379,0,1,1,0,1,services,other,course,mother,0,1,0,0,1,1,1,0,17,2,2,4,1,0,4,4,5,5,5,4,2,0
380,0,0,0,0,1,teacher,services,course,mother,0,1,0,1,1,1,1,0,17,4,4,1,3,0,5,4,4,1,3,4,0,1
381,0,0,0,0,1,teacher,teacher,course,mother,0,1,0,0,0,1,1,1,17,4,4,2,3,0,4,3,3,1,2,4,4,1
382,0,0,0,0,1,at_home,other,course,mother,0,1,1,1,1,1,1,0,17,3,3,1,1,0,4,2,5,2,5,5,2,0
383,0,1,0,1,1,other,other,course,mother,0,1,1,1,1,1,1,0,18,2,2,1,4,0,4,5,5,2,4,5,0,1
384,0,1,1,0,1,at_home,services,home,other,0,1,0,0,0,1,0,1,19,3,2,1,1,0,5,3,4,2,2,5,0,0
385,0,0,0,0,1,at_home,other,course,mother,0,0,0,1,1,1,0,1,18,2,2,4,2,0,4,2,5,1,1,2,2,0
386,0,0,1,0,1,at_home,other,course,father,0,1,0,0,1,1,1,1,17,2,4,1,3,0,4,4,3,1,1,5,0,1
387,0,1,0,0,1,other,other,reputation,mother,0,0,0,0,0,1,1,0,18,2,2,1,1,0,5,4,2,1,2,5,6,1
388,0,0,0,0,1,services,services,home,mother,0,0,0,1,1,1,1,0,18,3,3,1,2,0,5,3,4,1,1,4,8,1
389,0,0,0,1,1,other,other,home,other,0,0,0,1,0,1,1,1,18,2,2,1,2,0,4,3,3,1,1,2,0,1
390,0,0,1,0,1,at_home,other,course,mother,0,0,0,1,1,1,0,0,18,2,2,2,4,0,4,4,4,1,1,4,6,1
391,0,0,0,0,1,services,other,course,mother,0,0,0,0,1,1,1,0,17,3,4,1,3,0,4,4,5,1,3,5,8,1
392,0,0,0,0,1,other,other,home,mother,0,1,0,0,1,1,1,1,17,3,2,1,2,0,4,3,2,2,3,2,0,1
393,0,0,0,1,1,services,services,home,mother,0,1,0,0,1,1,1,0,18,3,3,1,4,0,5,3,3,1,1,1,4,1
394,0,0,1,0,0,other,other,home,mother,0,1,0,0,1,1,1,0,17,3,2,1,2,0,4,3,3,2,3,2,0,1
395,0,1,0,0,1,teacher,services,home,father,0,1,0,1,1,1,1,0,18,4,4,1,2,0,4,3,3,2,2,2,0,1
396,0,1,0,1,1,services,other,home,mother,0,0,0,1,1,1,1,1,18,3,4,1,2,0,4,3,3,1,3,5,6,1
397,0,0,0,0,0,at_home,at_home,home,father,0,1,0,0,1,1,1,1,17,2,2,1,2,0,3,3,1,1,2,4,18,1
398,0,0,0,0,1,at_home,other,course,mother,0,1,0,0,1,1,1,0,18,2,3,1,3,0,4,3,3,1,2,3,0,1
399,0,0,0,0,1,other,services,other,mother,0,0,0,0,1,1,1,1,18,3,2,1,3,0,5,4,3,2,3,1,4,1
400,0,1,1,0,1,teacher,services,course,mother,0,0,0,0,1,1,1,1,18,4,3,1,3,0,5,3,2,1,2,4,4,1
401,0,1,0,0,1,teacher,other,course,mother,0,1,0,0,1,1,1,1,18,4,3,1,3,0,5,4,5,2,3,5,0,1
402,0,0,0,0,1,health,other,reputation,mother,0,1,0,1,1,1,1,1,17,4,3,1,3,0,4,4,3,1,3,4,0,1
403,0,0,0,0,1,services,other,course,mother,0,1,0,1,1,1,1,1,17,2,1,2,2,0,4,3,4,2,2,1,10,1
404,0,0,0,0,1,services,other,reputation,mother,0,1,0,1,1,1,1,0,17,2,1,1,2,0,4,3,5,2,4,4,4,1
405,0,0,0,1,0,at_home,other,home,other,0,0,0,0,1,0,1,0,19,2,3,2,1,1,2,2,3,3,4,5,16,0
406,0,0,0,0,1,other,at_home,home,mother,0,1,1,0,1,1,1,1,17,3,1,1,1,1,4,1,2,1,1,3,6,1
407,0,0,0,1,1,other,other,reputation,other,0,0,1,1,1,1,1,0,21,4,4,1,3,2,3,3,2,1,1,5,0,1
408,0,1,0,1,1,services,services,reputation,mother,0,1,0,1,0,0,1,0,18,2,2,1,2,0,4,4,4,1,3,3,11,1
409,0,1,0,1,0,other,other,reputation,other,0,0,0,1,1,1,1,1,18,3,4,1,2,0,4,3,5,1,4,2,9,1
410,0,0,0,0,1,services,services,reputation,mother,0,1,0,1,1,1,1,0,17,2,2,1,2,0,4,3,4,1,3,4,0,1
411,0,1,0,1,0,health,other,reputation,mother,0,1,0,0,1,1,1,0,17,4,4,1,3,0,4,4,2,1,2,4,2,1
412,0,0,0,1,1,teacher,other,course,mother,0,1,0,1,1,1,1,0,18,4,2,1,2,0,4,2,2,1,1,3,0,1
413,0,1,1,1,1,at_home,other,course,other,0,1,0,1,1,0,1,1,21,1,1,2,2,2,5,3,3,5,2,4,21,0
414,0,0,1,0,1,other,other,reputation,other,0,0,0,0,1,1,1,1,20,1,1,2,3,0,3,2,2,1,3,3,8,1
415,0,0,0,0,1,teacher,other,home,other,0,1,0,0,1,1,1,1,19,4,4,1,1,1,3,2,5,4,4,5,5,0
416,0,1,0,1,0,other,other,reputation,mother,0,1,0,0,1,1,1,0,17,3,2,1,2,0,4,4,4,1,2,5,10,1
417,0,0,0,0,1,at_home,other,reputation,father,0,1,0,0,1,1,1,1,18,3,2,1,3,0,4,3,4,1,2,2,5,1
418,0,1,1,0,1,other,services,reputation,father,0,0,0,0,1,1,1,0,18,2,3,1,1,0,3,1,3,4,5,4,13,1
419,0,1,0,0,1,other,other,reputation,mother,0,0,0,0,1,1,1,0,19,2,1,1,1,0,5,3,4,1,4,4,10,0
