,0_great_pret,0_pretentious,0_usual,1_critical,1_improper,1_less_proper,1_proper,1_very_crit,2_complete,2_completed,2_foster,2_incomplete,3_1,3_2,3_3,3_more,4_convenient,4_critical,4_less_conv,5,6_nonprob,6_problematic,6_slightly_prob,7_not_recom,7_priority,7_recommended,output
2432,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,convenient,1,0,0,1,0,0,0
2433,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,convenient,0,0,1,0,0,1,5
2434,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,convenient,0,0,1,0,1,0,2
2435,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,convenient,0,0,1,1,0,0,0
2436,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,convenient,0,1,0,0,0,1,2
2437,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,convenient,0,1,0,0,1,0,2
2438,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,convenient,0,1,0,1,0,0,0
2439,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,inconv,1,0,0,0,0,1,2
2440,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,inconv,1,0,0,0,1,0,2
2441,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,inconv,1,0,0,1,0,0,0
2442,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,inconv,0,0,1,0,0,1,2
2443,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,inconv,0,0,1,0,1,0,2
2444,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,inconv,0,0,1,1,0,0,0
2445,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,inconv,0,1,0,0,0,1,2
2446,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,inconv,0,1,0,0,1,0,2
2447,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,inconv,0,1,0,1,0,0,0
2448,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,convenient,1,0,0,0,0,1,2
2449,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,convenient,1,0,0,0,1,0,2
2450,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,convenient,1,0,0,1,0,0,0
2451,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,convenient,0,0,1,0,0,1,2
2452,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,convenient,0,0,1,0,1,0,2
2453,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,convenient,0,0,1,1,0,0,0
2454,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,convenient,0,1,0,0,0,1,2
2455,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,convenient,0,1,0,0,1,0,2
2456,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,convenient,0,1,0,1,0,0,0
2457,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,inconv,1,0,0,0,0,1,2
2458,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,inconv,1,0,0,0,1,0,2
2459,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,inconv,1,0,0,1,0,0,0
2460,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,inconv,0,0,1,0,0,1,2
2461,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,inconv,0,0,1,0,1,0,2
2462,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,inconv,0,0,1,1,0,0,0
2463,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,inconv,0,1,0,0,0,1,2
2464,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,inconv,0,1,0,0,1,0,2
2465,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,inconv,0,1,0,1,0,0,0
2466,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,convenient,1,0,0,0,0,1,2
2467,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,convenient,1,0,0,0,1,0,2
2468,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,convenient,1,0,0,1,0,0,0
2469,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,convenient,0,0,1,0,0,1,2
2470,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,convenient,0,0,1,0,1,0,2
2471,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,convenient,0,0,1,1,0,0,0
2472,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,convenient,0,1,0,0,0,1,2
2473,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,convenient,0,1,0,0,1,0,2
2474,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,convenient,0,1,0,1,0,0,0
2475,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,inconv,1,0,0,0,0,1,2
2476,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,inconv,1,0,0,0,1,0,2
2477,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,inconv,1,0,0,1,0,0,0
2478,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,inconv,0,0,1,0,0,1,2
2479,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,inconv,0,0,1,0,1,0,2
2480,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,inconv,0,0,1,1,0,0,0
2481,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,inconv,0,1,0,0,0,1,2
2482,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,inconv,0,1,0,0,1,0,2
2483,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,inconv,0,1,0,1,0,0,0
2484,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,convenient,1,0,0,0,0,1,5
2485,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,convenient,1,0,0,0,1,0,2
2486,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,convenient,1,0,0,1,0,0,0
2487,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,convenient,0,0,1,0,0,1,5
2488,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,convenient,0,0,1,0,1,0,2
2489,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,convenient,0,0,1,1,0,0,0
2490,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,convenient,0,1,0,0,0,1,2
2491,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,convenient,0,1,0,0,1,0,2
2492,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,convenient,0,1,0,1,0,0,0
2493,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,inconv,1,0,0,0,0,1,2
2494,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,inconv,1,0,0,0,1,0,2
2495,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,inconv,1,0,0,1,0,0,0
2496,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,inconv,0,0,1,0,0,1,2
2497,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,inconv,0,0,1,0,1,0,2
2498,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,inconv,0,0,1,1,0,0,0
2499,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,inconv,0,1,0,0,0,1,2
2500,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,inconv,0,1,0,0,1,0,2
2501,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,inconv,0,1,0,1,0,0,0
2502,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,convenient,1,0,0,0,0,1,2
2503,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,convenient,1,0,0,0,1,0,2
2504,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,convenient,1,0,0,1,0,0,0
2505,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,convenient,0,0,1,0,0,1,2
2506,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,convenient,0,0,1,0,1,0,2
2507,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,convenient,0,0,1,1,0,0,0
2508,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,convenient,0,1,0,0,0,1,2
2509,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,convenient,0,1,0,0,1,0,2
2510,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,convenient,0,1,0,1,0,0,0
2511,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,inconv,1,0,0,0,0,1,2
2512,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,inconv,1,0,0,0,1,0,2
2513,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,inconv,1,0,0,1,0,0,0
2514,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,inconv,0,0,1,0,0,1,2
2515,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,inconv,0,0,1,0,1,0,2
2516,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,inconv,0,0,1,1,0,0,0
2517,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,inconv,0,1,0,0,0,1,2
2518,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,inconv,0,1,0,0,1,0,2
2519,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,inconv,0,1,0,1,0,0,0
2520,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,convenient,1,0,0,0,0,1,2
2521,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,convenient,1,0,0,0,1,0,2
2522,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,convenient,1,0,0,1,0,0,0
2523,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,convenient,0,0,1,0,0,1,2
2524,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,convenient,0,0,1,0,1,0,2
2525,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,convenient,0,0,1,1,0,0,0
2526,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,convenient,0,1,0,0,0,1,2
2527,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,convenient,0,1,0,0,1,0,2
2528,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,convenient,0,1,0,1,0,0,0
2529,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,inconv,1,0,0,0,0,1,2
2530,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,inconv,1,0,0,0,1,0,2
2531,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,inconv,1,0,0,1,0,0,0
2532,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,inconv,0,0,1,0,0,1,2
2533,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,inconv,0,0,1,0,1,0,2
2534,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,inconv,0,0,1,1,0,0,0
2535,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,inconv,0,1,0,0,0,1,2
2536,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,inconv,0,1,0,0,1,0,2
2537,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,inconv,0,1,0,1,0,0,0
2538,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,convenient,1,0,0,0,0,1,5
2539,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,convenient,1,0,0,0,1,0,2
2540,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,convenient,1,0,0,1,0,0,0
2541,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,convenient,0,0,1,0,0,1,5
2542,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,convenient,0,0,1,0,1,0,2
2543,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,convenient,0,0,1,1,0,0,0
2544,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,convenient,0,1,0,0,0,1,2
2545,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,convenient,0,1,0,0,1,0,2
2546,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,convenient,0,1,0,1,0,0,0
2547,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,inconv,1,0,0,0,0,1,2
2548,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,inconv,1,0,0,0,1,0,2
2549,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,inconv,1,0,0,1,0,0,0
2550,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,inconv,0,0,1,0,0,1,2
2551,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,inconv,0,0,1,0,1,0,2
2552,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,inconv,0,0,1,1,0,0,0
2553,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,inconv,0,1,0,0,0,1,2
2554,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,inconv,0,1,0,0,1,0,2
2555,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,inconv,0,1,0,1,0,0,0
2556,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,convenient,1,0,0,0,0,1,2
2557,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,convenient,1,0,0,0,1,0,2
2558,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,convenient,1,0,0,1,0,0,0
2559,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,convenient,0,0,1,0,0,1,2
2560,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,convenient,0,0,1,0,1,0,2
2561,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,convenient,0,0,1,1,0,0,0
2562,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,convenient,0,1,0,0,0,1,2
2563,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,convenient,0,1,0,0,1,0,2
2564,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,convenient,0,1,0,1,0,0,0
2565,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,inconv,1,0,0,0,0,1,2
2566,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,inconv,1,0,0,0,1,0,2
2567,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,inconv,1,0,0,1,0,0,0
2568,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,inconv,0,0,1,0,0,1,2
2569,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,inconv,0,0,1,0,1,0,2
2570,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,inconv,0,0,1,1,0,0,0
2571,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,inconv,0,1,0,0,0,1,2
2572,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,inconv,0,1,0,0,1,0,2
2573,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,inconv,0,1,0,1,0,0,0
2574,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,convenient,1,0,0,0,0,1,2
2575,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,convenient,1,0,0,0,1,0,2
2576,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,convenient,1,0,0,1,0,0,0
2577,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,convenient,0,0,1,0,0,1,2
2578,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,convenient,0,0,1,0,1,0,2
2579,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,convenient,0,0,1,1,0,0,0
2580,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,convenient,0,1,0,0,0,1,2
2581,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,convenient,0,1,0,0,1,0,2
2582,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,convenient,0,1,0,1,0,0,0
2583,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,inconv,1,0,0,0,0,1,2
2584,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,inconv,1,0,0,0,1,0,2
2585,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,inconv,1,0,0,1,0,0,0
2586,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,inconv,0,0,1,0,0,1,2
2587,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,inconv,0,0,1,0,1,0,2
2588,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,inconv,0,0,1,1,0,0,0
2589,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,inconv,0,1,0,0,0,1,2
2590,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,inconv,0,1,0,0,1,0,2
2591,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,inconv,0,1,0,1,0,0,0
2592,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,convenient,1,0,0,0,0,1,2
2593,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,convenient,1,0,0,0,1,0,2
2594,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,convenient,1,0,0,1,0,0,0
2595,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,convenient,0,0,1,0,0,1,2
2596,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,convenient,0,0,1,0,1,0,2
2597,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,convenient,0,0,1,1,0,0,0
2598,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,convenient,0,1,0,0,0,1,2
2599,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,convenient,0,1,0,0,1,0,2
2600,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,convenient,0,1,0,1,0,0,0
2601,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,inconv,1,0,0,0,0,1,2
2602,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,inconv,1,0,0,0,1,0,2
2603,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,inconv,1,0,0,1,0,0,0
2604,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,inconv,0,0,1,0,0,1,2
2605,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,inconv,0,0,1,0,1,0,2
2606,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,inconv,0,0,1,1,0,0,0
2607,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,inconv,0,1,0,0,0,1,2
2608,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,inconv,0,1,0,0,1,0,2
2609,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,inconv,0,1,0,1,0,0,0
2610,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,convenient,1,0,0,0,0,1,2
2611,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,convenient,1,0,0,0,1,0,2
2612,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,convenient,1,0,0,1,0,0,0
2613,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,convenient,0,0,1,0,0,1,2
2614,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,convenient,0,0,1,0,1,0,2
2615,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,convenient,0,0,1,1,0,0,0
2616,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,convenient,0,1,0,0,0,1,2
2617,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,convenient,0,1,0,0,1,0,2
2618,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,convenient,0,1,0,1,0,0,0
2619,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,inconv,1,0,0,0,0,1,2
2620,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,inconv,1,0,0,0,1,0,2
2621,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,inconv,1,0,0,1,0,0,0
2622,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,inconv,0,0,1,0,0,1,2
2623,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,inconv,0,0,1,0,1,0,2
2624,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,inconv,0,0,1,1,0,0,0
2625,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,inconv,0,1,0,0,0,1,2
2626,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,inconv,0,1,0,0,1,0,2
2627,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,inconv,0,1,0,1,0,0,0
2628,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,convenient,1,0,0,0,0,1,2
2629,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,convenient,1,0,0,0,1,0,2
2630,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,convenient,1,0,0,1,0,0,0
2631,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,convenient,0,0,1,0,0,1,2
2632,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,convenient,0,0,1,0,1,0,2
2633,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,convenient,0,0,1,1,0,0,0
2634,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,convenient,0,1,0,0,0,1,2
2635,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,convenient,0,1,0,0,1,0,2
2636,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,convenient,0,1,0,1,0,0,0
2637,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,inconv,1,0,0,0,0,1,2
2638,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,inconv,1,0,0,0,1,0,2
2639,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,inconv,1,0,0,1,0,0,0
2640,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,inconv,0,0,1,0,0,1,2
2641,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,inconv,0,0,1,0,1,0,2
2642,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,inconv,0,0,1,1,0,0,0
2643,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,inconv,0,1,0,0,0,1,2
2644,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,inconv,0,1,0,0,1,0,2
2645,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,inconv,0,1,0,1,0,0,0
2646,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,convenient,1,0,0,0,0,1,2
2647,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,convenient,1,0,0,0,1,0,2
2648,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,convenient,1,0,0,1,0,0,0
2649,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,convenient,0,0,1,0,0,1,2
2650,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,convenient,0,0,1,0,1,0,2
2651,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,convenient,0,0,1,1,0,0,0
2652,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,convenient,0,1,0,0,0,1,2
2653,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,convenient,0,1,0,0,1,0,2
2654,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,convenient,0,1,0,1,0,0,0
2655,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,inconv,1,0,0,0,0,1,2
2656,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,inconv,1,0,0,0,1,0,2
2657,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,inconv,1,0,0,1,0,0,0
2658,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,inconv,0,0,1,0,0,1,2
2659,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,inconv,0,0,1,0,1,0,2
2660,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,inconv,0,0,1,1,0,0,0
2661,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,inconv,0,1,0,0,0,1,2
2662,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,inconv,0,1,0,0,1,0,2
2663,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,inconv,0,1,0,1,0,0,0
2664,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,convenient,1,0,0,0,0,1,2
2665,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,convenient,1,0,0,0,1,0,2
